TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt
3505,667,250,875.1,154.2,168.7,106.1,118.3,239.1,88.7,495.5,73.7,24.7,76.7,175,27.7,35,3
3506,6687.7,3298.2,14733,2326.8,2385.2,1280.2,1758.6,4045.7,2936.5,8760.2,1075.8,360.4,1119.3,2555.4,27.3,35,3
3507,2131.4,1271.6,4694.6,741.4,760,407.9,560.4,1289.1,935.7,2544.6,214.5,71.8,223.2,509.4,24.8,35,3
3508,2264.7,1076,4988.8,787.9,807.7,433.5,595.5,1369.9,994.3,3215.6,443.9,148.7,461.9,1054.4,23.6,35,3
3509,3305.3,1698.9,7281.8,1150,1178.9,632.7,869.2,1999.6,1451.4,4159.9,567.8,190.2,590.8,1348.8,22.1,35,3
3510,5129.6,2609.3,9634.4,866,1062.9,826.7,1499.1,3871.3,1508.3,6037.9,841.6,281.9,875.7,1998.9,21,35,3
3511,2105.1,1178.6,3918.4,755.4,810.6,488.1,433.1,987.2,444,2435.3,329.9,110.5,343.3,783.7,27.8,35,3
3512,2292.9,814.7,4609.6,888.7,953.6,574.2,509.5,1161.3,522.3,2178.3,388.1,130,403.8,921.9,18.8,35,3
3513,0,0,0,0,0,0,0,0,0,0,1389.3,465.2,1445.1,3300,21.2,35,3
3514,4525.2,3253.2,10907.7,1753.9,1891.1,1151.4,1331,3020.7,1759.5,6253.1,690.3,231.2,718.2,1639.8,19.9,35,3
3515,3073.3,2056.2,7408.1,1191.2,1284.4,782,904,2051.6,1195,3930.8,975.2,326.6,1014.6,2316.4,22.7,35,3
3516,2910.2,2042.8,7014.8,1127.9,1216.2,740.5,856,1942.6,1131.6,4038.3,3095.3,1036.6,3220.2,7352.2,24.3,35,3
3517,2335.1,1838,5628.7,905,975.9,594.2,686.9,1558.8,908,3384.2,402.8,134.9,419.1,956.9,24.5,35,3
3518,1731.5,1423.9,4173.7,671.1,723.6,440.6,509.3,1155.8,673.3,2551.4,275.2,92.2,286.3,653.7,27.7,35,3
3519,2612.3,2036,6296.9,1012.5,1091.7,664.7,768.4,1743.8,1015.8,3889.9,333.7,111.8,347.1,792.5,29.7,35,3
3520,3378.7,2431.1,8144.1,1309.5,1412,859.7,993.8,2255.4,1313.7,4841.4,452.9,151.7,471.2,1075.8,31.7,35,3
3521,1534.7,1227.8,3699.2,594.8,641.3,390.5,451.4,1024.4,596.7,2163.8,657.5,220.2,684.2,1561.7,20.1,35,3
3522,0,0,0,0,0,0,0,0,0,0,689.8,231.1,717.6,1638.5,17.4,35,3
3523,1745.9,1089.7,3412.4,733.9,751.6,402.3,391.9,694.8,437.8,1647.1,1434.6,480.7,1492.3,3407.7,28.8,35,3
3524,2526.7,2173.9,4716.5,701.8,754,455.4,595.2,1270,940.1,2631.4,1053.5,353,1096.1,2502.6,24.4,35,3
3525,0,0,0,0,0,0,0,0,0,0,715.7,239.8,744.6,1700,27,35,3
3526,3856.9,1599.8,6222.8,925.9,994.9,600.9,785.3,1675.6,1240.3,3714.2,865,289.8,899.9,2054.6,25.6,35,3
3527,2163.7,1183.6,5030.4,1165.3,1139.5,531,533.4,985.6,675.7,2397.7,432.5,144.8,450,1027.3,28.5,35,3
3528,5404.4,2613,8046.9,1551.4,1664.7,1002.3,889.4,2027.3,911.8,5013.9,934,312.9,971.4,2218.7,25,35,3
3529,2276.2,1156.1,4190.8,278.5,381.7,345.6,657.7,1753.8,773.4,2626.9,309.6,103.7,322.1,735.3,22.1,35,3
3530,1136.3,1282.1,2731.2,406.4,436.7,263.7,344.7,735.4,544.4,1833.2,914.7,306.2,951.7,2172.6,24.6,35,3
3531,1571.6,1644.6,4859.2,723,776.9,469.2,613.2,1308.4,968.5,2774.7,1150.5,385.2,1197,2732.8,25.1,35,3
3532,2213.8,1543.5,4138,615.7,661.6,399.6,522.2,1114.2,824.8,2547.8,602,201.6,626.3,1429.9,25.3,35,3
3601,3755.7,1946.8,8722,1137.9,1265.4,824,1243.7,3103.5,1147.4,4595.2,171.6,57.5,178.5,407.5,24.6,36,3
3602,7113,3646.1,15452.5,1742.3,2065,1516.5,2221.5,5719.9,2187.4,8862.8,1011.2,338.8,1051.9,2401.9,28.4,36,3
3603,970.2,575.5,2401.7,463,496.9,299.2,265.5,605.1,272.1,1203.1,161.8,54.2,168.3,384.3,27.4,36,3
3604,4543.9,2056.7,8736.5,1594.5,1642.4,893.1,990.4,2486.4,1129.7,5177.1,1103.5,369.4,1148.1,2621,26.3,36,3
3605,2759,1324.4,5527,1065.6,1143.4,688.5,610.9,1392.4,626.3,3213.4,408.7,136.9,425.2,970.8,26.6,36,3
3606,2412.9,1121.3,5785.1,658.9,781.9,575.5,897.2,2145.2,726.4,3276.2,541.4,181.4,563.4,1286.1,27,36,3
3607,0,0,0,0,0,0,0,0,0,0,2736.3,916.7,2846,6500,27.4,36,3
3608,313.3,140.1,840.6,93.3,113.3,86.7,131.1,305.5,110.6,508.9,72.3,24.2,75.2,171.6,25.1,36,3
3609,4731.6,1427.3,9530.2,1412.6,1551.3,983.8,1224.9,2705.9,1651.7,5993.5,1040.8,348.7,1082.8,2472.2,20.7,36,3
3610,0,0,0,0,0,0,0,0,0,0,1502.8,503.4,1563.4,3569.5,18.7,36,3
3611,0,0,0,0,0,0,0,0,0,0,511.7,171.4,532.4,1215.5,20.6,36,3
3612,10367.2,3205.5,21403.1,3172.3,3484,2209.4,2750.9,6077.1,3709.4,11997.9,1257.5,421.3,1308.3,2986.9,23.2,36,3
3613,0,0,0,0,0,0,0,0,0,0,389.9,130.6,405.6,926.1,23,36,3
3614,644.9,199.4,1331.5,197.3,216.7,137.4,171.1,378,230.8,781.7,218.9,73.3,227.7,519.9,22.3,36,3
3615,6634.8,2051.4,13697.6,2030.2,2229.7,1414,1760.5,3889.2,2374,8783.2,2117.3,709,2202.6,5029,28.9,36,3
3616,0,0,0,0,0,0,0,0,0,0,2434.8,815.5,2533.1,5783.2,27.1,36,3
3617,3083.7,953.5,6366.4,943.6,1036.3,657.2,818.3,1807.6,1103.4,3773,3766,1261.3,3918,8945.2,25.1,36,3
3618,4595.8,1421,9488,1406.3,1544.4,979.4,1219.5,2694,1644.4,5842.7,487.8,163.4,507.5,1158.6,27.6,36,3
3619,2345.2,725.1,4841.6,717.6,788.1,499.8,622.3,1374.7,839.1,3073.1,293.4,98.2,305.2,696.8,26.8,36,3
3620,2315.7,1155.3,4821.4,882.7,938.2,552.3,610,1229.1,609,2311.9,900.3,301.5,936.7,2138.4,30,36,3
3621,1774.9,958.1,3998.4,732,778,458.1,505.9,1019.3,505,2313.1,1195.8,400.5,1244.1,2840.4,23.7,36,3
3622,1937,972.7,4059.3,743.2,789.9,465,513.6,1034.8,512.7,2306.6,798.5,267.5,830.8,1896.6,26.8,36,3
3623,3145.6,1397.6,5832.6,1064.5,1096.5,596.3,661.2,1660,754.2,3614.6,520.3,174.2,541.3,1236.1,28.8,36,3
3624,2255.4,905.1,4091.5,746.7,769.2,418.3,463.8,1164.4,529.1,1557.3,656.2,219.8,682.6,1558.5,20.4,36,3
3625,0,0,0,0,0,0,0,0,0,0,21.1,7.1,21.9,50,17.7,36,3
3626,2932.3,1193.9,4982.3,912.1,969.5,570.8,630.4,1270.1,629.3,3429.3,419.5,140.5,436.4,996.5,16.3,36,3
3627,4396.2,2342.2,10056,1266,1533.4,1167.9,1599.9,3326.8,1162,5993.5,1309,438.5,1361.7,3109,15.4,36,3
3628,4644.4,2011.5,8394.1,1536.8,1633.4,961.6,1062.1,2140,1060.3,4702.7,908.6,304.4,945.2,2157.9,14.9,36,3
3701,2055.6,1315.6,3803.9,659.4,703,416.8,466.7,948.2,609.8,2357.8,555.3,186,577.7,1318.9,13.9,37,3
3702,0,0,0,0,0,0,0,0,0,0,926.2,310.2,963.6,2200,14.1,37,3
3703,1434.6,574.7,3053.4,529.3,564.3,334.5,374.6,761.1,489.5,451.6,809.2,271.1,841.8,1922.1,13.6,37,3
3704,2369.8,1527.3,5286.8,868.2,951.3,600.4,680.4,1497.6,688.9,3260.2,794.2,266,826.3,1886.5,14.6,37,3
3705,0,0,0,0,0,0,0,0,0,0,1710.2,572.8,1779.4,4062.3,16.2,37,3
3706,1122,834.4,2503.1,411.1,450.4,284.3,322.1,709.1,326.2,1490.9,245.1,82.1,255,582.1,11.8,37,3
3707,2666,1640.7,5947.7,976.7,1070.3,675.4,765.4,1684.8,775.1,3622.1,189.4,63.4,197.1,450,11.9,37,3
3708,2806,1892.5,6259.8,1028,1126.4,710.9,805.6,1773.2,815.7,3561.7,527.1,176.5,548.4,1252,11.5,37,3
3709,4757.5,3962.9,9154.5,1587,1691.8,1003,1123.2,2281.9,1467.6,5273.4,1414.9,473.6,1471.6,3360.5,11.5,37,3
3710,2386.7,3333.6,7484.9,1297.6,1383.2,820.1,918.4,1865.7,1199.9,2754.2,1071.1,358.9,1114.3,2544.4,11.1,37,3
3711,2397.7,1297.6,4150.4,719.5,767,454.7,509.2,1034.6,665.4,2623.6,486.8,163.1,506.5,1156.4,11.4,37,3
3712,300.2,188,864.8,158.3,168.3,99.1,109.4,220.5,109.2,517.7,98.1,32.8,102,232.9,11.3,37,3
3713,296.8,177.3,942.2,172.5,183.3,107.9,119.2,240.2,119,467.5,145.9,48.8,151.8,346.6,11.3,37,3
3801,3709.3,1989.9,9285.6,1094.7,1335.5,1028.9,1406.1,3291.7,1128.7,5818.1,438.1,146.8,455.7,1040.6,11.4,38,3
3802,6423.4,3675.7,16082,1895.9,2313,1782,2435.3,5700.9,1954.9,10075.3,731.1,244.8,760.7,1736.6,11.1,38,3
3803,2715.9,1271.2,6039,805.1,932.4,657.1,932.6,1995.8,716,3640.8,382,127.9,397.4,907.4,11,38,3
3804,1006.2,562.3,2530.7,321.5,377.1,272,380.7,881.9,297.5,1420.1,421,141,438,1000.1,10.8,38,3
3805,2571.4,1405.7,6466.6,821.5,963.6,695,972.8,2253.6,760.2,3629.1,354.5,118.8,368.7,842,10.8,38,3
3806,7641.9,4804.5,19217.3,2441.3,2863.6,2065.4,2890.9,6697.1,2259.1,10785.5,2061.6,690.8,2144.4,4896.4,11.7,38,3
3807,2627.3,1405.7,6607,839.3,984.5,710.1,993.9,2302.5,776.7,3708,219.4,73.5,228.3,521.2,11.4,38,3
3808,4975,3092.6,12510.8,1589.3,1864.3,1344.6,1882,4359.9,1470.7,7021.5,1711.3,573.4,1780.1,4064.5,11.1,38,3
3809,3633.4,2108.6,9137.7,1160.8,1361.6,982.1,1374.6,3184.4,1074.2,5128.1,168.8,56.6,175.6,400.9,11.2,38,3
3810,4170.5,2467.7,10490.3,1332.6,1563.2,1127.4,1578.1,3655.8,1233.2,5886,518.7,173.8,539.5,1231.9,11,38,3
3811,7973.9,4583.4,20051.5,2547.2,2987.9,2155,3016.3,6987.8,2357.2,11254,515.9,172.9,536.7,1225.4,10.9,38,3
3812,2795,1686.9,7028.2,892.8,1047.3,755.3,1057.2,2449.3,826.2,3944.7,623.5,208.9,648.6,1480.9,10.8,38,3
3813,1073.2,466.7,1666.8,300.4,317.4,184.3,188.7,470.5,205.5,1034.5,209.1,70.1,217.5,496.7,10.7,38,3
3814,1141.9,485.3,2519.8,335.9,389,274.2,389.1,832.8,298.7,1520.5,147.7,49.5,153.7,350.9,10.7,38,3
3815,5351.5,3053,15264.9,1799.6,2103.8,1508.3,2250.5,5533.4,2069.2,9043.2,659.3,220.8,685.9,1565.8,10.6,38,3
3816,7647.9,5034.3,21815,2571.8,3006.6,2155.5,3216.2,7907.8,2957.2,12923.6,1087.4,364.1,1131.2,2582.5,10.6,38,3
3817,2130.6,1551.7,6078,716.5,837.7,600.6,896.1,2203.2,823.9,3600.4,317.2,106.2,330,753.4,10.5,38,3
3818,2314.8,1092.5,4506.8,485,587.1,446.8,714.8,1693.8,579.4,2827.6,535.4,179.3,557.1,1271.7,12.3,38,3
3819,5150.8,2270.4,10027.9,1079.1,1306.4,994.2,1590.4,3768.7,1289.2,6291.8,1008.1,337.5,1048.8,2394.3,12.7,38,3
3820,8142.1,3657.9,15851.9,1705.8,2065.1,1571.6,2514.1,5957.5,2037.9,9945.8,638.4,213.7,664.2,1516.3,12.1,38,3
3821,1636.6,792,3600,994.4,859,226.4,444.1,776.2,299.9,1844.2,303.2,101.5,315.4,720,11.7,38,3
3822,2401.6,1124.2,5339.9,711.9,824.4,581,824.6,1764.8,633.1,3036.8,337.8,113.1,351.4,802.3,11.3,38,3
3823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,38,3
3824,886.7,343,2010.8,362.4,383,222.3,227.6,567.6,248,970.3,147.7,49.5,153.7,350.8,11,38,3
3825,405.1,143.2,525.1,145,125.3,33,64.8,113.2,43.7,261.8,13.3,4.4,13.8,31.5,10.7,38,3
3826,20318.6,7184.1,26341,7275.9,6285.3,1656.7,3249.5,5679.1,2194.5,13132.3,1330.8,446,1384.7,3160.9,10.7,38,3
3827,768.7,1844.9,8106,2239,1934.2,509.8,1000,1747.7,675.3,4735.3,409.5,137.2,426,972.7,10.4,38,3
3828,1394,3345.6,14700,4060.4,3507.6,924.5,1813.4,3169.3,1224.7,8587.4,1237.8,414.6,1287.7,2940,11.5,38,3
3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3
3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,38,3
3831,2494.9,1294.8,4872.8,878.2,928,538.7,551.6,1375.4,600.9,2985.4,411.8,138,428.4,978,10.8,38,3
3901,2744.6,1873.7,5005.6,902.1,953.3,553.4,566.6,1412.9,617.3,2875.9,665.2,222.7,692,1580,10.7,39,3
3902,908.2,786.9,2656.2,478.7,505.9,293.7,300.7,749.8,327.5,753,413.2,138.3,429.8,981.4,10.4,39,3
3903,2209.4,1215,4454.8,835.9,839.1,424.2,486.4,1359.9,509.2,2717.1,359.6,120.4,374.1,854.1,11.9,39,3
3904,3128.1,2102.4,6307.1,1183.5,1187.9,600.6,688.7,1925.4,721,3839.7,796.6,266.7,828.8,1892.1,12.1,39,3
3905,0,0,0,0,0,0,0,0,0,0,54.7,18.3,56.9,130,11.7,39,3
3906,2719.3,1604.7,5482.9,1028.8,1032.7,522.1,598.7,1673.7,626.8,3325.9,400.2,134,416.4,950.6,10.9,39,3
3907,1963.2,989.6,3958.5,742.8,745.6,377,432.2,1208.4,452.5,2313.1,601.4,201.3,625.6,1428.3,11.4,39,3
3908,492.8,241.4,965.5,159.1,170.8,102.9,111.9,281.5,139.3,606,375.5,125.8,390.6,892,11.5,39,3
3909,5867.2,4781.3,24946,3710.7,4069.5,2573,3914.8,8119.7,2558.4,14869.2,833.4,279.2,867,1979.7,11.1,39,3
3910,1728.2,1401.9,3689.3,557.4,592.5,348.9,468,1116.4,606.2,2062.1,990.6,331.8,1030.6,2353,11,39,3
3911,5092.7,3030,10871.5,1642.4,1745.8,1028,1379.2,3289.7,1786.3,6736,2331.3,780.8,2425.4,5537.5,11.7,39,3
3912,8425,6441.1,17985,2717.1,2888.2,1700.7,2281.6,5442.3,2955.2,11530.2,875.7,293.2,911,2080.1,11.4,39,3
3913,2520.9,729.3,3166.2,570.6,603,350.1,358.4,893.7,390.4,1592,147.4,49.4,153.3,350,14.4,39,3
3914,1172.7,1023,2378.4,428.6,453,263,269.2,671.4,293.3,2233.3,0,0,0,0,12.5,39,3
3915,995.6,533.5,2661.8,479.7,506.9,294.3,301.3,751.3,328.2,1723,336.2,112.6,349.7,798.5,10.8,39,3
3916,7443.8,3095.7,13935.8,2463.7,2457.9,1220.2,1626.2,4198.4,1969.3,6154,1407.6,471.4,1464.4,3343.5,10.6,39,3
3917,7178.2,3885,13438.6,2375.8,2370.2,1176.7,1568.2,4048.6,1899,8081.5,2180.4,730.3,2268.4,5179.3,10.6,39,3
3918,5181.6,3065.4,9700.7,1715,1710.9,849.4,1132,2922.5,1370.8,6067.8,474.7,159,493.8,1127.6,10.5,39,3
3919,9695.6,5744.5,18501.5,3270.9,3263.2,1620,2159,5573.9,2614.5,11161.6,2935.7,983.3,3054.1,6973.3,10.4,39,3
3920,2073.4,1738.3,3859,695.5,734.9,426.7,436.8,1089.3,475.9,2097.3,427.5,143.2,444.7,1015.4,10.4,39,3
3921,0,0,0,0,0,0,0,0,0,0,3898.8,1305.6,4055.9,9261,10.4,39,3
3922,590.3,589.7,1309.2,215.7,231.6,139.5,151.7,381.8,188.9,755.3,385.2,129,400.7,914.9,10.3,39,3
4001,1494.5,1137.8,2886.7,520.2,549.8,319.2,326.8,814.8,356,1724.2,607,203.3,631.4,1441.5,10.3,40,3
4002,2198.4,1643.8,5521,995,1051.4,610.4,624.9,1558.4,680.8,2406.7,1221.1,409,1270.5,2900.4,11.9,40,3
4003,1569.5,1145.1,3219.5,580.2,613.1,356,364.4,908.8,397,1960.9,979.2,327.9,1018.9,2326.1,11.3,40,3
4004,8579,5395.8,17040.3,2506.2,2696.7,1634.1,2105,5042.8,3055.5,11020.7,1322.1,442.8,1375.6,3140.3,11,40,3
4005,2233.3,1478.7,4436,652.4,702,425.4,548,1312.8,795.4,2615.2,112.1,37.5,116.6,266.2,10.9,40,3
4006,0,0,0,0,0,0,0,0,0,0,2547.9,853.3,2650.8,6051.8,10.3,40,3
4007,4396.8,2516.4,8733.4,1284.5,1382.1,837.5,1078.8,2584.5,1566,5349.4,1848.6,619.1,1923.3,4391,11.4,40,3
4008,0,0,0,0,0,0,0,0,0,0,3347.4,1121.1,3482.6,7951,11.5,40,3
4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,40,3
4010,6495.7,4074.6,12902.3,1897.6,2041.8,1237.3,1593.8,3818.2,2313.5,8394.2,1529.1,512,1590.9,3632.1,10.8,40,3
4011,7575.9,5168.4,15047.8,2213.2,2381.4,1443,1858.8,4453.2,2698.3,8977.5,1615.7,541.2,1681,3837.8,11.1,40,3
4012,7758.3,4436.2,15410.1,2266.5,2438.7,1477.7,1903.6,4560.4,2763.2,9527,882.5,295.6,918.1,2096.1,12,40,3
4013,4636,2833.4,9208.5,1354.3,1457.3,883,1137.5,2725.1,1651.2,5444,486.8,163,506.4,1156.2,12.4,40,3
4014,6957.9,4146.9,13820.4,2032.6,2187.1,1325.3,1707.2,4089.9,2478.2,8351.4,1521.4,509.6,1582.9,3613.7,12.6,40,3
4015,7907.9,6343.6,15707.3,2310.2,2485.7,1506.2,1940.3,4648.3,2816.5,9339.8,4372.7,1464.6,4549.5,10386.4,11.7,40,3
4016,14213.9,8396.7,28232.8,4152.4,4468,2707.4,3487.5,8355,5062.5,16968,2971.5,995,3091.5,7058.2,10.2,40,3
4017,8097.9,4579.3,17436.4,2155.2,2492.4,1751.9,2614.2,6215.9,2206.7,10332.6,1216.3,407.4,1265.6,2889.1,11.7,40,3
4018,2834.1,1326.6,6103.4,754.4,872.4,613.2,915.1,2175.8,772.4,3616.2,350.7,117.5,364.9,832.9,11.7,40,3
4019,7890.1,4955.2,16988.7,2099.9,2428.4,1706.9,2547.1,6056.3,2150,10067.5,1206.9,404.3,1255.8,2866.6,14.5,40,3
4020,2738.4,1179.4,5426.2,670.7,775.6,545.2,813.5,1934.4,686.7,3498.9,346.7,116.1,360.7,823.4,12.5,40,3
4021,7070.9,2801.7,14007.8,1515.3,1856.6,1440.1,2158.6,5166.4,1870.8,9034.8,916.7,307.1,953.8,2177.3,12.6,40,3
4022,3221,1691.4,6699.8,1207.4,1275.9,740.7,758.4,1891.1,826.2,2999.1,1188.2,397.9,1236.1,2822.4,12.4,40,3
