TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt
101,10934.7,6243.7,21064.4,2748.1,3056.1,1990.1,3003.7,7495.2,2771.2,12638.5,6004.6,596.9,5285.3,11886.8,20.4,1,2
102,5001,3833.4,10797.8,1884.3,1936.3,1046.3,1260.1,3026.3,1644.6,6243.6,319.8,50.8,506.5,877.1,17.7,1,2
103,567,1166.9,3500,490.8,526.6,317,398.5,1076.6,690.6,2045.8,187.5,38.5,171.4,397.5,16.3,1,2
104,3503.1,2606.5,7558.9,1059.9,1137.2,684.5,860.7,2325.1,1491.5,4393.6,182.6,20.8,300.2,503.7,15.4,1,2
105,6956.2,5250.6,15009.6,2104.6,2258.1,1359.3,1709,4617,2961.6,8577.6,503.9,444,547.6,1495.5,14.9,1,2
106,4660.6,3692.5,10056.4,1410.1,1512.9,910.7,1145,3093.3,1984.2,5217.5,7121,1462.9,6508.8,15092.5,13.9,1,2
107,3643.6,2474,7905.4,1379.5,1417.6,766,922.5,2215.6,1204.1,5014.3,1149.2,265.5,1561.8,2976.6,14.1,1,2
108,3964,2541.3,5962.9,1040.6,1069.3,577.8,695.8,1671.2,908.2,3387.3,1317.7,1096.3,1411.8,3825.8,13.6,1,2
109,4575.5,3102.2,8230.2,1403.3,1462.2,819.4,1004.3,2550.8,990.2,4756,2510.3,159.3,1702.5,4372.1,14.6,1,2
110,7210.1,3378.1,12886.4,2270.8,2484.2,1562.2,1742.2,3521.4,1305.6,7989.4,560.6,1579,852.3,2991.9,16.2,1,2
111,3877,3042,8365.5,1173,1258.5,757.6,952.5,2573.2,1650.6,5017.5,1196.1,245.7,1093.2,2535,11.8,1,2
112,4823.6,3330.6,10408,1459.4,1565.8,942.6,1185.1,3201.5,2053.6,6379.6,1061.6,121.2,1745,2928.1,11.9,1,2
113,472.9,973.3,2919.4,409.3,439.2,264.4,332.4,898,576,1706.4,1285.6,146.7,2113.2,3545.8,11.5,1,2
114,1271.3,1219.1,2743,384.6,412.7,248.4,312.3,843.8,541.2,1536.3,31.7,3.6,52.1,87.4,11.5,1,2
115,8056.9,5869,17384.8,2437.7,2615.5,1574.4,1979.5,5347.6,3430.2,9663.5,2148.4,441.4,1963.7,4553.3,11.1,1,2
116,3680.3,2858.8,7941.2,1113.5,1194.7,719.2,904.2,2442.7,1566.9,4481.9,896,435.2,1239.2,2570.3,11.4,1,2
117,4663.6,2565,10062.9,1411,1513.9,911.3,1145.8,3095.3,1985.5,6257.8,1628.1,790.9,2251.7,4670.6,11.3,1,2
118,2374,1707.5,5122.4,718.3,770.6,463.9,583.2,1575.6,1010.7,2945.7,179.7,87.3,248.5,515.5,11.3,1,2
201,1605.3,1123.4,2782.2,485.5,498.9,269.6,324.7,779.7,423.8,1483.6,305.6,243.6,967,1516.4,11.4,2,2
202,1352,1023.4,3216.2,471.2,524.8,342.7,406.9,951.8,518.8,1962.2,974.7,83.2,303.7,1361.6,11.1,2,2
203,2637.7,2631.2,6274.5,919.2,1023.7,668.6,793.9,1856.8,1012.1,3663.5,341.1,189.4,901.2,1431.7,11,2,2
204,539.6,427.9,1283.6,188.1,209.4,136.8,162.4,379.9,207.1,766.7,660.6,715.2,652.2,2027.8,10.8,2,2
205,1962.7,1380.3,3867.6,674.9,693.6,374.7,451.3,1084,589.1,1958.1,899.6,31.2,624.8,1555.6,10.8,2,2
206,568.1,523.4,1918.4,334.8,344,185.9,223.9,537.7,292.2,1091.4,778.5,324.7,892,1995.1,11.7,2,2
207,3982.7,2065,8948.3,855.5,1089.7,896.1,1450.5,3425.6,1230.9,5442,1361.8,275.4,1274.2,2911.5,11.4,2,2
208,5857,2435.3,9519.9,790.5,1014,842.3,1484.4,3945.9,1442.8,5953,1197.4,1185.3,2347.9,4730.4,11.1,2,2
209,3244.3,1573.2,7294.1,759.9,957,774.2,1097.3,2789.9,915.8,4003,184.9,265.8,607.5,1058.2,11.2,2,2
210,2369.9,1161.2,4647.4,494.8,606.1,470,751,1681.5,643.9,2496.3,580.7,172.1,504.6,1257.4,11,2,2
211,3045.4,1764.3,6407.9,938.8,1045.5,682.8,810.8,1896.3,1033.7,3621.5,415.5,157,428.1,1000.7,10.9,2,2
212,2811.2,1628.6,5915,866.6,965.1,630.3,748.4,1750.5,954.2,3343,383.5,144.9,395.2,923.7,10.8,2,2
213,0,0,0,0,0,0,0,0,0,0,793.4,67.7,247.2,1108.3,10.7,2,2
214,2255.4,1694.3,5365.2,786,875.4,571.7,678.8,1587.7,865.5,3144.7,983,83.9,306.3,1373.2,10.7,2,2
215,3540.8,2512,8422.8,1234,1374.2,897.5,1065.7,2492.6,1358.7,4899,561.2,47.9,174.9,783.9,10.6,2,2
216,2427.7,1766.2,5775,846.1,942.2,615.4,730.7,1709,931.6,3392.1,874.2,74.6,272.4,1221.2,10.6,2,2
217,1624.2,1486,3863.5,566,630.4,411.7,488.8,1143.3,623.2,1918.7,2743,234,854.7,3831.9,10.5,2,2
218,249.9,539.2,1960,287.1,319.8,208.9,248,580,316.2,1126.4,398.4,34,124.1,556.5,12.3,2,2
219,2299.9,1823.7,5471,801.5,892.6,583,692.2,1619.1,882.5,3278.4,185.1,102.8,488.9,776.7,12.7,2,2
220,2122,1682.6,5047.9,739.5,823.6,537.9,638.7,1493.8,814.3,2962.8,236.3,131.2,624.3,991.9,12.1,2,2
221,1788.6,1467.1,4254.6,623.3,694.2,453.4,538.3,1259.1,686.3,2209.1,154.6,85.8,408.3,648.6,11.7,2,2
222,2552.5,2429.3,6071.9,889.6,990.7,647,768.3,1796.9,979.5,3469.6,208.5,115.8,550.7,874.9,11.3,2,2
223,1825,1168.8,4341.2,636,708.3,462.6,549.3,1284.7,700.3,2508,214.6,119.2,566.9,900.6,10.9,2,2
224,0,0,0,0,0,0,0,0,0,0,284.4,157.9,751.2,1193.4,11,2,2
225,4150.7,2622.4,9873.6,1446.5,1611,1052.1,1249.3,2921.9,1592.7,5946,1837,1020.1,4852.6,7709.3,10.7,2,2
226,0,0,0,0,0,0,0,0,0,0,468.8,507.5,462.8,1439.1,10.7,2,2
227,0,0,0,0,0,0,0,0,0,0,1021.7,1106,1008.6,3136.2,10.4,2,2
228,0,0,0,0,0,0,0,0,0,0,928.8,1005.5,916.9,2851.1,11.5,2,2
229,535,719.7,1635,285.3,293.2,158.4,190.8,458.2,249,925.1,181.1,75.5,207.5,464.2,11.2,2,2
230,2041.3,1086.3,4586.4,438.5,558.5,459.3,743.4,1755.8,630.9,2294.1,439.4,88.8,411.1,939.4,11.2,2,2
231,3489.9,1742.5,7841.1,749.7,954.8,785.2,1271,3001.8,1078.6,4268.4,602.1,121.7,563.4,1287.3,10.8,2,2
232,2831.6,1177.4,4602.5,382.2,490.2,407.2,717.7,1907.7,697.5,3079.7,470,465.3,921.6,1856.8,10.7,2,2
233,1914.7,1043.6,4304.8,448.5,564.8,456.9,647.6,1646.5,540.5,2362.4,184,264.4,604.5,1052.9,10.4,2,2
234,0,0,0,0,0,0,0,0,0,0,95.7,36.2,98.6,230.4,11.9,2,2
235,3017.1,1434.9,6783.7,706.7,890,720,1020.5,2594.7,851.7,3722.6,490.7,705.2,1612,2807.9,12.1,2,2
236,2747.6,1544.3,6176.9,643.5,810.4,655.6,929.2,2362.6,775.6,3390.1,60.2,86.5,197.8,344.5,11.7,2,2
237,810,1747.9,6353.2,661.9,833.6,674.3,955.7,2430,797.7,3651,825.5,312,850.6,1988,10.9,2,2
238,810,1747.9,6353.2,661.9,833.6,674.3,955.7,2430,797.7,3651,825.5,312,850.6,1988,11.4,2,2
239,3142,1510.5,6156.7,655.5,802.9,622.7,994.9,2227.6,853,3309.6,1064.7,315.4,925.2,2305.3,11.5,2,2
240,5623.3,2755.4,10694.3,1138.5,1394.7,1081.6,1728.2,3869.5,1481.8,5923.2,1446.4,428.6,1256.9,3131.9,11.1,2,2
241,4287.8,2549.9,9253,985.1,1206.8,935.9,1495.3,3348,1282.1,0,1436.7,425.7,1248.5,3110.8,11,2,2
242,6011.5,2387.3,11079.2,863,1196.4,1098.4,1901.2,4440.8,1579.4,7271.1,1451.2,430,1261,3142.2,11.7,2,2
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,2,2
244,754.1,1627.4,5915,866.6,965.1,630.3,748.4,1750.5,954.2,3399.2,523,197.7,538.9,1259.6,14.4,2,2
245,0,0,0,0,0,0,0,0,0,0,1053.6,439.4,1207.1,2700,12.5,2,2
301,6984.9,3520.3,16874.1,3214.6,3442.2,2062.5,2025.4,4774.3,1355.2,8412.4,325.5,579.4,3109.3,4014.3,10.8,3,2
302,0,0,0,0,0,0,0,0,0,0,12892.7,546.4,553.5,13992.5,10.6,3,2
303,1829.4,1806.5,4075.4,550.5,606.2,386.7,472.9,1246.8,812.3,2305.5,1053.8,637.1,1780.7,3471.4,10.6,3,2
304,1607,1257.8,3580,483.6,532.5,339.7,415.4,1095.2,713.5,2217.6,203.5,69.8,192.8,466,10.5,3,2
305,4058.8,1731.2,8244.3,1570.6,1681.8,1007.7,989.6,2332.6,662.1,3678.1,400.2,407.2,2104.9,2912.4,10.4,3,2
306,3420,1579,6045.3,1151.7,1233.2,738.9,725.6,1710.4,485.5,4137.6,3696.3,89.9,774.1,4560.2,10.4,3,2
307,2144.5,1147.4,3798,723.5,774.8,464.2,455.9,1074.6,305,2126.7,771.2,171.9,518.9,1461.9,10.4,3,2
308,0,0,0,0,0,0,0,0,0,0,3163.1,705.1,2128.1,5996.3,10.3,3,2
309,2065.7,864.5,3270,623,667.1,399.7,392.5,925.2,262.6,2324.9,45.8,46.8,622.7,715.2,10.3,3,2
310,6965,3027.9,13155.9,2506.3,2683.7,1608,1579.1,3722.2,1056.6,8053.2,4243.4,103.2,888.7,5235.3,11.9,3,2
311,1409.6,616.8,3290.4,561,584.6,327.6,401.5,1019.8,395.9,1508.6,509.9,113.7,343,966.5,11.3,3,2
312,1622.1,886.8,3270,623,667.1,399.7,392.5,925.2,262.6,1878.3,714.6,159.3,480.8,1354.7,11,3,2
313,3566.8,2002.4,8509.3,1008,1192,872,1321.2,3047.7,1068.4,4899.1,789,410.2,755.2,1954.3,10.9,3,2
314,2642.3,1671.5,6145.1,756.1,875.8,617.4,970.5,2147.7,777.7,3691.9,173.8,248,628.8,1050.5,10.3,3,2
315,6119.8,2796.3,14626.6,1665.8,2025.6,1552.5,2288,5258.2,1836.5,8063.4,925,896.2,2070.2,3891.5,11.4,3,2
316,3121.7,1643.7,8220.5,1091.3,1257.5,878,1291.4,2744.2,958.2,4405.2,161.4,250.3,843.6,1255.3,11.5,3,2
317,3261.3,1561,7005.4,1234.5,1350.5,849.2,947.1,1914.3,709.7,4665.9,464,77.5,594.8,1136.3,11.2,3,2
318,4579.2,2119.5,8032,588.9,806.4,729.4,1269.8,3203.4,1434.2,4689.6,762.2,412.5,1447.3,2622,10.8,3,2
319,1886.3,1089.8,3969,536.1,590.4,376.6,460.5,1214.3,791.1,2308.8,7102.5,301,304.9,7708.4,11.1,3,2
320,0,0,0,0,0,0,0,0,0,0,7824.8,331.6,335.9,8492.3,12,3,2
321,3840,2218.4,8079.8,1091.4,1201.9,766.7,937.5,2471.9,1610.4,4700,746,133.4,382.3,1261.7,12.4,3,2
322,4042.1,2335.2,8505,1148.8,1265.2,807.1,986.8,2602,1695.2,4947.3,785.3,140.4,402.4,1328.1,12.6,3,2
323,2659.6,1975,5924.9,800.3,881.4,562.2,687.5,1812.6,1180.9,3603.8,727.6,439.9,1229.5,2396.8,11.7,3,2
324,1981.8,1924.5,4415,596.4,656.8,419,512.3,1350.7,880,2678.1,150.2,90.8,253.8,494.9,10.2,3,2
325,2488,1911.2,5542.6,748.7,824.5,526,643.1,1695.7,1104.7,3620.6,240.2,145.2,405.9,791.3,11.7,3,2
326,1404.7,971.2,3129.3,422.7,465.5,297,363.1,957.4,623.7,2037.7,278.3,168.2,470.2,916.7,11.7,3,2
327,2303.1,1515.9,5130.7,693,763.2,486.9,595.3,1569.6,1022.6,3248.7,1528.2,923.9,2582.5,5034.4,14.5,3,2
328,2564.4,2056.6,5712.9,771.7,849.8,542.1,662.9,1747.8,1138.6,3796,637.3,385.3,1077,2099.6,12.5,3,2
329,1137.9,771.5,2535,342.4,377.1,240.6,294.1,775.5,505.3,1630.2,61.3,37,103.5,201.8,12.6,3,2
330,1807.6,1150.5,4026.9,543.9,599,382.1,467.2,1232,802.6,2654.8,130.3,78.8,220.3,429.4,12.4,3,2
331,5660.1,4849.8,12609.4,1703.2,1875.7,1196.6,1463,3857.6,2513.2,6651.6,495.4,299.5,837.2,1632,10.4,3,2
332,2509.3,1825.3,5590,755.1,831.5,530.5,648.6,1710.2,1114.2,3225.6,265,160.2,447.8,872.9,10.2,3,2
333,1147.2,2534.3,9149,1235.8,1361,868.2,1061.5,2799,1823.5,5351,844.8,151.1,432.9,1428.7,10.2,3,2
334,3994.3,2620.7,9530,1129,1335,976.6,1479.7,3413.3,1196.6,5189,984.4,511.8,942.3,2438.3,10.3,3,2
335,2703.3,1911,6450.3,764.1,903.6,661,1001.5,2310.2,809.9,3713,718.9,373.8,688.1,1780.7,10.3,3,2
336,5141.3,3252.1,11956.2,1471,1703.9,1201.3,1888.2,4178.6,1513.1,7183.6,400.6,571.6,1449.1,2421.1,10.2,3,2
337,1484.8,837.6,3907.8,518.8,597.8,417.4,613.9,1304.5,455.5,2095.2,89.6,138.9,468.3,696.9,10.2,3,2
338,3134.8,1768.5,8253,1095.6,1262.4,881.5,1296.5,2755,961.9,4423.6,161.9,251,846.2,1259.2,10.2,3,2
401,4386.3,2211.8,9191.4,1041.6,1264.4,966.4,1476.1,3316.5,1126.5,5335.4,241.9,35.7,1127.6,1405.2,10.2,4,1
402,4304.6,2925.6,15203.7,1861.9,2147.5,1502.2,2378.3,5511.2,1802.5,5749.6,998.6,323.6,1056.2,2378.7,10.2,4,1
403,7550.6,4545.9,16044.8,1827.4,2168.5,1596,2488.5,5949.8,2014.5,8655.4,302.2,185.3,488.1,975.5,10.2,4,1
404,3197.7,1902.1,7263.4,777.4,938.3,710.4,1113.2,2768.5,955.5,3822.8,662.2,236.4,1100.2,1999.5,10.2,4,1
405,7272.2,3721.8,15136.3,1438.5,1803.9,1450.2,2309.8,5976.2,2157.8,9417.4,289.2,276.7,814.2,1379.9,10.3,4,1
406,4605.4,2357,9585.6,911,1142.4,918.4,1462.7,3784.6,1366.5,5963.9,681.4,335.8,1021.9,2039.1,10.5,4,1
407,4310.4,2663.3,8970.5,852.5,1069.1,859.4,1368.9,3541.8,1278.8,5581.9,514,1238.7,1884.9,3637.6,11.8,4,1
408,2069.8,1033.9,4308.5,409.5,513.5,412.8,657.5,1701.1,614.2,2680.4,895.6,1032.8,1666,3594.1,10.7,4,1
409,2424.6,1401.7,5046.2,479.6,601.4,483.5,770,1992.4,719.4,3139.8,709.7,583.6,1110.1,2403.6,10.5,4,1
410,1021.7,467.1,1635,311.5,333.5,199.8,196.2,462.6,131.3,1041.1,250.8,0,0,250.8,10.5,4,1
411,2485.8,1689.5,4190.9,513.2,592,414.1,655.6,1519.2,496.9,3320.2,275.3,89.2,291.1,655.7,10.4,4,1
412,2806.9,1664.5,5963.9,679.2,806.1,593.3,925,2211.6,748.8,3217.6,296.5,181.9,478.9,957.2,10.5,4,1
413,2860.8,1657.9,6079.1,692.4,821.6,604.7,942.8,2254.3,763.3,3279.4,1148.7,704.5,1855.2,3707.9,10.4,4,1
414,2429.2,1433.8,5162,587.9,697.7,513.5,800.6,1914.2,648.1,2784.6,347.8,213.3,561.6,1122.5,10.4,4,1
415,7747.8,4211.6,16464,1875.1,2225.2,1637.7,2553.5,6105.2,2067.2,8881.5,909.9,558,1469.5,2937,10.8,4,1
416,124.5,269.7,1035,117.9,139.9,103,160.5,383.8,130,586.2,985.9,604.6,1592.2,3182.3,10.4,4,1
417,2170.3,1152.9,4611,525.2,623.2,458.7,715.2,1709.9,578.9,2080.7,685.4,420.4,1107,2212.5,10.7,4,1
418,2024.4,1182.3,4597.4,492.1,593.9,449.7,704.6,1752.3,604.8,2420.2,419.1,149.6,696.4,1265.6,10.3,4,1
419,3610,2049.8,8199.4,877.6,1059.2,802,1256.7,3125.3,1078.7,4315.7,747.3,266.8,1241.7,2256.6,10.3,4,1
420,0,0,0,0,0,0,0,0,0,0,14.8,14.1,41.6,70.5,11.9,4,1
421,3300.1,1541.9,6868.1,652.7,818.5,658,1048.1,2711.7,979.1,4273.6,190.6,182.3,536.6,909.4,11.6,4,1
422,5613.7,3134.6,11684.3,1110.4,1392.5,1119.4,1783,4613.2,1665.7,7269.6,460.8,531.3,857.1,1849,11.8,4,1
423,3387.9,1762.8,7051.6,670.1,840.4,675.6,1076,2784.1,1005.2,4387.3,1350.9,1110.8,2113.1,4575.1,11.5,4,1
501,1571.9,1345.3,4035.8,464.4,514.2,331.9,469.6,1265.6,990,2499.7,58.9,40.1,183,281.9,11.4,5,1
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,5,1
503,2760.6,2430.1,7087.9,815.6,903.1,582.8,824.8,2222.8,1738.8,4050.3,829.9,229.4,1004.6,2063.8,11.1,5,1
504,2212.1,1936.2,5679.5,653.6,723.7,467,660.9,1781.1,1393.2,3493.1,93.4,116.1,938.6,1148.1,11,5,1
505,1854.5,1632.5,4761.4,547.9,606.7,391.5,554,1493.2,1168,2729.8,265.2,304.5,205.4,774.8,10.8,5,1
506,1154,987.6,2962.8,340.9,377.5,243.6,344.8,929.1,726.8,1796.2,48.4,74.1,258.1,380.6,10.7,5,1
507,985.9,843.8,2531.3,291.3,322.5,208.1,294.5,793.8,621,1512.6,115.1,27.3,489.9,632.3,11.3,5,1
508,974.7,883.3,2502.6,288,318.9,205.8,291.2,784.8,613.9,1499.1,0,28.7,500.8,529.5,11.1,5,1
509,1266,1500.2,3250.5,374.1,414.2,267.3,378.2,1019.3,797.4,1499.1,51.1,0,455.6,506.6,11.2,5,1
510,1837.4,1826.1,4717.5,542.9,601.1,387.9,548.9,1479.4,1157.3,2728.1,93.5,310.2,2150.7,2554.4,11.5,5,1
511,1843,1840.2,4731.9,544.5,602.9,389.1,550.6,1483.9,1160.8,2836.1,35.6,29.7,595.8,661.1,11.7,5,1
512,1596.5,1503,4099,471.7,522.3,337.1,477,1285.5,1005.5,2485,68.3,84.9,419.4,572.7,12,5,1
513,2728.1,2573,7004.3,806,892.5,575.9,815,2196.6,1718.2,4254.2,169.5,332.3,740.8,1242.6,11.5,5,1
514,750.6,741.2,1927.3,221.8,245.6,158.5,224.3,604.4,472.8,1161.5,92.2,105.8,71.4,269.3,11.3,5,1
601,3375.3,2296.3,6602,823.9,890.4,545.1,762.7,2026.4,1553.5,3830.9,1231.3,172.2,501.6,1905.1,11.1,6,1
602,2611.8,1352.3,5108.6,637.5,689,421.8,590.2,1568,1202.1,3374.6,243.5,107.1,363.1,713.7,10.9,6,1
603,2536.9,1791.8,4962,619.2,669.2,409.7,573.2,1523,1167.6,2862.1,16.2,1283.3,1261.9,2561.5,11,6,1
604,2226.5,4355,11270,1406.4,1520,930.5,1302,3459.1,2652,6725.2,527.8,141.4,2479.8,3149.1,11.1,6,1
605,2305.2,1628.2,4508.9,562.7,608.1,372.3,520.9,1383.9,1061,2705.8,84.5,361.9,1448.9,1895.3,11.5,6,1
606,3101.6,1930.3,6066.6,757.1,818.2,500.9,700.9,1862,1427.5,3656.1,272.7,95.2,479.7,847.6,11.6,6,1
607,4561.5,4379.9,8922.1,1113.4,1203.3,736.6,1030.7,2738.5,2099.5,5151.4,54.4,125,1013.2,1192.6,11.2,6,1
608,2228.4,1770.7,4358.6,543.9,587.9,359.9,503.5,1337.8,1025.6,2560.6,59.3,152.4,403,614.7,11,6,1
609,1467,1503,2869.3,358.1,387,236.9,331.5,880.7,675.2,1781.9,30.8,98.8,421.2,550.9,11.2,6,1
610,1453,1421,2842,354.7,383.3,234.6,328.3,872.3,668.8,1729.1,188.1,190.1,2004.2,2382.3,11.2,6,1
611,1327.3,956.4,2596.1,324,350.1,214.3,299.9,796.8,610.9,1517.9,160.6,52.6,657.4,870.6,11.2,6,1
612,2801.2,2247.8,5479,683.7,739,452.4,633,1681.7,1289.3,3194.1,250.1,697.5,3453.4,4401.1,13.1,6,1
613,0,0,0,0,0,0,0,0,0,0,6750,0,0,6750,12.6,6,1
701,0,0,0,0,0,0,0,0,0,0,6067,94.6,1060.9,7222.5,12.6,7,1
702,3779.1,2921.5,7735.6,1000.7,1073.7,646.4,920.8,2358.9,1735.2,4435.6,1575.5,6.2,1333.4,2915.1,12.2,7,1
703,2512.5,1695.7,5087,658.1,706.1,425.1,605.5,1551.2,1141.1,3245.6,244.5,6,291.9,542.4,12.7,7,1
704,1308.3,722.4,2648.9,342.7,367.7,221.3,315.3,807.7,594.2,1622.8,0,4003.6,2957.1,6960.7,12.4,7,1
705,3142.4,2313.6,6362.3,823,883.1,531.6,757.3,1940.1,1427.1,3908.2,552.4,42.3,925.7,1520.4,12.1,7,1
706,1439.7,1059.9,2914.9,377.1,404.6,243.6,347,888.8,653.8,1663.4,112.1,23,983.7,1118.8,12.9,7,1
707,2644,2170.2,5353.3,692.5,743,447.3,637.2,1632.4,1200.8,3150.9,432.3,16.4,1698.6,2147.3,12.8,7,1
708,3100.8,2425.7,5647.6,730.6,783.9,471.9,672.2,1722.1,1266.8,3746,289.8,34,727.1,1051,13.7,7,1
709,3993.7,3509,8086,1046,1122.3,675.7,962.5,2465.7,1813.8,4814.3,1004.9,34.4,3215.8,4255.2,13.7,7,1
710,1330.7,1058.5,2800,362.2,388.6,234,333.3,853.8,628.1,1687.6,0,260.8,521.6,782.4,13.8,7,1
711,2510.3,1694.2,5082.5,657.5,705.5,424.7,605,1549.8,1140.1,2882.5,0,36.4,673.7,710.1,13.4,7,1
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,7,1
713,221.3,176.1,465.7,60.2,64.6,38.9,55.4,142,104.5,280.7,19.6,13.5,31.9,65.1,13.4,7,1
714,400.5,229.6,803.7,101.7,112.8,73.1,97,230.9,188.3,431.9,349.8,37.3,242.6,629.6,13.1,7,1
715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,7,1
716,601.8,1219.4,3228.8,417.7,448.2,269.8,384.3,984.6,724.2,1923.6,271.9,187.5,442.8,902.2,13.2,7,1
717,601.8,1219.4,3228.8,417.7,448.2,269.8,384.3,984.6,724.2,1923.6,271.9,187.5,442.8,902.2,13.3,7,1
718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,7,1
719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,7,1
720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,7,1
721,0,0,0,0,0,0,0,0,0,0,0,2626.4,2188.6,4815,12.6,7,1
722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,7,1
723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,7,1
724,1064.6,846.8,2240,289.8,310.9,187.2,266.6,683.1,502.5,1350.1,188.7,130.1,307.2,625.9,12.9,7,1
725,634.1,1284.9,3402,440.1,472.2,284.3,404.9,1037.4,763.1,2026.8,286.5,197.5,466.5,950.6,12.2,7,1
726,2332.6,1754.1,4722.6,610.9,655.5,394.6,562.1,1440.1,1059.4,2921,291,27.2,199.7,517.9,12,7,1
727,369.9,420.5,720.9,120.4,134.4,88.1,93,183.8,101.2,413.8,184.7,15.1,229.2,428.9,12.6,7,1
801,1544.6,1018.4,2715.6,343.5,381.1,246.8,327.8,780.1,636.3,1508.6,32.6,39.1,541.2,612.9,11.6,8,1
802,3952.1,2033.7,6948.4,879,975,631.6,838.6,1996.1,1628.1,3495.5,462.9,0,3821.1,4284,12.1,8,1
803,5799.3,4555.8,10196.2,1289.9,1430.8,926.8,1230.6,2929,2389.1,6115.1,49.8,107,1178.2,1335,12.5,8,1
804,4726.2,4066.3,8309.5,1051.2,1166,755.3,1002.9,2387,1947,4935.8,441.3,332.7,1437.1,2211,12,8,1
805,2422,1419.4,4258.3,538.7,597.6,387.1,514,1223.3,997.8,2514.3,111.2,11,475.8,598,11.5,8,1
806,3379.2,2430.5,5941.2,751.6,833.7,540,717.1,1706.7,1392.1,3556.8,136,132.8,1410.8,1679.5,11.3,8,1
807,2349.5,1327.8,4130.8,522.6,579.7,375.5,498.6,1186.6,967.9,2563.4,198.1,19.9,847.5,1065.5,11.3,8,1
808,2204.5,1250.3,3875.8,490.3,543.9,352.3,467.8,1113.4,908.2,2354.9,159.2,101.4,642.4,903,11.7,8,1
809,3774.3,2541.4,6636,839.5,931.2,603.2,800.9,1906.3,1554.9,4064.7,383.5,162.2,554.1,1099.8,12.3,8,1
901,1862.6,1688.5,3904.7,545.3,594.2,370.5,489.5,1173.8,731.4,2379.7,73.2,35.5,436.9,545.5,11.6,9,1
902,2755.2,2182,5775.8,806.6,879,548.1,724.1,1736.2,1081.9,3505.1,113.7,448.3,747.7,1309.8,11.4,9,1
903,3424.6,2028.9,7179.2,1002.6,1092.6,681.3,900,2158.1,1344.8,4271.1,479.3,775.9,1202.3,2457.2,11.7,9,1
904,4104.3,3226.5,8603.9,1201.5,1309.4,816.5,1078.6,2586.3,1611.6,5469.2,562.8,528.8,868.2,1959.8,12.4,9,1
905,0,0,0,0,0,0,0,0,0,0,6155.3,1569.6,2296.1,10021,11.7,9,1
906,3888.1,2763,8150.8,1138.2,1240.4,773.5,1021.8,2450.1,1526.8,4959.1,272.5,160.9,2144.4,2577.8,11.6,9,1
907,2793.8,2342.7,5856.7,817.9,891.3,555.8,734.2,1760.5,1097,3699.9,186.3,226.2,725.9,1138.4,12.7,9,1
908,3109.2,1955.4,6518,910.2,991.9,618.5,817.1,1959.3,1220.9,4063.4,276.9,541.3,1804.3,2622.5,11.7,9,1
909,2620,1776.9,5492.4,767,835.8,521.2,688.5,1651,1028.8,3336.4,143.2,47.3,751.4,942,11.6,9,1
910,5462,3158.7,11450.3,1599,1742.5,1086.6,1435.4,3442,2144.8,7214.2,597.3,748.1,1143.8,2489.2,12,9,1
911,831.7,575.8,1750,244.4,266.3,166.1,219.4,526.1,327.8,1078.9,90,44.8,109.7,244.5,12,9,1
912,1280.1,2683.6,8175.6,1141.7,1244.2,775.8,1024.9,2457.6,1531.4,5037.7,420.6,209.1,512.5,1142.2,12.7,9,1
913,3169.4,1845.6,6644.2,927.8,1011.1,630.5,832.9,1997.2,1244.5,4169.4,1628.4,104.6,1137.3,2870.3,12.3,9,1
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,9,1
915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,9,1
916,2904.7,2011.1,6111.8,853.5,930.1,580,766.2,1837.2,1144.8,3768.1,314.5,156.3,383.1,853.9,11.2,9,1
917,1164.4,806.2,2450,342.1,372.8,232.5,307.1,736.5,458.9,1510.5,126.1,62.7,153.6,342.3,11.6,9,1
918,1164.4,806.2,2450,342.1,372.8,232.5,307.1,736.5,458.9,1510.5,126.1,62.7,153.6,342.3,12.1,9,1
919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,9,1
920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,9,1
921,2986.9,1992.3,6261.6,874.4,952.9,594.2,785,1882.2,1172.9,3751.8,307.2,497.2,770.5,1574.7,10.6,9,1
922,0,0,0,0,0,0,0,0,0,0,0,1986.2,5508.8,7495,10.8,9,1
923,0,0,0,0,0,0,0,0,0,0,1005.4,499.7,1224.9,2730,10.6,9,1
924,0,0,0,0,0,0,0,0,0,0,147.3,73.2,179.5,400,10.7,9,1
925,0,0,0,0,0,0,0,0,0,0,1097.2,257,306.4,1660.6,10.8,9,1
