Year,Scenario,TAZ,car,hh,population,gil0,gil1,gil2,gil3,gil4,gil5,working,industry,other,service,workplace,LenOrig1,superZone,IntExt,schoolage,pensioner,Students
2050,2050_max,510,1837.4,1826.1,4717.5,542.9,601.1,387.9,548.9,1479.4,1157.3,2728.1,93.5,310.2,2150.7,2554.4,11.5,5,1,,,
2050,2050_max,511,1843,1840.2,4731.9,544.5,602.9,389.1,550.6,1483.9,1160.8,2836.1,35.6,29.7,595.8,661.1,11.7,5,1,,,
2050,2050_max,512,1596.5,1503,4099,471.7,522.3,337.1,477,1285.5,1005.5,2485,68.3,84.9,419.4,572.7,12,5,1,,,
2050,2050_max,513,2728.1,2573,7004.3,806,892.5,575.9,815,2196.6,1718.2,4254.2,169.5,332.3,740.8,1242.6,11.5,5,1,,,
2050,2050_max,514,750.6,741.2,1927.3,221.8,245.6,158.5,224.3,604.4,472.8,1161.5,92.2,105.8,71.4,269.3,11.3,5,1,,,
2050,2050_max,601,3375.3,2296.3,6602,823.9,890.4,545.1,762.7,2026.4,1553.5,3830.9,1231.3,172.2,501.6,1905.1,11.1,6,1,,,
2050,2050_max,602,2611.8,1352.3,5108.6,637.5,689,421.8,590.2,1568,1202.1,3374.6,243.5,107.1,363.1,713.7,10.9,6,1,,,
2050,2050_max,603,2536.9,1791.8,4962,619.2,669.2,409.7,573.2,1523,1167.6,2862.1,16.2,1283.3,1261.9,2561.5,11,6,1,,,
2050,2050_max,604,2226.5,4355,11270,1406.4,1520,930.5,1302,3459.1,2652,6725.2,527.8,141.4,2479.8,3149.1,11.1,6,1,,,
2050,2050_max,605,2305.2,1628.2,4508.9,562.7,608.1,372.3,520.9,1383.9,1061,2705.8,84.5,361.9,1448.9,1895.3,11.5,6,1,,,
2050,2050_max,606,3101.6,1930.3,6066.6,757.1,818.2,500.9,700.9,1862,1427.5,3656.1,272.7,95.2,479.7,847.6,11.6,6,1,,,
2050,2050_max,607,4561.5,4379.9,8922.1,1113.4,1203.3,736.6,1030.7,2738.5,2099.5,5151.4,54.4,125,1013.2,1192.6,11.2,6,1,,,
2050,2050_max,608,2228.4,1770.7,4358.6,543.9,587.9,359.9,503.5,1337.8,1025.6,2560.6,59.3,152.4,403,614.7,11,6,1,,,
2050,2050_max,609,1467,1503,2869.3,358.1,387,236.9,331.5,880.7,675.2,1781.9,30.8,98.8,421.2,550.9,11.2,6,1,,,
2050,2050_max,610,1453,1421,2842,354.7,383.3,234.6,328.3,872.3,668.8,1729.1,188.1,190.1,2004.2,2382.3,11.2,6,1,,,
2050,2050_max,611,1327.3,956.4,2596.1,324,350.1,214.3,299.9,796.8,610.9,1517.9,160.6,52.6,657.4,870.6,11.2,6,1,,,
2050,2050_max,612,2801.2,2247.8,5479,683.7,739,452.4,633,1681.7,1289.3,3194.1,250.1,697.5,3453.4,4401.1,13.1,6,1,,,
2050,2050_max,613,0,0,0,0,0,0,0,0,0,0,6750,0,0,6750,12.6,6,1,,,
2050,2050_max,701,0,0,0,0,0,0,0,0,0,0,6067,94.6,1060.9,7222.5,12.6,7,1,,,
2050,2050_max,702,3779.1,2921.5,7735.6,1000.7,1073.7,646.4,920.8,2358.9,1735.2,4435.6,1575.5,6.2,1333.4,2915.1,12.2,7,1,,,
2050,2050_max,703,2512.5,1695.7,5087,658.1,706.1,425.1,605.5,1551.2,1141.1,3245.6,244.5,6,291.9,542.4,12.7,7,1,,,
2050,2050_max,704,1308.3,722.4,2648.9,342.7,367.7,221.3,315.3,807.7,594.2,1622.8,0,4003.6,2957.1,6960.7,12.4,7,1,,,
2050,2050_max,705,3142.4,2313.6,6362.3,823,883.1,531.6,757.3,1940.1,1427.1,3908.2,552.4,42.3,925.7,1520.4,12.1,7,1,,,
2050,2050_max,706,1439.7,1059.9,2914.9,377.1,404.6,243.6,347,888.8,653.8,1663.4,112.1,23,983.7,1118.8,12.9,7,1,,,
2050,2050_max,707,2644,2170.2,5353.3,692.5,743,447.3,637.2,1632.4,1200.8,3150.9,432.3,16.4,1698.6,2147.3,12.8,7,1,,,
2050,2050_max,708,3100.8,2425.7,5647.6,730.6,783.9,471.9,672.2,1722.1,1266.8,3746,289.8,34,727.1,1051,13.7,7,1,,,
2050,2050_max,709,3993.7,3509,8086,1046,1122.3,675.7,962.5,2465.7,1813.8,4814.3,1004.9,34.4,3215.8,4255.2,13.7,7,1,,,
2050,2050_max,710,1330.7,1058.5,2800,362.2,388.6,234,333.3,853.8,628.1,1687.6,0,260.8,521.6,782.4,13.8,7,1,,,
2050,2050_max,711,2510.3,1694.2,5082.5,657.5,705.5,424.7,605,1549.8,1140.1,2882.5,0,36.4,673.7,710.1,13.4,7,1,,,
2050,2050_max,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,7,1,,,
2050,2050_max,713,221.3,176.1,465.7,60.2,64.6,38.9,55.4,142,104.5,280.7,19.6,13.5,31.9,65.1,13.4,7,1,,,
2050,2050_max,714,400.5,229.6,803.7,101.7,112.8,73.1,97,230.9,188.3,431.9,349.8,37.3,242.6,629.6,13.1,7,1,,,
2050,2050_max,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,7,1,,,
2050,2050_max,716,601.8,1219.4,3228.8,417.7,448.2,269.8,384.3,984.6,724.2,1923.6,271.9,187.5,442.8,902.2,13.2,7,1,,,
2050,2050_max,717,601.8,1219.4,3228.8,417.7,448.2,269.8,384.3,984.6,724.2,1923.6,271.9,187.5,442.8,902.2,13.3,7,1,,,
2050,2050_max,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,7,1,,,
2050,2050_max,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,7,1,,,
2050,2050_max,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,7,1,,,
2050,2050_max,721,0,0,0,0,0,0,0,0,0,0,0,2626.4,2188.6,4815,12.6,7,1,,,
2050,2050_max,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,7,1,,,
2050,2050_max,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,7,1,,,
2050,2050_max,724,1064.6,846.8,2240,289.8,310.9,187.2,266.6,683.1,502.5,1350.1,188.7,130.1,307.2,625.9,12.9,7,1,,,
2050,2050_max,725,634.1,1284.9,3402,440.1,472.2,284.3,404.9,1037.4,763.1,2026.8,286.5,197.5,466.5,950.6,12.2,7,1,,,
2050,2050_max,726,2332.6,1754.1,4722.6,610.9,655.5,394.6,562.1,1440.1,1059.4,2921,291,27.2,199.7,517.9,12,7,1,,,
2050,2050_max,727,369.9,420.5,720.9,120.4,134.4,88.1,93,183.8,101.2,413.8,184.7,15.1,229.2,428.9,12.6,7,1,,,
2050,2050_max,801,1544.6,1018.4,2715.6,343.5,381.1,246.8,327.8,780.1,636.3,1508.6,32.6,39.1,541.2,612.9,11.6,8,1,,,
2050,2050_max,802,3952.1,2033.7,6948.4,879,975,631.6,838.6,1996.1,1628.1,3495.5,462.9,0,3821.1,4284,12.1,8,1,,,
2050,2050_max,803,5799.3,4555.8,10196.2,1289.9,1430.8,926.8,1230.6,2929,2389.1,6115.1,49.8,107,1178.2,1335,12.5,8,1,,,
2050,2050_max,804,4726.2,4066.3,8309.5,1051.2,1166,755.3,1002.9,2387,1947,4935.8,441.3,332.7,1437.1,2211,12,8,1,,,
2050,2050_max,805,2422,1419.4,4258.3,538.7,597.6,387.1,514,1223.3,997.8,2514.3,111.2,11,475.8,598,11.5,8,1,,,
2050,2050_max,806,3379.2,2430.5,5941.2,751.6,833.7,540,717.1,1706.7,1392.1,3556.8,136,132.8,1410.8,1679.5,11.3,8,1,,,
2050,2050_max,807,2349.5,1327.8,4130.8,522.6,579.7,375.5,498.6,1186.6,967.9,2563.4,198.1,19.9,847.5,1065.5,11.3,8,1,,,
2050,2050_max,808,2204.5,1250.3,3875.8,490.3,543.9,352.3,467.8,1113.4,908.2,2354.9,159.2,101.4,642.4,903,11.7,8,1,,,
2050,2050_max,809,3774.3,2541.4,6636,839.5,931.2,603.2,800.9,1906.3,1554.9,4064.7,383.5,162.2,554.1,1099.8,12.3,8,1,,,
2050,2050_max,901,1862.6,1688.5,3904.7,545.3,594.2,370.5,489.5,1173.8,731.4,2379.7,73.2,35.5,436.9,545.5,11.6,9,1,,,
2050,2050_max,902,2755.2,2182,5775.8,806.6,879,548.1,724.1,1736.2,1081.9,3505.1,113.7,448.3,747.7,1309.8,11.4,9,1,,,
2050,2050_max,903,3424.6,2028.9,7179.2,1002.6,1092.6,681.3,900,2158.1,1344.8,4271.1,479.3,775.9,1202.3,2457.2,11.7,9,1,,,
2050,2050_max,904,4104.3,3226.5,8603.9,1201.5,1309.4,816.5,1078.6,2586.3,1611.6,5469.2,562.8,528.8,868.2,1959.8,12.4,9,1,,,
2050,2050_max,905,0,0,0,0,0,0,0,0,0,0,6155.3,1569.6,2296.1,10021,11.7,9,1,,,
2050,2050_max,906,3888.1,2763,8150.8,1138.2,1240.4,773.5,1021.8,2450.1,1526.8,4959.1,272.5,160.9,2144.4,2577.8,11.6,9,1,,,
2050,2050_max,907,2793.8,2342.7,5856.7,817.9,891.3,555.8,734.2,1760.5,1097,3699.9,186.3,226.2,725.9,1138.4,12.7,9,1,,,
2050,2050_max,908,3109.2,1955.4,6518,910.2,991.9,618.5,817.1,1959.3,1220.9,4063.4,276.9,541.3,1804.3,2622.5,11.7,9,1,,,
2050,2050_max,909,2620,1776.9,5492.4,767,835.8,521.2,688.5,1651,1028.8,3336.4,143.2,47.3,751.4,942,11.6,9,1,,,
2050,2050_max,910,5462,3158.7,11450.3,1599,1742.5,1086.6,1435.4,3442,2144.8,7214.2,597.3,748.1,1143.8,2489.2,12,9,1,,,
2050,2050_max,911,831.7,575.8,1750,244.4,266.3,166.1,219.4,526.1,327.8,1078.9,90,44.8,109.7,244.5,12,9,1,,,
2050,2050_max,912,1280.1,2683.6,8175.6,1141.7,1244.2,775.8,1024.9,2457.6,1531.4,5037.7,420.6,209.1,512.5,1142.2,12.7,9,1,,,
2050,2050_max,913,3169.4,1845.6,6644.2,927.8,1011.1,630.5,832.9,1997.2,1244.5,4169.4,1628.4,104.6,1137.3,2870.3,12.3,9,1,,,
2050,2050_max,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,9,1,,,
2050,2050_max,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,9,1,,,
2050,2050_max,916,2904.7,2011.1,6111.8,853.5,930.1,580,766.2,1837.2,1144.8,3768.1,314.5,156.3,383.1,853.9,11.2,9,1,,,
2050,2050_max,917,1164.4,806.2,2450,342.1,372.8,232.5,307.1,736.5,458.9,1510.5,126.1,62.7,153.6,342.3,11.6,9,1,,,
2050,2050_max,918,1164.4,806.2,2450,342.1,372.8,232.5,307.1,736.5,458.9,1510.5,126.1,62.7,153.6,342.3,12.1,9,1,,,
2050,2050_max,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,9,1,,,
2050,2050_max,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,9,1,,,
2050,2050_max,921,2986.9,1992.3,6261.6,874.4,952.9,594.2,785,1882.2,1172.9,3751.8,307.2,497.2,770.5,1574.7,10.6,9,1,,,
2050,2050_max,922,0,0,0,0,0,0,0,0,0,0,0,1986.2,5508.8,7495,10.8,9,1,,,
2050,2050_max,923,0,0,0,0,0,0,0,0,0,0,1005.4,499.7,1224.9,2730,10.6,9,1,,,
2050,2050_max,924,0,0,0,0,0,0,0,0,0,0,147.3,73.2,179.5,400,10.7,9,1,,,
2050,2050_max,925,0,0,0,0,0,0,0,0,0,0,1097.2,257,306.4,1660.6,10.8,9,1,,,
2050,2050_max,1001,287.2,178.8,735,140,149.9,89.8,88.2,208,59,434.3,14.4,6.4,23.3,44.1,10.9,10,2,,,
2050,2050_max,1002,6187.5,3646.6,14991.7,1904.5,2176.5,1496.3,2352.7,5239.5,1822.3,9267.5,745.1,375.8,1224.5,2345.5,11,10,2,,,
2050,2050_max,1003,3856.3,2545.9,9884.9,1346.1,1581.9,1144.7,1574.3,3135.1,1102.7,5979.2,643.7,324.7,1057.9,2026.4,11.2,10,2,,,
2050,2050_max,1004,4200.5,1957.5,10764.2,1465.8,1722.7,1246.6,1714.3,3413.9,1200.8,6512.9,853.3,430.4,1402.3,2686.2,11,10,2,,,
2050,2050_max,1005,1955.3,647.3,3450.3,665.2,713.8,429.8,381.4,869.2,391,2253.1,320.8,141.1,517.7,979.6,10.9,10,2,,,
2050,2050_max,1006,4306,2487.2,11036.7,1503,1766.3,1278.1,1757.7,3500.4,1231.2,6676.6,741.9,374.2,1219.4,2335.7,10.7,10,2,,,
2050,2050_max,1101,2798.2,2667.2,6707.1,1120.6,1250.4,819.8,865.4,1709.9,941.1,4077.7,975.6,89,1040.3,2104.9,10.7,11,1,,,
2050,2050_max,1102,3490.5,1893.1,6631.3,1107.9,1236.2,810.5,855.6,1690.6,930.5,4193.6,394.4,123,527.9,1045.3,11.3,11,1,,,
2050,2050_max,1103,1665.3,889.4,4268.9,713.2,795.8,521.8,550.8,1088.3,599,2297,227.6,0,429.7,657.3,11.1,11,1,,,
2050,2050_max,1104,3331.5,2985.5,16793.5,4350.8,4426.6,2326.9,2001.7,2456.3,1231.2,8427.8,886,491.4,4589.2,5966.9,11.3,11,1,,,
2050,2050_max,1105,524,637.8,1603.8,268,299,196,206.9,408.9,225,981.9,604.2,111,1122.1,1837.3,11,11,1,,,
2050,2050_max,1106,1681,1169.5,2940.9,491.4,548.2,359.5,379.5,749.7,412.6,2237.4,184.5,102.3,955.8,1242.7,10.5,11,1,,,
2050,2050_max,1107,1066,955.3,5373.8,1392.2,1416.5,744.6,640.5,786,394,2696.8,159.6,88.5,826.5,1074.7,11.3,11,1,,,
2050,2050_max,1201,2445.2,1527.4,5145,0,0,0,0,0,0,0,428.9,166,123.9,718.8,10.7,12,1,,,
2050,2050_max,1202,0,0,0,0,0,0,0,0,0,0,524,189.8,135.5,849.2,11.3,12,1,,,
2050,2050_max,1203,0,0,0,0,0,0,0,0,0,0,1841.1,1867.4,5257.7,8966.2,11.1,12,1,,,
2050,2050_max,1204,0,0,0,0,0,0,0,0,0,0,1049.9,379.9,268.7,1698.5,10.9,12,1,,,
2050,2050_max,1205,0,0,0,0,0,0,0,0,0,0,229.9,0,0,229.9,11.2,12,1,,,
2050,2050_max,1206,0,0,0,0,0,0,0,0,0,0,800,0,0,800,11.1,12,1,,,
2050,2050_max,1207,0,0,0,0,0,0,0,0,0,0,1102.4,398.9,282.1,1783.4,11.5,12,1,,,
2050,2050_max,1208,0,0,0,0,0,0,0,0,0,0,5508.6,2735,1153.7,9397.3,11.5,12,1,,,
2050,2050_max,1209,0,0,0,0,0,0,0,0,0,0,2181.1,1057.5,459.2,3697.8,10.9,12,1,,,
2050,2050_max,1210,0,0,0,0,0,0,0,0,0,0,1105.2,548.9,232.1,1885.9,11.8,12,1,,,
2050,2050_max,1211,0,0,0,0,0,0,0,0,0,0,405.8,146,123.5,675.3,16.1,12,1,,,
2050,2050_max,1212,0,0,0,0,0,0,0,0,0,0,281,0,0,281,15,12,1,,,
2050,2050_max,1213,0,0,0,0,0,0,0,0,0,0,141,0,0,141,15.5,12,1,,,
2050,2050_max,1214,0,0,0,0,0,0,0,0,0,0,4521.5,525.2,539.5,5586.3,15.1,12,1,,,
2050,2050_max,1215,962.4,601.2,2025,0,0,0,0,0,0,0,557.5,0,51.8,609.4,16.1,12,1,,,
2050,2050_max,1216,0,0,0,0,0,0,0,0,0,0,2142.6,249.2,253.7,2645.5,15.9,12,1,,,
2050,2050_max,1217,0,0,0,0,0,0,0,0,0,0,2500.9,290,295.5,3086.4,14.3,12,1,,,
2050,2050_max,1218,0,0,0,0,0,0,0,0,0,0,232,895.8,300.9,1428.7,17.9,12,1,,,
2050,2050_max,1219,0,0,0,0,0,0,0,0,0,0,458.1,1811.3,588,2857.4,17.9,12,1,,,
2050,2050_max,1220,0,0,0,0,0,0,0,0,0,0,2813.6,2570.7,1759.2,7143.4,19,12,1,,,
2050,2050_max,1221,0,0,0,0,0,0,0,0,0,0,6183.6,4413.5,1624.9,12221.9,19.5,12,1,,,
2050,2050_max,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,12,1,,,
2050,2050_max,1223,0,0,0,0,0,0,0,0,0,0,1125.4,1028.3,703.7,2857.4,21.8,12,1,,,
2050,2050_max,1224,0,0,0,0,0,0,0,0,0,0,241.4,0,0,241.4,20.4,12,1,,,
2050,2050_max,1225,320.8,200.4,675,0,0,0,0,0,0,0,733.5,0,55.7,789.2,19.7,12,1,,,
2050,2050_max,1226,0,0,0,0,0,0,0,0,0,0,1097.1,0,0,1097.1,21.1,12,1,,,
2050,2050_max,1227,0,0,0,0,0,0,0,0,0,0,187.1,0,0,187.1,13.9,12,1,,,
2050,2050_max,1302,1516.3,957,2665.9,337.2,374.1,242.3,321.8,765.8,624.6,1487.6,893.2,711.3,2021.9,3626.4,14.6,13,1,,,
2050,2050_max,1303,855.6,429.8,1504.4,190.3,211.1,136.7,181.6,432.2,352.5,897.5,569.2,267.8,683.7,1520.7,14.3,13,1,,,
2050,2050_max,1304,1010.8,638,1777.2,224.8,249.4,161.5,214.5,510.5,416.4,1038.8,666.8,618.1,1682.1,2967.1,16.5,13,1,,,
2050,2050_max,1305,1558.7,843.2,2740.5,346.7,384.6,249.1,330.8,787.3,642.1,1694,293.3,149.4,839,1281.7,16.9,13,1,,,
2050,2050_max,1306,922,432.3,1621,205.1,227.5,147.3,195.6,465.7,379.8,1009.7,383.2,164,289,836.2,16.3,13,1,,,
2050,2050_max,1307,0,0,0,0,0,0,0,0,0,0,1892.4,1021,3704.5,6617.9,16,13,1,,,
2050,2050_max,1308,0,0,0,0,0,0,0,0,0,0,2375.6,133.8,4129,6638.4,13.9,13,1,,,
2050,2050_max,1309,358.2,160.5,629.7,79.7,88.4,57.2,76,180.9,147.6,0,229.8,249,383.4,862.2,13.6,13,1,,,
2050,2050_max,1310,1881,843,3307.1,418.4,464.1,300.6,399.1,950,774.9,0,2360.3,502.2,1836.3,4698.9,13.4,13,1,,,
2050,2050_max,1311,504.1,332.4,886.3,112.1,124.4,80.6,107,254.6,207.7,572.1,265.8,122.6,175,563.4,14,13,1,,,
2050,2050_max,1312,764.7,359.7,1411.1,178.5,198,128.3,170.3,405.4,330.6,929.9,1560.1,1221.8,5072.4,7854.3,13.9,13,1,,,
2050,2050_max,1313,35.1,61.7,199.5,25.2,28,18.1,24.1,57.3,46.7,108.2,2810.8,158.3,4885.2,7854.3,13.9,13,1,,,
2050,2050_max,1401,580.1,408,1020,129,143.1,92.7,123.1,293,239,545.1,772.3,748.4,5227.2,6747.9,14.3,14,1,,,
2050,2050_max,1402,1020.3,664.4,1793.8,226.9,251.7,163,216.5,515.3,420.3,1133.8,118.3,96.1,487.8,702.2,14.5,14,1,,,
2050,2050_max,1403,1392.3,979.2,2447.9,309.7,343.5,222.5,295.4,703.2,573.6,1532.5,46.1,76.7,1213.8,1336.7,16.9,14,1,,,
2050,2050_max,1404,2386.8,1348.8,4196.4,530.9,588.9,381.4,506.5,1205.5,983.3,2666.4,27.6,99.3,447.5,574.3,20.6,14,1,,,
2050,2050_max,1405,3234.6,1312.7,5687,719.4,798,516.9,686.4,1633.7,1332.5,2763.1,158.5,225.4,467,850.7,19.4,14,1,,,
2050,2050_max,1406,2136.3,1817.4,3756,475.2,527.1,341.4,453.3,1079,880.1,2442.1,202.2,96.8,180.8,479.8,14.1,14,1,,,
2050,2050_max,1407,1020.3,664.4,1793.8,226.9,251.7,163,216.5,515.3,420.3,1133.8,276.1,224.1,1138.1,1638.4,14.7,14,1,,,
2050,2050_max,1408,685.1,401.5,1204.5,152.4,169,109.5,145.4,346,282.2,740.1,534.3,1359.7,1745.8,3639.8,14.5,14,1,,,
2050,2050_max,1409,1016.6,807.2,1787.3,226.1,250.8,162.5,215.7,513.4,418.8,986.8,131.7,134.7,383.9,650.3,13.5,14,1,,,
2050,2050_max,1410,1524.9,1210.8,2681,339.2,376.2,243.7,323.6,770.2,628.2,1450.3,245,250.4,714.2,1209.6,31.4,14,1,,,
2050,2050_max,1411,3300.2,2466,5802.4,734,814.2,527.4,700.3,1666.8,1359.6,3426.4,689.2,233.1,2160.9,3083.2,27.3,14,1,,,
2050,2050_max,1412,1959.5,1582.9,3445.2,435.8,483.4,313.1,415.8,989.7,807.2,2136.8,68.3,60.7,3015,3144,25.7,14,1,,,
2050,2050_max,1413,839.8,678.4,1476.5,186.8,207.2,134.2,178.2,424.2,346,903.1,34.6,17.1,440.1,491.9,25.2,14,1,,,
2050,2050_max,1414,2379.4,1812.8,4183.4,529.2,587,380.3,504.9,1201.8,980.2,2467,136.9,76,241.4,454.2,23.9,14,1,,,
2050,2050_max,1415,3086.6,1755.7,5426.8,686.5,761.5,493.3,655,1558.9,1271.6,2728.7,298.8,425,880.7,1604.2,23.9,14,1,,,
2050,2050_max,1416,563.5,396.3,990.8,125.3,139,90.1,119.6,284.6,232.2,529.5,514.9,498.9,3484.8,4498.6,23.6,14,1,,,
2050,2050_max,1417,456.7,267.7,803,101.6,112.7,73,96.9,230.7,188.2,510.8,287.7,732.2,940.1,1959.9,21,14,1,,,
2050,2050_max,1418,2666.7,1611.7,4688.6,593.1,657.9,426.2,565.9,1346.9,1098.6,2653.9,103.9,58.4,736,898.3,28.9,14,1,,,
2050,2050_max,1501,2372,1969.4,4170.5,527.6,585.2,379.1,503.4,1198,977.2,2143.1,582.2,15.7,1796,2393.8,23,15,1,,,
2050,2050_max,1502,1810.7,1602.8,3809.9,482,534.6,346.3,459.8,1094.5,892.7,2164.7,3108.1,1469.1,2230.9,6808.2,19.2,15,1,,,
2050,2050_max,1503,0,0,0,0,0,0,0,0,0,0,1185.1,16,2022.3,3223.5,17.2,15,1,,,
2050,2050_max,1504,1890.8,1292.8,3324.3,420.5,466.5,302.2,401.2,955,778.9,1942.3,574.5,18.9,1586.5,2180,17.9,15,1,,,
2050,2050_max,1505,3156.7,2611.8,5550.9,702.2,778.9,504.5,670,1594.6,1300.6,3294.6,146.9,82.4,657,886.3,15.1,15,1,,,
2050,2050_max,1506,4497.8,3212.6,7907.9,1000.4,1109.7,718.8,954.4,2271.7,1852.9,4394.9,444.6,10.4,1181.1,1636,17.5,15,1,,,
2050,2050_max,1507,2427.7,1659.9,4268.3,540,598.9,388,515.2,1226.1,1000.1,2432,449.7,15.7,1140.1,1605.6,15.1,15,1,,,
2050,2050_max,1508,1236.1,1022.7,2171.3,274.7,304.7,197.4,262.1,623.7,508.8,1264.8,137.4,56.2,1390.7,1584.3,21.7,15,1,,,
2050,2050_max,1509,2755.1,1657.1,4844,612.8,679.7,440.3,584.6,1391.5,1135,3065.1,85.4,3.1,310.2,398.7,21.2,15,1,,,
2050,2050_max,1510,1421.8,999.9,2499.7,316.2,350.8,227.2,301.7,718.1,585.7,1619.8,114.9,17.4,77.3,209.5,18.6,15,1,,,
2050,2050_max,1511,2939.3,2214.8,5167.8,653.7,725.2,469.7,623.7,1484.5,1210.9,3077.5,148,62.3,703,913.3,20.5,15,1,,,
2050,2050_max,1512,2747.7,2053.2,4831,611.1,677.9,439.1,583.1,1387.8,1132,2903.1,132.2,6.4,491.4,630,27.7,15,1,,,
2050,2050_max,1513,3388.3,2803.4,5957.3,753.6,836,541.5,719,1711.3,1395.9,3650.2,92.3,142.5,638.6,873.4,27.3,15,1,,,
2050,2050_max,1514,3470.5,2760.3,6101.8,771.9,856.2,554.6,736.5,1752.8,1429.7,3791.3,222.3,13.6,580.3,816.1,24.8,15,1,,,
2050,2050_max,1515,0,0,0,0,0,0,0,0,0,0,2.6,0.4,1,4,23.6,15,1,,,
2050,2050_max,1516,0,0,0,0,0,0,0,0,0,0,8.2,2.1,45.2,55.5,22.1,15,1,,,
2050,2050_max,1517,0,0,0,0,0,0,0,0,0,0,12040.3,73.9,2785.8,14900,21,15,1,,,
2050,2050_max,1518,0,0,0,0,0,0,0,0,0,0,840.2,11681,142.8,12664,27.8,15,1,,,
2050,2050_max,1519,2328.8,2061.4,4900,619.9,687.6,445.4,591.4,1407.6,1148.1,2784,500.1,236.4,358.9,1095.3,18.8,15,1,,,
2050,2050_max,1520,179.2,124.6,315,39.8,44.2,28.6,38,90.5,73.8,0,0,0,1669.5,1669.5,21.2,15,1,,,
2050,2050_max,1521,3102.3,5600.9,13251,1676.3,1859.5,1204.4,1599.3,3806.6,3104.9,7336.9,846.3,400,607.5,1853.8,19.9,15,1,,,
2050,2050_max,1522,197.6,137.4,347.4,43.9,48.8,31.6,41.9,99.8,81.4,0,201.4,2.2,53,256.5,22.7,15,1,,,
2050,2050_max,1523,3273.8,1918.7,5756,728.2,807.7,523.2,694.7,1653.5,1348.7,3429.8,350.5,21.4,914.9,1286.7,24.3,15,1,,,
2050,2050_max,1524,0,0,0,0,0,0,0,0,0,0,1003.6,474.4,720.4,2198.4,24.5,15,1,,,
2050,2050_max,1601,2856.5,2295.9,5023.1,635.4,704.9,456.6,606.3,1443,1177,3060.4,317,187,745.9,1249.9,27.7,16,1,,,
2050,2050_max,1602,3808.3,2710.2,6695.7,847,939.6,608.6,808.1,1923.5,1568.9,4003.2,221.6,136.4,2168.6,2526.7,29.7,16,1,,,
2050,2050_max,1603,1568.6,1118.1,2757.9,348.9,387,250.7,332.9,792.3,646.2,1581.5,33.1,55.2,713.3,801.5,31.7,16,1,,,
2050,2050_max,1604,3015.1,1903,5301.1,670.6,743.9,481.8,639.8,1522.8,1242.1,2982.3,144.2,14.4,714,872.6,20.1,16,1,,,
2050,2050_max,1605,2951.3,2358.6,5189,656.4,728.1,471.6,626.3,1490.6,1215.8,2813,172.6,448.7,1113.7,1735,17.4,16,1,,,
2050,2050_max,1606,1568.6,1118.1,2757.9,348.9,387,250.7,332.9,792.3,646.2,1581.5,49.6,82.8,1069.8,1202.3,28.8,16,1,,,
2050,2050_max,1607,5544.4,4068.8,9748.1,1233.2,1367.9,886,1176.5,2800.3,2284.1,5620.4,798.2,275.6,1342.1,2415.9,24.4,16,1,,,
2050,2050_max,1608,2095.2,2384.7,3683.8,466,516.9,334.8,444.6,1058.2,863.2,1947.2,421.8,823,3578.3,4823.2,27,16,1,,,
2050,2050_max,1609,1184.4,825.1,2082.3,263.4,292.2,189.3,251.3,598.2,487.9,1165,106,119.7,1319.2,1544.9,25.6,16,1,,,
2050,2050_max,1610,4737.5,3300.3,8329.4,1053.7,1168.8,757.1,1005.3,2392.8,1951.7,4287,45.3,51.5,565.3,662.1,28.5,16,1,,,
2050,2050_max,1611,3632.9,3193.7,6387.3,808,896.3,580.6,770.9,1834.9,1496.6,3693.9,377.8,247.9,1847.6,2473.4,25,16,1,,,
2050,2050_max,1612,3254.9,2030.7,5722.8,724,803.1,520.2,690.7,1644,1340.9,3338.7,102.4,54.9,509.4,666.6,22.1,16,1,,,
2050,2050_max,1613,3160.4,2682.5,5556.6,702.9,779.7,505.1,670.7,1596.2,1302,3551.8,88.6,47.4,440.6,576.6,24.6,16,1,,,
2050,2050_max,1614,3716.9,2359.9,6535,826.7,917,594,788.7,1877.3,1531.2,3835.9,340.7,46.4,632.6,1019.7,25.1,16,1,,,
2050,2050_max,1615,2582.9,1651.4,4541.3,574.5,637.3,412.8,548.1,1304.6,1064.1,2397.5,104.8,153,1473.5,1731.3,25.3,16,1,,,
2050,2050_max,1616,4232.2,3307.1,7441,941.3,1044.2,676.3,898.1,2137.6,1743.5,3899.4,355.7,407.6,6420.9,7184.1,24.6,16,1,,,
2050,2050_max,1617,2678.4,1700.5,4709.1,595.7,660.8,428,568.4,1352.8,1103.4,2846,1012.8,462.3,2884.4,4359.5,28.4,16,1,,,
