"Scenario","year","supertaz","hh_total","pop","age0_4","age5_9","age10_14","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","age50_54","age55_59","age60_64","age65_69","age70_74","age75up","emp_tot","indus","com_hotel","business","public","education","agri","student","univ","UO_Hi_Ed","pop_emp_employed"
"JTMT",2025,16,9160.5714,296374.6544,5062.9188,5435.1927,4980.3860,3703.6609,2989.7883,2207.6308,2282.0872,2547.8010,2286.2500,1917.1990,1443.4418,1177.4194,1069.4535,876.8101,636.4269,533.9371,7932.9753,79.6006,2529.2320,1014.4673,1071.3742,3238.3011,0.0000,17816.9262,1311.9173,1653.1324,14339.6750
"JTMT",2025,17,11670.1881,75578.5316,13373.6229,12685.9856,11919.3749,8180.3921,6147.2204,3640.1848,3163.0418,3781.7962,3738.2922,2769.2504,1549.2785,994.3235,703.6836,505.2402,407.3288,443.8568,8333.9343,0.0000,1194.6610,444.9953,364.3459,6329.9321,0.0000,42505.0956,513.3589,8235.6126,13883.5794
"JTMT",2025,18,2962.6974,505456.5211,1187.7242,1310.2185,1240.7028,1127.5867,904.2840,588.8398,600.0070,662.9212,636.2243,568.9800,445.7115,368.7777,336.1944,285.7302,211.9715,182.7777,1930.2409,0.0000,662.3661,310.2178,254.1156,689.3697,14.1717,4490.6319,0.0000,717.7625,4100.8737
"JTMT",2025,19,2119.3808,363695.8576,1621.5278,1598.7313,1326.7116,765.9383,720.1235,644.2935,652.0121,665.8768,475.2878,346.1111,247.5430,207.0282,202.2012,131.0891,79.6446,54.9610,1734.1081,0.0000,399.8270,239.1535,193.7773,765.2216,136.1287,4933.8688,0.0000,636.8718,3312.1136
"JTMT",2025,2,20611.0178,75706.6617,8512.8523,7661.7192,6823.5279,6808.2596,8788.5148,7542.6186,5059.3082,3879.9196,3599.8735,3643.2847,3303.9982,2785.0458,2284.7491,1826.9648,1165.8439,2020.1816,19261.6582,829.3116,3102.0410,3954.1242,4371.9050,7004.2764,0.0000,27220.7802,15260.0849,84.3086,20269.2022
"JTMT",2025,20,1525.7786,69671.6008,633.6556,765.0576,719.2212,553.3214,415.0102,287.7690,353.4700,448.2969,479.6374,478.0939,371.3885,247.3686,188.6471,171.8024,132.8784,155.3604,1097.4353,0.0000,130.5038,103.3170,87.0025,355.4908,421.1211,2448.5601,0.0000,66.0797,2761.8980
"JTMT",2025,21,1680.1346,430834.9809,1390.0148,1290.3560,1034.2259,581.5379,647.5490,573.7629,550.1353,510.3665,336.3779,228.6707,168.7807,158.6018,170.9112,102.4994,58.9431,37.4016,1419.0255,149.9960,299.9920,149.9960,149.9960,669.0455,0.0000,4284.5613,0.0000,745.1058,2598.9688
"JTMT",2025,22,30605.9361,601552.2906,14979.8608,15755.4129,14394.5699,9880.9727,11138.4218,8604.0561,7109.4743,7928.6040,7310.1328,6533.7772,5256.0378,4285.0841,3828.1822,3267.4264,2481.6063,3036.1176,30556.0745,6745.6651,5312.5350,5810.4305,2208.5594,10478.8844,0.0000,51435.1292,17158.7372,1956.2817,48718.8179
"JTMT",2025,23,953.0000,443294.3840,686.4583,758.5663,664.2472,322.8439,285.8758,242.9099,274.3880,333.1041,252.1452,187.4681,123.8251,89.9163,74.6563,52.4254,32.3670,18.3032,785.9359,213.5982,114.4450,78.8453,57.2225,321.8249,0.0000,2252.7740,0.0000,0.0000,1514.0958
"JTMT",2025,3,23872.3460,106660.6890,14280.6849,12319.7055,11197.9826,10663.6685,10459.0500,9310.7891,7711.8327,5951.4241,5087.0165,4881.9961,4289.2162,3216.1811,2734.9550,1869.4174,1073.2428,1613.5264,17489.8569,325.5856,6012.3115,2413.4899,2182.1574,6556.3125,0.0000,45894.1876,0.0000,0.0000,24403.9740
"JTMT",2025,4,57272.8779,174397.5415,16085.0061,15095.3630,13606.5032,13193.9597,12399.8978,11719.9703,10843.3863,10506.7182,9604.4501,9493.2717,8542.4646,7750.0683,7651.8437,7488.1462,7005.5768,12259.4654,55166.8769,1717.9544,22193.4105,15237.0223,8859.1077,7159.3820,0.0000,44978.0086,6898.4033,3483.9964,72946.7806
"JTMT",2025,5,45433.1884,135690.1476,12776.1120,11548.1901,10833.9768,14123.0346,13052.6369,9964.5149,7659.1745,7215.4376,6460.9550,6524.4559,6245.4207,6020.7428,5965.0486,5454.4539,4576.7833,7269.2100,46462.9127,0.0000,13162.4478,12306.4523,11745.5148,9200.5965,47.9013,41571.7713,19660.5064,10432.6968,53521.3813
"JTMT",2025,6,52435.8987,208523.3485,28996.1309,24306.4588,23716.2937,28476.8845,23145.1138,14233.5932,9568.4970,8585.9881,7405.3954,7014.0565,6572.8141,6205.7302,5927.6178,4786.6298,3758.2341,5823.9107,63665.2266,1200.9785,12928.3798,26995.9001,5629.6723,16910.2958,0.0000,96631.8883,8424.7905,37571.1839,48171.3640
"JTMT",2025,7,57621.4330,266858.2275,34377.2252,30519.7122,27710.6620,25711.1727,24700.0501,21105.0645,17942.6814,14536.5009,12920.7358,12436.5945,10384.7278,9138.1485,8110.6818,5902.3922,4829.6562,6532.2217,45984.4357,4165.9821,16507.8536,5042.3105,5832.6178,14060.0058,375.6660,94186.8584,3593.5125,3203.1837,70153.3362
"JTMT",2025,8,8458.6221,29401.2580,2850.3944,2553.1354,2234.0822,1980.3837,2043.4941,2057.2937,1938.5976,1857.6519,1601.4118,1542.8392,1397.3464,1348.5786,1384.3416,1368.3378,1228.9197,2014.4499,5743.3356,0.0000,2588.1311,1284.1725,613.3356,1257.6964,0.0000,8732.0983,0.0000,207.3536,13021.7325
"JTMT",2025,9,15001.9148,59108.4697,6189.3256,6404.9076,6073.2127,5752.5570,5027.2988,3631.3851,3352.9425,3375.6434,3542.0435,3611.7509,3039.1201,2316.4605,1973.1841,1782.5836,1271.3923,1764.6619,9619.1397,0.0000,4100.6132,1451.1976,951.2113,3116.1176,0.0000,21398.1162,0.0000,1460.5897,20980.1563
"JTMT",2030,1,58577.7129,197485.4539,22614.5050,19732.1721,18481.4532,23519.2138,19359.3751,13782.3879,10820.0618,9923.3091,8869.9930,8447.5882,7754.3854,6935.8484,6478.7941,6145.0967,5321.2717,9299.9986,133868.8989,600.0112,46018.4091,42211.1691,26493.3125,18545.9971,0.0000,80014.3355,22345.5441,35609.6603,57961.5905
"JTMT",2030,10,56218.1743,284753.1531,39239.6533,36495.5922,34980.2922,28518.8228,25231.5231,17265.3275,14234.4218,14975.7040,14182.1401,12869.9461,10503.0805,8787.6992,7951.9354,6748.2088,5328.7534,7440.0528,58696.8777,8216.6857,13464.2198,10569.9915,7003.4462,18665.1497,777.3849,128113.7131,0.0000,21736.4857,83223.4818
"JTMT",2030,11,55919.8413,256381.5647,32236.3629,33828.2141,32345.0042,25404.3250,19991.1916,13206.8015,12623.2103,14891.5299,15341.9644,14027.8157,11289.5651,8712.1619,7191.5059,5863.1480,4196.6479,5232.1163,58206.6508,2957.6144,21124.8861,12830.3961,4537.6209,16618.8659,137.2673,113149.5705,0.0000,18074.9571,87135.6699
"JTMT",2030,12,10603.2158,292367.3195,5728.6378,5526.6213,4902.8939,3647.4313,3555.4007,3126.1718,3038.7551,3052.8714,2686.8335,2464.2342,2081.2411,1838.0809,1769.3914,1597.6519,1301.8572,1754.9104,8255.5957,0.0000,3002.2104,1307.8472,1120.8972,2824.6409,0.0000,19461.5534,0.0000,1745.9182,18443.7876
"JTMT",2030,13,12707.4507,289723.1284,9188.8587,8948.2454,7413.3670,4740.8697,4453.6629,3764.0121,3741.3838,3733.8431,2693.8847,1990.2569,1457.2980,1245.9322,1235.1789,817.0789,509.0883,371.0508,9440.5484,91.6534,2276.7191,1906.7293,1248.5591,3916.8874,0.0000,26329.9463,0.0000,2055.0322,19139.8141
"JTMT",2030,14,14310.1465,75550.9867,6264.2038,6547.5843,6075.1717,4758.2360,4609.1749,3708.5431,3512.2073,3650.7071,3480.4508,3459.4398,3059.7783,2619.0781,2384.8986,1990.3967,1474.7088,1887.7638,11915.7776,1098.8490,4231.3880,2285.6875,1280.9513,2989.0001,29.9018,20612.0674,0.0000,696.3332,25295.6092
"JTMT",2030,15,0.0000,47416.7939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2030,16,9586.7248,316561.8538,5385.2017,5777.4120,5303.3662,4005.0125,3183.9291,2331.4187,2410.4546,2699.3074,2434.1947,2036.0324,1529.5038,1246.0019,1130.0678,929.4093,676.4846,570.1443,8505.2474,93.8047,2724.6462,1075.6903,1159.0573,3452.0490,0.0000,18966.7056,1481.0297,1909.0423,15152.7073
"JTMT",2030,17,13374.5807,87093.0509,15776.4903,15090.4641,14027.2850,9224.6059,6624.9808,4034.6821,3731.7562,4619.9709,4470.5651,3026.2150,1610.2288,1014.0852,707.4757,523.7201,433.9084,490.6622,9734.0371,0.0000,1372.0820,503.3954,421.0863,7437.4734,0.0000,49990.8225,579.5334,9583.4343,16023.5840
"JTMT",2030,18,3372.3610,560572.7043,1521.4541,1598.2414,1472.0129,1303.9109,1101.0212,752.4292,745.6352,780.7683,724.1130,638.0481,504.9720,428.6735,402.1396,331.8566,243.0099,208.7077,2174.6477,0.0000,746.0592,352.6874,290.5263,763.8981,21.4767,4963.1932,0.0000,823.0580,4849.8023
"JTMT",2030,19,2550.9343,403543.9473,2092.1390,1960.2475,1582.0033,901.5685,936.1205,864.6044,838.5340,790.2434,539.7004,382.4576,284.1855,256.6410,268.5807,167.0812,99.5712,70.4563,2100.8974,0.0000,483.1040,288.6449,233.9548,931.1234,164.0703,6033.1739,0.0000,730.3007,4073.2509
"JTMT",2030,2,22970.5239,85978.2699,9527.0911,8762.9000,7785.1566,7017.1042,9409.2602,8587.6582,6208.1011,5021.1454,4025.5363,3569.8101,3754.8427,3176.2875,2689.4565,2418.8567,1640.0156,2385.0477,21016.2500,960.1466,3532.3219,4177.1009,4737.6482,7609.0324,0.0000,28973.1892,17227.1828,96.6767,23576.4757
"JTMT",2030,20,1853.6129,76109.0848,769.8697,929.5186,873.8290,672.1109,504.2231,349.6295,429.4539,544.6653,582.7429,580.8676,451.2242,300.5443,229.1997,208.7340,161.4427,188.7575,1332.9572,0.0000,160.2717,125.5973,106.8478,431.5202,508.7202,2974.9161,0.0000,75.7736,3355.6108
"JTMT",2030,21,1810.0423,461204.4541,1488.7148,1381.9797,1107.6627,629.9024,696.9787,614.5900,589.1984,546.6058,360.2629,244.9078,180.7653,169.8636,183.0470,109.7775,63.1284,40.0574,1481.7015,160.6467,321.2934,160.6467,160.6467,678.4680,0.0000,4292.0216,0.0000,854.4126,2783.5125
"JTMT",2030,22,34653.7536,658114.4061,18398.2482,18964.4464,17050.0971,11369.3734,12913.0405,10114.1179,8410.6494,9241.7913,8343.9644,7306.8263,5823.6212,4738.5241,4259.7921,3575.3354,2696.5089,3294.0022,34741.0021,7421.9236,5989.3457,6558.0760,2508.4624,12263.1945,0.0000,61030.7416,19370.5804,2411.5900,55580.9965
"JTMT",2030,23,1093.0000,478300.5542,794.9991,871.7730,760.7544,369.3503,331.7111,283.5322,317.6234,381.2733,287.2377,212.9717,141.1570,103.4901,87.0019,60.6144,37.3039,21.2065,910.7391,235.5132,134.4120,95.1598,67.2060,378.4481,0.0000,2649.1367,0.0000,0.0000,1740.6980
"JTMT",2030,3,27215.1360,121478.3309,15186.6306,13962.4380,12739.8983,11201.3670,10915.4078,10696.9561,9397.8904,7631.5868,6108.0637,5254.4987,4890.2718,4119.4883,3129.4117,2464.8554,1852.1426,1927.4239,19567.5733,374.2887,6875.5893,2791.9312,2472.9129,7052.8511,0.0000,49369.9579,0.0000,0.0000,29132.3387
"JTMT",2030,4,62328.5344,195909.7878,17935.0780,17215.0130,15554.7994,14837.9178,13712.5460,12942.7919,12254.3174,12183.2636,10929.6055,10640.1923,9643.9797,8789.0793,8595.9354,8389.4856,7646.9006,13406.8308,59494.0113,1812.9832,23875.1229,16150.6292,9484.5016,8170.7743,0.0000,50751.2942,7787.6404,3995.0975,82068.7254
"JTMT",2030,5,49656.6037,150738.9118,14166.0807,12771.0435,11934.0842,15748.5217,14500.0465,11097.5264,8555.7447,8053.9335,7182.0551,7230.3485,6909.7371,6675.9463,6630.6228,6083.2861,5111.3777,8088.5571,51086.2691,0.0000,14315.7830,13663.7827,12738.3832,10318.8730,49.4471,45736.1273,22194.8397,11830.1350,59724.8898
"JTMT",2030,6,56356.0388,225773.3606,31239.0238,26221.3514,25660.0056,31399.7973,25331.0682,15358.6774,10250.2226,9193.3031,7988.7583,7640.2209,7119.3875,6689.4071,6371.6714,5125.2621,4010.5662,6174.6378,70326.7547,1296.4360,14107.6198,30452.2832,6101.4356,18368.9802,0.0000,104241.1968,9510.7863,43003.3279,52550.2085
"JTMT",2030,7,64012.8743,296760.2428,35701.0956,33386.0150,30129.9689,27562.6219,26156.6561,24253.8107,20958.3013,18050.9507,13922.5038,12766.5048,12144.3875,10663.9865,9147.1020,8081.6876,6073.5533,7761.0972,51110.6226,4674.8573,18268.2557,5523.2962,6447.8315,15767.0788,429.3032,105498.8933,4056.7335,3892.9831,79858.4517
"JTMT",2030,8,9318.4199,33810.4131,3286.5459,3021.5818,2663.4832,2335.6550,2343.4308,2303.3064,2202.7543,2153.7706,1893.2351,1830.0657,1633.4098,1532.6659,1546.5825,1521.2483,1354.9165,2187.7611,7192.7123,0.0000,2994.4783,1923.4878,794.0123,1480.7340,0.0000,10282.8320,0.0000,237.7723,14941.8950
"JTMT",2030,9,16148.7180,63902.3815,6607.2669,6922.0243,6553.4303,6188.5570,5326.4601,3928.0503,3722.5376,3857.9060,3747.0206,3819.7552,3260.0907,2481.6023,2173.3081,1909.3299,1458.8984,1946.1438,10328.7578,0.0000,4391.2032,1550.8180,1019.8140,3366.9227,0.0000,23092.9140,0.0000,1674.8577,22703.6900
"JTMT",2035,1,63275.5639,214171.6385,24030.9775,21319.5467,20002.9143,26154.0660,21048.6617,14377.3521,11716.8114,10804.2782,9629.5873,9466.5659,8451.5700,7606.1686,7290.1751,6560.7574,5714.2211,9997.9852,151174.9928,638.9430,50707.4357,49913.4024,29916.2597,19998.9519,0.0000,85841.2572,24879.7577,40577.9500,63927.5768
"JTMT",2035,10,68523.7272,354060.3955,49463.1364,45812.6994,44028.1721,35677.9127,31652.6210,21543.6412,17529.3858,18474.4455,17384.5873,15495.2972,12732.0572,10768.4512,9797.7578,8236.0925,6449.4344,9014.7037,73611.1992,10998.0117,16470.3933,13296.6811,8592.3444,23432.6378,821.1308,161118.8719,0.0000,28144.8641,100814.9375
"JTMT",2035,11,64328.5018,291700.3887,36073.6696,38208.2234,36464.8457,28821.4758,22509.0555,14840.6223,14493.6172,17223.5353,17808.8985,16436.1540,13138.8591,9954.7466,8143.7115,6717.6332,4855.9684,6009.3727,69176.2401,3978.2321,25603.8778,15398.7849,5304.6154,18728.9485,161.7815,127460.4154,0.0000,20383.4154,101067.3712
"JTMT",2035,12,11299.1956,313420.7199,6902.7646,6782.6286,6048.5806,4239.6059,3898.4550,3358.4706,3364.7757,3536.7633,3164.0410,2745.4157,2215.8678,1917.5742,1827.7668,1655.0962,1347.0631,1778.9360,9134.3556,0.0000,3300.6594,1441.0159,1201.9093,3190.7711,0.0000,21979.5485,0.0000,2114.7543,20127.5876
"JTMT",2035,13,14615.3522,312962.3352,10617.8783,10339.2185,8563.9243,5455.9360,5134.4235,4344.9209,4318.3229,4309.4671,3102.7267,2286.7550,1672.4278,1431.7242,1420.8553,937.8466,583.0691,422.0282,11034.0374,94.0884,2641.3005,2169.9518,1451.4235,4677.2732,0.0000,31495.4393,0.0000,2351.8958,22054.1743
"JTMT",2035,14,16194.6008,85555.5060,7395.8675,7739.4563,7124.7742,5466.2532,5247.6088,4217.6833,4059.2948,4254.0944,4034.6614,3966.0601,3454.2025,2912.1890,2637.6809,2200.0731,1630.4265,2059.7386,14082.4776,1407.5255,4921.7403,2648.1048,1461.6884,3611.5688,31.8498,24925.1324,0.0000,796.9234,28840.5157
"JTMT",2035,15,0.0000,50261.8016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2035,16,10255.2290,336640.1822,5902.2346,6325.8182,5817.8294,4432.8954,3470.4618,2520.4447,2609.2524,2937.3319,2663.0070,2215.6708,1656.9454,1346.2011,1217.6888,1005.1005,734.0133,621.9925,9317.6135,109.1260,3003.1412,1173.3471,1280.7823,3751.2170,0.0000,20698.6445,1648.9936,2240.3992,16372.3964
"JTMT",2035,17,15403.5431,98918.9206,17672.5909,16798.7425,15682.9777,10541.6062,7750.0105,4740.9600,4252.2233,5180.9409,4976.4271,3397.3610,1909.2950,1285.4203,961.0302,716.7072,575.1670,690.3483,11841.1513,430.2475,1741.9054,760.3176,574.4652,8334.2156,0.0000,55977.7963,645.2584,11353.8266,18457.4390
"JTMT",2035,18,3655.5060,613604.7655,1677.9166,1763.5959,1625.2118,1454.0151,1221.7792,830.6695,823.0828,862.2501,800.4851,705.7399,558.6170,474.1232,444.6464,367.1603,268.9563,231.0691,2357.8160,0.0000,801.5514,378.7966,312.6312,842.6297,22.2072,5458.8289,0.0000,941.9544,5359.2814
"JTMT",2035,19,3064.9489,443693.9086,2522.0723,2362.8384,1906.7694,1078.2622,1127.3459,1042.2440,1010.7135,952.3466,650.1677,460.5475,342.1877,309.1441,323.6243,201.2473,119.8898,84.7482,2524.3465,0.0000,581.9650,347.8763,281.9243,1114.7250,197.8559,7248.3688,0.0000,835.7977,4908.1713
"JTMT",2035,2,25190.0019,94555.2469,9646.9376,9565.5642,8715.5900,7768.2204,9633.0808,8595.8180,6789.9776,6129.6595,5445.2673,4051.9907,3441.6636,3436.3927,3283.1040,2647.8299,2234.6491,3169.5017,23879.4995,1073.6366,3969.3125,5249.0209,5361.6609,8225.8686,0.0000,30826.6889,19180.9218,110.6423,26870.4707
"JTMT",2035,20,2083.9903,81858.7213,865.5315,1045.0179,982.4085,755.6782,566.8764,393.0734,482.8166,612.3438,655.1529,653.0445,507.2920,337.8891,257.6794,234.6707,181.5031,212.2120,1498.7186,0.0000,181.0910,141.9118,120.7273,485.2716,569.7169,3344.5707,0.0000,86.7196,3772.5695
"JTMT",2035,21,2146.0054,490251.7652,1771.0052,1644.0309,1317.6978,744.5063,826.7797,731.0697,700.9223,650.2533,428.5760,291.3472,215.0420,202.0731,217.7564,130.5935,75.0988,47.6531,1759.7118,191.1085,382.2171,191.1085,191.1085,804.1691,0.0000,5105.8754,0.0000,977.8384,3311.3226
"JTMT",2035,22,38326.7719,709105.8651,20764.6028,21377.7530,19181.2330,12743.0004,14416.8178,11282.7545,9420.9312,10363.2223,9353.8365,8161.0111,6470.3397,5233.2984,4694.6778,3935.5225,2967.3219,3607.0293,39073.8553,8554.2647,6616.5135,7356.7317,2804.1361,13742.2092,0.0000,68494.3105,21567.4027,2773.7676,61936.0469
"JTMT",2035,23,1215.5000,509622.4063,887.7443,970.3165,845.5089,410.3100,370.7058,317.6474,354.6072,423.6428,318.5077,235.8769,156.5710,115.2616,97.4054,67.6387,41.5710,23.6848,1013.3422,257.4282,150.9700,108.0653,75.4850,421.3937,0.0000,2949.7557,0.0000,0.0000,1937.7666
"JTMT",2035,3,31228.7160,139539.4209,15820.4617,15809.1051,14427.3499,13045.7195,11295.1023,11037.0811,11032.8387,9722.8351,8015.2016,5914.2318,5143.3090,4882.4754,4156.5777,3279.7541,2777.9084,3179.4696,22057.7813,444.4803,7910.3769,3192.0976,2849.1993,7661.6271,0.0000,53631.3899,0.0000,0.0000,35056.3891
"JTMT",2035,4,72404.3883,236280.3041,21935.7404,21245.4025,19199.5404,18050.2126,16328.4540,15290.2574,14822.3212,14865.4866,13614.1549,13031.7421,11517.3214,10346.7428,10217.2009,9927.1346,9163.4461,15419.1716,69571.2726,2149.0085,27778.9565,18971.7349,10953.1417,9718.4309,0.0000,60262.0104,8670.8387,4572.2170,99071.3259
"JTMT",2035,5,56504.3590,176665.2296,16635.1444,15250.3019,14201.0892,18355.1811,16675.2628,12751.0075,10067.8577,9644.3501,8686.4323,8710.9651,8182.3184,7753.9034,7632.9750,7023.3309,5891.0371,9204.0724,59163.7895,0.0000,16481.7237,15985.8195,14869.1041,11776.3510,50.7912,52235.8284,24711.9619,13399.7694,70528.7490
"JTMT",2035,6,60270.9088,239897.0113,32218.5829,26762.5004,26489.5468,34254.1733,27787.2969,16619.2271,10785.3796,9464.0987,8208.2294,8130.3300,7804.3259,7417.7018,7109.6758,5690.5992,4408.9897,6746.3536,78225.5349,1417.9651,15507.4760,34751.0156,6677.7773,19871.3008,0.0000,112005.9696,10589.4069,48743.6179,56473.2637
"JTMT",2035,7,70114.3099,326696.6960,38621.1772,35492.0966,33564.2710,29617.1322,27703.5513,25063.0567,23446.1830,20442.8320,17138.6222,14464.2529,12841.1990,12484.7625,10298.2834,9642.9898,6686.4096,9189.8766,57058.4929,5473.6833,20086.4145,6301.7998,7165.6780,17544.0077,486.9094,117296.9320,4516.8086,4556.7593,90386.2363
"JTMT",2035,8,9640.5071,36006.7363,3503.3920,3223.4153,2841.8974,2501.0349,2500.8798,2451.2732,2345.2008,2294.3104,2017.8208,1950.4752,1740.2940,1631.5484,1644.5088,1615.7183,1435.9000,2309.0670,8238.4039,0.0000,3322.5605,2403.1579,931.1085,1581.5769,0.0000,10976.8430,0.0000,272.1202,15906.4495
"JTMT",2035,9,17965.0429,71494.2782,7351.0947,7694.3796,7444.8740,6953.7089,5761.9048,4190.9624,4068.6279,4357.8975,4378.2838,4309.9473,3659.7355,2835.2164,2412.1198,2015.4704,1692.8108,2367.2444,11497.5724,0.0000,4865.3026,1758.7508,1114.1358,3759.3832,0.0000,25771.4423,0.0000,1916.8025,25633.0161
"JTMT",2040,1,67796.7995,229597.0655,25467.4981,22383.3615,21303.1701,28481.0720,22664.1888,15272.3578,12116.0811,11645.7267,10441.7190,10373.2847,9193.9557,8032.3617,7827.9772,7086.8959,6296.1096,11011.3057,168057.7803,677.7748,55266.8502,57368.7991,33250.6465,21493.7098,0.0000,91548.6686,27745.1459,45478.5764,69202.1294
"JTMT",2040,10,76964.3245,402697.8397,57080.7610,53052.8619,50738.4754,40315.5384,35334.2848,24200.0059,19990.4940,21304.8348,19983.2585,17401.6162,14121.0096,11920.4047,10843.0582,9150.9115,7192.9370,10067.3877,84807.5349,13793.4829,17821.4090,15430.5421,9963.5626,26942.6783,855.8600,185323.5408,0.0000,32168.1105,114484.6183
"JTMT",2040,11,71723.8695,322641.1737,39402.9169,41976.4437,40036.4784,31895.1698,24822.7710,16306.2139,16109.8970,19206.8664,19924.3745,18554.1849,14772.0333,11056.0288,8988.7216,7468.4594,5433.3897,6687.2244,79207.0983,4996.2239,29786.5703,17704.4866,5977.6821,20555.9029,186.2326,139791.4207,0.0000,22622.7349,113485.2034
"JTMT",2040,12,12718.0473,334019.8989,8025.9643,8003.7423,7178.5894,4975.5322,4424.8493,3706.3982,3775.2776,4068.0755,3703.9724,3192.8193,2526.4816,2117.7439,1975.3392,1780.9824,1440.2347,1864.6926,10512.3247,0.0000,3762.4650,1640.4654,1352.2099,3757.1844,0.0000,25899.7256,0.0000,2494.8012,22712.4532
"JTMT",2040,13,17920.0266,343168.7319,13860.3325,13040.2632,10590.9436,6550.0277,6631.5413,5793.5210,5602.0707,5298.8342,3680.2893,2645.0207,1976.8650,1784.6543,1856.3586,1183.6774,721.3438,518.6229,13781.1005,96.5234,3312.2405,2643.5588,1818.2030,5910.5748,0.0000,39972.0465,0.0000,2647.4310,27616.8540
"JTMT",2040,14,19583.0553,101885.0403,9191.5199,9762.4298,8936.3843,6736.8059,6235.6005,4953.5873,4966.7584,5358.3374,5131.1728,4994.9054,4215.0540,3405.9601,3021.1606,2551.8149,1909.5690,2369.4999,17330.0089,1715.4078,5969.5614,3209.9719,1817.1699,4584.1000,33.7978,31688.1348,0.0000,897.0634,35124.6995
"JTMT",2040,15,0.0000,52774.8917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2040,16,11781.5411,361630.9677,8275.5693,8369.1586,7300.7072,4970.5516,4173.4272,3305.0229,3348.4011,3574.2569,2900.1301,2214.2598,1603.9210,1331.9525,1255.3023,937.8680,644.7376,513.6563,11092.6259,139.1774,3494.5615,1340.8606,1502.2625,4615.7638,0.0000,26361.2529,1838.9073,2602.5761,18479.6535
"JTMT",2040,17,16703.7987,108636.2818,19907.6791,19112.0143,17681.6002,11433.1436,8023.2975,4947.4183,4709.1696,5918.5001,5675.1121,3684.0875,1910.2801,1190.7630,824.1404,620.4237,521.4636,600.7205,13999.0320,879.5312,2039.9992,993.0550,706.6587,9379.7878,0.0000,62996.6861,719.5724,12782.7428,20173.7698
"JTMT",2040,18,3941.7434,667304.1717,1845.2554,1939.4106,1787.1683,1608.5909,1347.7418,913.6227,905.1158,948.1601,880.1856,775.9797,614.2092,521.3130,488.9113,403.6958,295.7131,254.0515,2589.6128,0.0000,856.7368,405.3197,334.8237,968.3339,24.3987,6283.5221,0.0000,1060.3188,5893.0198
"JTMT",2040,19,3528.8672,484489.1753,2906.8753,2723.5346,2197.9567,1239.0218,1299.0164,1201.2919,1165.0316,1097.8796,749.7137,531.2129,394.7100,356.4978,373.1188,232.0856,138.2947,97.8258,2910.6234,0.0000,671.0860,401.0202,325.0238,1285.5044,227.9890,8374.1206,0.0000,940.8226,5658.7096
"JTMT",2040,2,27534.0252,103074.2583,9936.4762,9601.6578,9479.7546,8696.6200,10567.1982,8794.7088,6790.4120,6733.7326,5778.6217,5120.4011,4235.9418,3389.9465,3814.2234,3215.4136,2507.2140,4411.9360,29002.3739,1287.6180,4508.7406,8010.7387,6371.9583,8823.3183,0.0000,32222.7956,21389.9781,124.5454,29785.2743
"JTMT",2040,20,2314.3661,87212.0289,961.1933,1160.5173,1090.9880,839.2439,629.5297,436.5174,536.1793,680.0224,727.5629,725.2215,563.3599,375.2339,286.1591,260.6074,201.5635,235.6664,1664.4759,0.0000,201.9102,158.2263,134.6068,539.0189,630.7137,3714.2254,0.0000,97.6167,4189.5282
"JTMT",2040,21,2452.8556,516110.0110,2027.1118,1881.7756,1508.2512,849.8463,945.2076,836.7620,802.2833,744.2869,490.5528,333.4792,246.1394,231.2951,249.2464,149.4788,85.9589,54.5442,2012.7684,218.7449,437.4898,218.7449,218.7449,919.0438,0.0000,5844.2406,0.0000,1100.7119,3790.1758
"JTMT",2040,22,43172.1923,761340.6427,23503.8163,24686.2595,22238.1661,14725.1074,16162.9977,12304.6602,10485.1205,11837.4518,10913.9583,9585.7668,7462.0976,5762.8134,4997.9830,4134.2230,3055.7547,3510.1559,44386.1688,9899.2692,7389.0403,8293.8823,3182.8453,15621.1318,0.0000,78396.0518,24051.3088,3106.4484,69840.1228
"JTMT",2040,23,1338.0000,537913.8932,980.4895,1068.8600,930.2635,451.2696,409.7005,351.7625,391.5910,466.0124,349.7778,258.7820,171.9849,127.0332,107.8089,74.6631,45.8380,26.1632,1115.9453,279.3432,167.5280,120.9708,83.7640,464.3393,0.0000,3250.3748,0.0000,0.0000,2134.8351
