"Scenario","year","ravtaz","hh_total","pop","age0_4","age5_9","age10_14","age15_19","age20_24","age25_29","age30_34","age35_39","age40_44","age45_49","age50_54","age55_59","age60_64","age65_69","age70_74","age75up","emp_tot","indus","com_hotel","business","public","education","agri","student","univ","UO_Hi_Ed","pop_emp_employed"
"JTMT",2030,93,1810.0423,8407.4423,1488.7148,1381.9797,1107.6627,629.9024,696.9787,614.5900,589.1984,546.6058,360.2629,244.9078,180.7653,169.8636,183.0470,109.7775,63.1284,40.0574,1481.7015,160.6467,321.2934,160.6467,160.6467,678.4680,0.0000,4292.0216,0.0000,854.4126,2783.5125
"JTMT",2030,94,0.0000,452797.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2030,95,1093.0000,5062.0000,794.9991,871.7730,760.7544,369.3503,331.7111,283.5322,317.6234,381.2733,287.2377,212.9717,141.1570,103.4901,87.0019,60.6144,37.3039,21.2065,910.7391,235.5132,134.4120,95.1598,67.2060,378.4481,0.0000,2649.1367,0.0000,0.0000,1740.6980
"JTMT",2030,96,0.0000,473238.5542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2030,97,1853.6129,7776.8129,769.8697,929.5186,873.8290,672.1109,504.2231,349.6295,429.4539,544.6653,582.7429,580.8676,451.2242,300.5443,229.1997,208.7340,161.4427,188.7575,1332.9572,0.0000,160.2717,125.5973,106.8478,431.5202,508.7202,2974.9161,0.0000,75.7736,3355.6108
"JTMT",2030,98,0.0000,68332.2719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2030,99,0.0000,391509.8130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2035,1,6414.8228,22347.4818,2255.5797,2182.1864,2033.1471,1868.7483,1958.0878,1564.3615,1272.1429,1288.1998,1210.3112,1206.9827,1081.9971,951.3317,894.5936,819.8410,686.8722,1073.0988,33771.3675,0.0000,12143.4473,10706.4409,8889.9678,2031.5115,0.0000,4852.8929,7013.5284,688.2992,8991.8588
"JTMT",2035,10,7478.0473,30683.1868,4847.1320,3990.6398,3662.4398,3742.1280,2929.7912,2079.7980,1541.3795,1341.5787,1081.1651,965.4804,858.9842,788.9838,733.8563,623.6128,542.7535,953.4636,13952.0485,0.0000,6235.3626,2993.0589,1876.3086,2847.3183,0.0000,17280.8786,1459.0009,4820.8211,6605.1368
"JTMT",2035,100,3064.9489,14494.1489,2522.0723,2362.8384,1906.7694,1078.2622,1127.3459,1042.2440,1010.7135,952.3466,650.1677,460.5475,342.1877,309.1441,323.6243,201.2473,119.8898,84.7482,2524.3465,0.0000,581.9650,347.8763,281.9243,1114.7250,197.8559,7248.3688,0.0000,835.7977,4908.1713
"JTMT",2035,11,3039.8441,4986.2144,36.7104,43.2955,55.4062,61.9762,2642.2278,1765.6129,32.3505,26.9008,32.5928,44.2795,52.6813,53.5896,49.5628,36.2865,22.5106,30.2312,7464.3068,0.0000,180.8907,542.6722,2894.2519,3846.4918,0.0000,191.9843,19180.9218,0.0000,2290.3683
"JTMT",2035,12,6048.0300,24980.8600,2997.7032,2997.7032,2747.8946,2248.2774,1998.4688,1998.4688,1998.4688,1748.6602,1498.8516,999.2344,749.4258,749.4258,749.4258,499.6172,499.6172,499.6172,3700.4189,466.0025,884.1222,561.7681,418.1197,1370.4063,0.0000,9592.8444,0.0000,0.0000,6102.1246
"JTMT",2035,13,9037.4400,37551.0700,4049.6252,4049.6252,3681.4775,3313.3297,2945.1820,2945.1820,2945.1820,2577.0342,2208.8865,1472.5910,1472.5910,1472.5910,1472.5910,1104.4432,736.2955,1104.4432,6211.8237,440.1233,2269.2744,801.2027,890.6329,1810.5905,0.0000,12674.1332,0.0000,0.0000,9598.9370
"JTMT",2035,14,3811.5000,17151.8000,1698.1980,1698.1980,1528.3782,1528.3782,1358.5584,1188.7386,1188.7386,1188.7386,1188.7386,1018.9188,679.2792,679.2792,509.4594,509.4594,509.4594,679.2792,2121.3216,167.5108,474.5585,246.6039,344.3462,888.3023,0.0000,6197.1838,0.0000,110.6423,4450.6374
"JTMT",2035,15,3253.1877,9885.3025,864.7008,776.7422,702.4335,616.2589,688.6438,697.8157,625.2377,588.3257,516.1979,516.9670,487.6863,481.5071,502.0650,498.0235,466.7664,855.9308,4381.6285,0.0000,160.4667,3096.7740,814.3102,310.0776,0.0000,2170.5432,0.0000,0.0000,4428.4034
"JTMT",2035,2,18953.2079,60191.9723,7550.3025,6299.4175,6312.0036,11865.9493,8346.6654,3880.4525,2280.2320,1925.3297,1805.4098,2009.6182,1761.0621,1557.0767,1421.6369,1093.0016,842.2896,1241.5249,9068.3475,0.0000,1901.9503,674.3893,795.6070,5696.4009,0.0000,28884.5137,5197.9147,28376.7515,12511.6969
"JTMT",2035,21,235.7260,825.0409,83.0788,71.7221,62.0185,52.4397,57.6988,60.6687,56.4264,52.4783,43.8835,41.9303,38.9277,39.0852,40.4230,39.1833,33.8053,51.2713,169.9592,0.0000,75.0787,75.0787,0.0000,19.8018,0.0000,138.6124,0.0000,0.0000,369.7628
"JTMT",2035,22,5176.3700,24202.9300,2704.0511,2704.0511,2465.9362,2227.8213,1904.9190,1904.9190,1904.9190,1666.8041,1428.6893,1105.7870,867.6721,867.6721,714.3446,629.5572,476.2298,629.5572,3753.7919,0.0000,1386.4907,630.2230,504.1784,1232.8997,0.0000,8630.2979,0.0000,0.0000,6083.1623
"JTMT",2035,23,5669.4700,23307.5500,2538.4460,2538.4460,2307.6782,2076.9104,1846.1426,1846.1426,1846.1426,1615.3748,1384.6069,1153.8391,923.0713,923.0713,692.3035,461.5356,461.5356,692.3035,3249.6195,0.0000,1052.3934,478.3606,382.6885,1336.1770,0.0000,9353.2389,0.0000,0.0000,6001.4403
"JTMT",2035,24,6568.7200,27714.4200,3048.5862,3048.5862,2771.4420,2494.2978,2217.1536,2217.1536,2217.1536,1940.0094,1662.8652,1108.5768,1108.5768,1108.5768,831.4326,831.4326,554.2884,554.2884,4421.8954,113.8455,1759.4317,685.8962,639.7933,1222.9288,0.0000,8560.5016,0.0000,0.0000,7067.8422
"JTMT",2035,25,7376.6900,36410.7800,4318.8021,4318.8021,3958.9019,3599.0017,2940.0641,2879.2014,2879.2014,2519.3012,2098.5383,1439.6007,1140.5633,1079.7005,1079.7005,719.8003,719.8003,719.8003,5322.5345,179.6224,1975.8464,718.4896,718.4896,1730.0864,0.0000,12110.6050,0.0000,0.0000,8862.0416
"JTMT",2035,26,6201.7400,27078.7000,3127.4976,3127.4976,2861.3731,2595.2487,2329.1242,2128.9958,2128.9958,1928.8673,1396.6184,1064.4979,1064.4979,864.3695,798.3734,598.2450,532.2489,532.2489,5139.9808,151.0124,1661.1361,604.0495,604.0495,2119.7334,0.0000,14838.1341,0.0000,0.0000,6672.1398
"JTMT",2035,3,1626.2100,7775.5200,700.6659,700.6659,623.2004,545.4452,467.6900,467.1106,544.2864,466.2415,466.2415,543.7070,388.4863,388.1966,310.4414,310.4414,310.1517,542.5482,12787.8391,638.9430,5951.2934,2548.5450,2728.4853,920.5724,0.0000,6444.0071,0.0000,0.0000,2050.0243
"JTMT",2035,31,3072.5416,10774.5813,1038.3296,1089.3705,993.0315,1034.3282,812.5712,613.8480,637.1547,698.3993,676.7451,664.1536,552.4485,443.5799,399.2921,377.2576,311.8966,432.1746,19348.6343,2066.9128,5781.4080,9000.0942,1760.9682,739.2511,0.0000,1853.0684,5821.6645,584.6098,4569.7032
"JTMT",2035,32,12104.2533,34829.8165,2844.4044,2943.7544,2783.1685,2992.8568,2467.0786,2099.9636,1970.2245,2050.3116,1993.3925,2047.3544,1827.2102,1599.0429,1555.6759,1524.2315,1432.5907,2698.5558,7217.8556,0.0000,2838.9021,1880.0274,1497.1825,1001.7437,0.0000,6551.6946,0.0000,765.5249,15120.2046
"JTMT",2035,33,6224.0416,20807.2597,1968.4526,1720.7226,1496.3025,1266.7263,1399.0946,1482.8420,1379.2113,1300.1220,1102.5554,1061.5180,972.3239,962.2193,1014.1219,1025.9530,961.2289,1693.8656,4637.1639,0.0000,2071.4782,956.8338,936.4025,672.4494,0.0000,4428.7367,243.7643,74.7583,9264.3472
"JTMT",2035,34,8533.4080,33926.5015,3300.4750,3984.8988,3746.1544,3261.9092,2358.9947,1507.8522,1841.0932,2335.0109,2498.2519,2490.2122,1934.4237,1288.4506,982.5922,894.8545,692.1140,809.2141,6438.6005,0.0000,2802.5570,1012.4315,1239.8242,1383.7878,0.0000,9382.9960,0.0000,1188.6568,14385.6935
"JTMT",2035,35,5253.3764,20379.9302,2043.7571,1764.3814,1525.6689,1370.7669,1422.3941,1492.4656,1388.1020,1290.9787,1079.5455,1031.4958,957.6295,961.5056,994.4164,963.9191,831.6179,1261.2859,4013.4266,0.0000,1516.2343,967.0157,809.8153,720.3614,0.0000,4969.2668,0.0000,197.3619,9096.2535
"JTMT",2035,36,6410.5401,23021.1977,2307.5355,2122.9331,1870.3185,1575.5930,1599.5180,1581.5946,1521.1094,1486.4252,1305.8480,1259.6103,1125.9211,1055.1539,1050.9513,1012.0837,863.9644,1282.6377,4762.9126,0.0000,2183.6681,1009.4739,863.7043,706.0663,0.0000,4879.6672,0.0000,242.2169,10235.2535
"JTMT",2035,37,5084.8600,21556.6946,2250.0800,2045.5273,1840.9745,1636.4218,1431.8691,1636.4218,1636.4218,1431.8691,1227.3164,818.2109,818.2109,818.2109,818.2109,613.6582,613.6582,613.6582,2827.1113,82.0958,1124.8750,267.3552,380.4719,972.3134,0.0000,6806.1938,0.0000,0.0000,5278.4422
"JTMT",2035,38,8176.5091,27176.3201,2695.7600,2327.2575,2012.3904,2015.5597,1955.9537,1976.0704,1830.9367,1702.8290,1423.9439,1360.5654,1263.1341,1268.2468,1311.6568,1271.4302,1096.9221,1663.6635,4771.8743,0.0000,2138.5326,790.4365,768.2765,1074.6287,0.0000,7239.8147,0.0000,868.6913,11998.1562
"JTMT",2035,39,7877.6210,18497.0136,1398.5057,1285.5004,1142.2773,971.4493,1088.3858,1187.3545,1104.5463,1091.0059,968.5704,954.8806,838.2581,790.2509,886.7379,1016.7156,1155.7315,2616.8432,5766.6332,0.0000,2313.9870,1117.6329,1250.8176,1084.1956,0.0000,7589.3695,0.0000,0.0000,8066.7696
"JTMT",2035,4,8935.3234,34950.3734,3257.7765,3240.1560,2984.2502,4013.6954,2917.5132,2260.7484,2531.2043,2331.2498,2036.1545,1797.8669,1728.0674,1441.0626,1347.8170,1060.9105,737.8662,1264.0346,4931.5842,0.0000,1935.1690,595.4366,446.5775,1954.4011,0.0000,12403.9362,0.0000,3942.7522,9343.8976
"JTMT",2035,40,9667.2372,25310.9888,2088.4405,1961.0564,1789.2539,1924.6012,1792.5942,1711.8446,1513.5213,1478.5349,1337.9858,1343.7409,1227.7615,1160.0819,1203.5456,1227.0313,1203.7219,2347.2730,9787.0602,0.0000,5007.3143,1970.4339,1445.6786,1363.6334,0.0000,6561.2026,2605.4099,650.3971,11056.5025
"JTMT",2035,41,8391.7053,25718.0022,3248.2077,2653.6501,2595.0776,4625.3811,3269.2893,1739.7686,1103.8528,955.4740,786.5503,750.0581,765.5039,745.1998,720.3217,579.9072,453.1720,726.5881,4067.0024,0.0000,619.4262,357.3492,266.9178,2823.3091,0.0000,17983.9167,0.0000,7136.3719,5673.7534
"JTMT",2035,42,6213.3224,15425.2074,1237.6997,1333.0874,1297.6226,3026.4007,2310.9846,1129.3836,606.5731,708.9017,735.2118,741.7665,613.9925,450.9423,371.5870,319.9963,241.3566,299.7009,8491.5350,0.0000,1244.0094,1927.9047,3601.3344,1718.2865,0.0000,4752.0504,7169.5375,3246.1530,4890.5547
"JTMT",2035,43,3688.8271,10384.4807,1045.6812,902.7396,780.6032,660.0383,726.2330,763.6148,710.2175,660.5248,552.3457,527.7612,489.9678,491.9510,508.7897,493.1858,425.4944,645.3326,2652.3681,0.0000,939.9132,704.9349,704.9349,302.5852,0.0000,2107.6305,0.0000,41.8646,4654.0665
"JTMT",2035,44,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9095.5857,0.0000,2487.0228,4809.1993,1672.5671,126.7965,0.0000,0.0000,1061.0916,0.0000,0.0000
"JTMT",2035,45,6907.2343,22202.0856,1591.6408,1621.4911,1678.9704,2713.0706,2162.0910,1508.7397,1157.0772,1076.2994,1083.0834,1228.8103,1277.5109,1244.8870,1178.8217,971.6536,707.6623,1000.2763,3893.8610,0.0000,1369.7281,1139.8416,721.9936,662.2977,0.0000,3966.2498,0.0000,1686.5470,9603.6175
"JTMT",2035,46,13049.0866,46052.5629,4473.9815,3963.3048,3453.7798,3245.2804,3881.9234,3621.6720,3003.0971,2848.3089,2430.3053,2331.3003,2130.8142,2081.3449,2121.4900,2051.3086,1762.6583,2651.9935,8905.0495,0.0000,3811.1808,1438.0679,2282.5596,1373.2413,0.0000,9403.3657,0.0000,604.0470,20360.4683
"JTMT",2035,47,7450.7022,24983.7623,2171.7077,2010.5306,1921.0594,1807.9967,1993.6805,1827.5170,1540.4371,1413.0699,1291.3531,1365.1395,1374.1522,1374.1910,1356.9179,1198.4962,945.9135,1391.6001,5506.2943,0.0000,2658.6982,808.7197,1240.5826,798.2938,0.0000,5514.7935,0.0000,343.8881,11423.1640
"JTMT",2035,48,2381.4350,9431.4656,940.3404,1003.3443,918.2655,726.2777,631.0491,532.9738,571.1064,636.1871,624.0338,613.6583,506.0452,397.8132,352.4001,331.8763,272.8449,373.2495,11849.5483,0.0000,2166.0657,4310.6930,3958.6966,1363.3018,50.7912,1740.1287,6659.0664,0.0000,4133.9609
"JTMT",2035,49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.7143,0.0000,0.0000,0.0000,0.0000,169.7143,0.0000,1188.0000,0.0000,0.0000,0.0000
"JTMT",2035,5,1819.3966,4532.6788,432.5510,378.8068,338.0254,394.9681,338.3389,289.3649,251.6542,242.3394,209.0479,199.1428,175.4158,164.7079,180.4418,201.3832,226.2019,510.2886,7392.8687,0.0000,5223.5525,905.9170,1089.8973,173.5020,0.0000,821.9832,57.3563,509.1384,1635.7228
"JTMT",2035,50,8422.0461,22467.6628,1925.8853,1762.1539,1555.7107,1550.7356,1700.0119,1627.3380,1375.4965,1345.5844,1183.5490,1152.4708,1024.3318,967.5744,1022.6470,1076.9068,1081.9352,2115.3315,4532.8308,0.0000,1185.6794,489.1090,419.5176,2438.5248,0.0000,5579.6931,9822.2664,340.8978,9789.1636
"JTMT",2035,51,334.9171,334.9171,0.0000,0.0000,0.0000,222.7797,101.6713,10.4662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20697.7138,0.0000,2064.9409,17551.9977,1032.4705,48.3047,0.0000,0.0000,172.0689,532.2790,0.0000
"JTMT",2035,52,8382.9060,36747.1623,5864.0092,5099.9829,4689.8614,4220.5067,3243.4104,2296.9317,1842.5776,1826.0812,1526.2170,1146.2307,952.9452,880.7338,834.1285,715.5948,604.9147,1003.0365,4866.6731,0.0000,1181.0659,622.0525,554.0113,2509.5434,0.0000,16446.9247,0.0000,5505.4129,8260.7630
"JTMT",2035,53,16000.2975,59302.9925,7718.8515,6309.4426,6488.4839,9845.8141,7647.2517,4113.1494,2383.0285,1969.2483,1782.6640,1975.3047,1912.8486,1801.2542,1705.4294,1291.2665,954.9129,1404.0421,9290.6166,0.0000,1562.7180,1537.7595,480.7035,5709.4356,0.0000,30904.8530,4556.2411,17661.2208,12767.3210
"JTMT",2035,54,8177.9184,28847.1192,3787.2567,3145.9112,2878.0435,3519.4241,2923.5400,2070.1393,1537.1122,1378.9135,1119.2312,1017.2417,961.6684,933.2123,918.4737,822.4422,698.8327,1135.6767,2099.3702,0.0000,134.4012,51.4764,45.9068,1867.5858,0.0000,11343.0109,519.7915,4395.0422,8136.5363
"JTMT",2035,55,601.6515,895.4115,38.1815,46.0993,43.3374,401.0144,153.5911,30.7963,21.2987,27.0126,28.9010,28.8080,22.3784,14.9054,11.3671,10.3521,8.00672,9.36139,25329.7819,1417.9651,5791.7828,13231.1038,3156.1215,1732.8086,0.0000,2728.0000,4373.4179,862.7107,166.4209
"JTMT",2035,56,6380.1339,20853.7104,2350.0829,1841.7668,2005.5529,4081.9331,2919.3521,1506.0113,793.2874,633.2237,533.9593,587.3139,689.4735,718.4255,718.8391,540.9906,380.5132,552.9850,2675.7363,0.0000,775.9560,248.3252,217.3448,1434.1103,0.0000,8343.2541,0.0000,4791.0286,4527.4508
"JTMT",2035,57,930.7803,3596.3577,359.5887,362.5732,327.3110,263.1036,243.7419,220.7501,225.8383,238.6289,224.6003,219.3398,186.3020,157.0375,146.3446,139.2117,116.4350,165.5511,711.1311,0.0000,281.5562,124.7968,101.5883,203.1898,0.0000,1422.3288,0.0000,0.0000,1586.4867
"JTMT",2035,58,4682.7198,20640.0993,3044.6932,2476.8978,2322.0111,2042.2081,1972.2292,1498.6562,1095.8795,950.3700,755.5470,685.3723,676.8931,668.7247,656.0131,559.6946,464.4355,770.4739,3939.5097,0.0000,1920.5557,499.0308,374.5085,1145.4147,0.0000,7808.5794,0.0000,1909.0936,5222.5400
"JTMT",2035,59,9232.1671,41443.5471,5346.9089,4361.3806,4451.7807,5694.1359,5047.9738,3002.2520,1849.6936,1589.0796,1350.4155,1367.7757,1449.8312,1425.1568,1387.0179,1086.1821,808.2191,1225.7437,5532.8641,0.0000,986.0261,591.6157,394.4104,3560.8119,0.0000,22246.5722,967.8876,9089.1656,9910.0389
"JTMT",2035,6,7437.6264,19063.1531,1495.9335,1358.3136,1200.8026,1232.4399,1186.9702,1238.9845,1148.3623,1122.5441,986.8147,968.0610,857.4666,816.9654,904.3317,1011.0554,1110.5904,2423.5170,6091.1006,0.0000,2041.3532,1965.2736,919.6830,1164.7908,0.0000,6290.9044,1003.7352,526.2984,8234.1391
"JTMT",2035,60,6197.4172,31460.6941,4365.7220,3698.4791,3880.0097,4472.3897,4033.8584,2136.0911,1191.8466,982.8376,1049.4837,1321.4160,1102.6041,921.5544,808.6648,574.4622,408.7010,512.5737,3417.4393,0.0000,907.0457,336.6672,397.3793,1776.3470,0.0000,11576.2039,0.0000,4406.1391,6782.1795
"JTMT",2035,61,4921.9522,25830.9633,4180.7636,3570.6751,3377.1882,2606.7473,2389.1888,1719.2868,1270.8709,1216.3746,1014.6387,799.8773,716.9145,680.2254,648.3935,526.1369,422.5269,691.1549,3497.7133,0.0000,893.0885,389.6962,370.3706,1844.5580,0.0000,12681.6508,0.0000,2951.3267,5604.8699
"JTMT",2035,62,1182.9080,6415.0918,886.1172,744.1310,783.8804,873.4948,819.8959,446.0708,248.5789,204.0660,211.6536,262.7594,228.0139,196.8220,176.5977,126.7856,90.0093,116.2154,790.0987,0.0000,179.6226,81.6466,65.3173,463.5122,0.0000,3087.5931,0.0000,714.1355,1403.5134
"JTMT",2035,63,6279.9871,25120.5514,2611.6239,2245.3488,1946.4505,1632.5549,1773.9068,1842.6034,1701.5518,1578.9181,1316.2303,1251.4736,1161.3067,1164.0637,1201.0935,1161.5860,1003.0708,1528.7686,3874.4134,0.0000,1736.9171,654.4967,604.1350,878.8646,0.0000,6141.5860,0.0000,136.0515,10980.0615
"JTMT",2035,64,7412.9711,27075.5342,2344.5344,2150.4050,2055.1419,1962.2705,2175.1394,1999.8305,1673.1610,1521.3939,1382.1891,1463.7369,1484.9447,1498.5245,1485.9889,1312.3890,1036.4764,1529.4081,5182.5595,0.0000,2491.1842,886.1865,1006.0960,799.0927,0.0000,5520.3859,0.0000,245.2072,12385.6756
"JTMT",2035,65,14158.4800,71794.2800,8864.0617,8779.5784,8150.8844,7047.2894,5943.6945,5620.9349,5705.4182,4992.2409,3888.6459,2937.1924,2462.2914,2224.0151,1749.1141,1510.8378,797.6606,1120.4201,10461.2870,0.0000,4137.1079,1379.0360,1379.0360,3566.1072,0.0000,24962.7505,0.0000,0.0000,17321.1545
"JTMT",2035,66,11855.6200,52087.7500,5751.4348,5228.5771,5228.5771,4705.7194,4182.8617,3660.0039,3984.8409,3660.0039,3137.1462,2614.2885,2091.4308,2091.4308,1568.5731,1568.5731,1045.7154,1568.5731,9081.4416,266.8676,2953.8092,1541.9318,1328.0379,2990.7952,0.0000,20935.5664,0.0000,0.0000,13269.4600
"JTMT",2035,67,8300.2200,34946.3800,3887.5065,3539.7120,3539.7120,3186.7703,2833.8286,2475.7395,2470.5922,2460.2976,2112.5032,1764.7087,1411.7670,1406.6197,1053.6779,1053.6779,700.7362,1048.5306,7260.8884,579.5933,2222.8438,399.5516,668.5918,3274.3892,115.9187,17880.5796,4516.8086,28.4082,8838.3950
"JTMT",2035,68,103.2600,567.9300,68.1516,68.1516,68.1516,62.4723,56.7930,45.4344,39.7551,28.3965,28.3965,28.3965,22.7172,17.0379,11.3586,11.3586,5.6793,5.6793,5666.5735,2784.8406,1688.5050,556.9681,561.9969,71.7485,2.51438,502.2396,0.0000,0.0000,133.1955
"JTMT",2035,69,15132.5000,77876.5400,9252.6582,8481.6034,7710.5485,6939.4937,6939.4937,6939.4937,6168.4388,4626.3291,3855.2743,3084.2194,3084.2194,3084.2194,2313.1646,2313.1646,1542.1097,1542.1097,10876.2904,1842.3819,3684.7638,368.4764,1105.4291,3506.7629,368.4764,24547.3406,0.0000,0.0000,19404.6748
"JTMT",2035,7,1277.1397,2609.2595,145.0624,133.5995,118.8100,101.0589,518.5046,393.8583,115.0830,113.8537,101.2274,99.8710,87.5554,82.4081,92.6612,106.6426,121.8221,277.2415,23982.8902,0.0000,1544.9826,11822.1246,6867.8516,3747.9314,0.0000,2521.1244,8973.3931,0.0000,1150.0840
"JTMT",2035,70,116.4116,756.6753,117.6136,103.8809,106.8917,91.1836,89.4261,47.6422,27.7924,23.5145,29.1548,39.1273,26.9750,18.5010,13.7191,8.88267,6.44402,5.92632,31.9260,0.0000,0.0000,0.0000,0.0000,31.9260,0.0000,223.4820,0.0000,73.1557,158.7627
"JTMT",2035,71,12446.1467,55126.2126,4577.2467,5044.6580,4900.7021,4156.1647,3854.0217,3023.1890,2890.5966,3124.7349,3205.3465,3338.0408,2979.3116,2497.6916,2220.7070,1917.7468,1449.4433,1917.8286,11190.2670,1407.5255,3998.9490,2168.8907,1183.6372,2431.2646,0.0000,16757.1982,0.0000,488.9192,22797.0998
"JTMT",2035,72,0.0000,50261.8016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2035,73,0.0000,291163.2945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2035,74,10255.2290,45476.8876,5902.2346,6325.8182,5817.8294,4432.8954,3470.4618,2520.4447,2609.2524,2937.3319,2663.0070,2215.6708,1656.9454,1346.2011,1217.6888,1005.1005,734.0133,621.9925,9317.6135,109.1260,3003.1412,1173.3471,1280.7823,3751.2170,0.0000,20698.6445,1648.9936,2240.3992,16372.3964
"JTMT",2035,75,15403.5431,97131.8081,17672.5909,16798.7425,15682.9777,10541.6062,7750.0105,4740.9600,4252.2233,5180.9409,4976.4271,3397.3610,1909.2950,1285.4203,961.0302,716.7072,575.1670,690.3483,11841.1513,430.2475,1741.9054,760.3176,574.4652,8334.2156,0.0000,55977.7963,645.2584,11353.8266,18457.4390
"JTMT",2035,76,17965.0429,71494.2782,7351.0947,7694.3796,7444.8740,6953.7089,5761.9048,4190.9624,4068.6279,4357.8975,4378.2838,4309.9473,3659.7355,2835.2164,2412.1198,2015.4704,1692.8108,2367.2444,11497.5724,0.0000,4865.3026,1758.7508,1114.1358,3759.3832,0.0000,25771.4423,0.0000,1916.8025,25633.0161
"JTMT",2035,77,9640.5071,36006.7363,3503.3920,3223.4153,2841.8974,2501.0349,2500.8798,2451.2732,2345.2008,2294.3104,2017.8208,1950.4752,1740.2940,1631.5484,1644.5088,1615.7183,1435.9000,2309.0670,8238.4039,0.0000,3322.5605,2403.1579,931.1085,1581.5769,0.0000,10976.8430,0.0000,272.1202,15906.4495
"JTMT",2035,78,6766.0000,31586.5597,3171.6052,3095.8789,2783.3730,2250.9898,2177.7843,2032.5255,2020.4398,2065.7154,1897.2957,1837.7596,1589.7946,1403.9582,1348.1883,1284.8357,1080.5643,1545.8512,4286.4246,0.0000,1539.3631,559.7684,699.7105,1487.5826,0.0000,10392.1460,0.0000,664.3847,13025.5291
"JTMT",2035,79,17995.7073,82868.2204,13918.2762,13221.7509,10971.7318,7047.9549,6679.1400,5570.8802,5429.3122,5305.8700,3879.2060,2747.8632,1995.6741,1768.8649,1802.5561,1195.9380,759.9404,573.2615,14855.1751,94.0884,4279.3770,2709.8671,1717.1256,6022.8673,31.8498,40579.6806,0.0000,3989.1611,26922.6599
"JTMT",2035,8,2406.6000,9596.4650,968.2405,1010.9417,929.9284,747.3702,665.2076,557.9609,578.1078,633.6161,615.8895,606.3029,506.3746,405.9700,364.2446,340.8144,279.6845,385.8116,33929.1204,0.0000,11016.6887,16930.9793,5719.2221,262.2303,0.0000,1835.6123,0.0000,39.8397,4135.8258
"JTMT",2035,80,0.0000,271763.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"JTMT",2035,82,3177.0530,13630.8653,1677.9166,1763.5959,1625.2118,1141.5254,1061.7965,824.6888,823.0828,862.2501,800.4851,705.7399,558.6170,474.1232,444.6464,367.1603,268.9563,231.0691,2330.9031,0.0000,801.5514,378.7966,312.6312,815.7167,22.2072,5458.8289,0.0000,354.3543,5359.2814
