scenario,year,ID,AREA,TAZ_OLD,TAZ_1318_S,TAZ_1318_N,TYPE,CULTURALM,CULTURALL,UNIVERSITY,U_STUDENTS,COLLEGE,CSTUDENTS,YESHIVA,YSTUDENTS,EDUCATIONH,H_CLASS,H_STUDENTS,EDUCATIONE,E_CLASS,E_STUDENTS,OFFICE,MALL,MALL_AREA,STREET,STR_AREA,MARKET,MARKET_ARE,HEALTH,BEDS_HEALT,SOCECO,SECTOR,SECTOR_JEW,SECTOR_ARA,SECTOR_ORT,URBAN,POPULATION,HOUSEHOLDS,HH_JEW,HH_ARAB,HH_ORTO,EMPL_TOT,EMPL_COMM,EMPL_SERV,EMPL_INDU,EMPL_OFFIC,AGE_0_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_64,AGE_65_74,AGE_75,WOMEN,MEN,WORKERS,PARKCOST,PARKWALK,PARKCAP,SOLDIERS,ARMY,MLIC2,MLIC3,MLIC4,MLIC5,MLIC6,FLIC2,FLIC3,FLIC4,FLIC5,FLIC6,GE,GE_NAME,SEMEL,CITY_H,CITY_E,MUNICIPAL,nafa
BAU,2025,545,319000,1307,13140,1307,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,259,152,1.7,0,0,2650,0,2650,0,0,38,7,8,62,97,20,27,128,131,160,0,1,1869,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,646,106000,1308,13130,1308,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2858,1429,2,0,0,1047,0,1047,0,0,339,52,85,840,1017,143,381,1462,1396,1838,0,1,2133,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,637,88900,1309,13080,1309,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1819,1070,1.7,0,0,1167,0,1167,0,0,285,44,83,497,629,105,176,908,911,1155,0,1,1782,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,641,57000,1310,13090,1310,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1810,862,2.1,0,0,1075,0,1075,0,0,305,55,91,478,632,93,156,937,873,1194,0,1,1524,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,640,135000,1311,13120,1311,3,0,0,0,0,0,0,0,0,0,0,0,1,22,608,0,0,0,1,3197,0,0,0,0,9,1,1,0,0,1,3737,2076,1.8,0,0,1050,89,961,0,0,575,88,118,1030,1324,268,334,1980,1757,2452,0,1,2846,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,643,139000,1312,13100,1312,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4337,2409,1.8,0,0,2012,0,2012,0,0,575,105,160,1409,1538,228,322,2250,2087,2861,0,1,3639,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,644,173000,1313,13050,1313,3,0,0,0,0,0,0,0,0,0,0,0,1,13,330,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4136,2585,1.6,0,0,2229,0,2229,0,0,504,68,118,1410,1467,223,346,2172,1964,2729,0,1,3956,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,648,125000,1314,13110,1314,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12061,0,0,0,0,9,1,1,0,0,1,2181,1363,1.6,0,0,5861,1612,2382,0,1867,241,41,66,737,758,115,223,1128,1053,1431,0,1,5784,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,609,128000,1315,13280,1315,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2966,1745,1.7,0,0,1496,0,1496,0,0,406,87,120,877,1030,175,272,1531,1435,1933,0,1,2764,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,554,87700,1316,13300,1316,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1672,984,1.7,0,0,796,0,0,0,796,219,32,66,517,561,103,174,862,810,1097,0,1,1545,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,610,50600,1317,13290,1317,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1245,692,1.8,0,0,638,0,638,0,0,149,17,59,473,401,49,97,612,633,811,0,1,1123,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,639,87600,1318,13220,1318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2064,1214,1.7,0,0,1422,0,0,0,1422,260,33,67,739,713,112,141,1043,1021,1354,0,1,2210,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,553,65300,1319,13230,1319,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6379,0,0,0,0,9,1,1,0,0,1,2185,1366,1.6,0,0,591,177,414,0,0,260,37,66,778,748,145,153,1080,1105,1434,0,1,1841,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,598,94000,1320,13240,1320,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2246,1321,1.7,0,0,1948,0,1559,0,389,300,38,97,781,745,123,162,1144,1102,1511,0,1,2644,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,647,66000,1321,13160,1321,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1521,895,1.7,0,0,748,0,748,0,0,181,38,66,466,539,99,132,779,742,978,0,1,1421,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,606,86700,1322,13210,1322,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1883,1108,1.7,0,0,2340,0,1872,0,468,225,33,75,689,625,103,133,941,942,1267,0,1,2694,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,548,79800,1323,13170,1323,3,0,0,0,0,0,0,0,0,1,6,102,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2240,1244,1.8,0,0,809,0,809,0,0,258,63,92,699,766,148,214,1131,1109,1459,0,1,1816,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,645,73400,1324,13150,1324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1863,1096,1.7,0,0,791,0,791,0,0,272,50,62,449,697,141,193,923,940,1198,0,1,1619,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,605,76400,1325,13200,1325,3,0,0,0,0,0,0,0,0,0,0,0,1,17,451,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2165,1203,1.8,0,0,931,0,931,0,0,277,46,102,639,786,156,158,1040,1125,1410,0,1,1834,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,544,109000,1326,13180,1326,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1250,694,1.8,0,0,1650,0,1650,0,0,124,25,57,349,443,95,156,596,654,814,0,1,1788,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,543,47500,1327,13190,1327,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,536,298,1.8,0,0,707,0,0,0,707,53,11,24,150,190,41,67,256,280,349,0,1,766,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,1305,83100,1328,13250,1328,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,8,1,1,0,0,1,2012,1118,1.8,0,0,3833,1702,215,0,1916,198,20,69,698,680,126,221,975,1037,1354,0,1,4100,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,608,98200,1329,13270,1329,3,1,1,0,0,0,0,0,0,0,0,0,1,23,682,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2576,1431,1.8,0,0,1079,0,1079,0,0,340,83,116,786,921,154,176,1298,1278,1679,0,1,2162,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,597,126000,1330,13260,1330,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40302,0,0,0,0,9,1,1,0,0,1,2277,1084,2.1,0,0,2239,1120,1120,0,0,387,84,113,584,800,121,188,1183,1094,1484,0,1,2824,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,386,344000,1401,14020,1401,3,0,0,0,0,0,0,0,0,0,0,0,1,31,877,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,5523,2301,2.4,0,0,891,0,891,0,0,1410,189,164,716,1970,386,687,2948,2575,2861,0,1,2844,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,742,534000,1402,14010,1402,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,385,325000,1403,14030,1403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1064,0,0,0,0,9,1,1,0,0,1,5816,2237,2.6,0,0,916,750,166,0,0,1529,292,209,477,2116,479,715,3085,2731,2852,0,1,2880,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,632,273000,1404,14040,1404,3,0,0,0,0,0,0,0,0,1,52,1700,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4113,2056,2,0,0,1301,0,1301,0,0,792,116,151,830,1538,250,436,2105,2008,2419,0,1,2853,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,631,225000,1405,14050,1405,3,0,0,0,0,0,0,0,0,0,0,0,1,15,443,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3316,1842,1.8,0,0,791,0,791,0,0,600,67,106,876,1269,151,246,1716,1600,2111,0,1,2325,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,635,222000,1406,14060,1406,3,0,0,0,0,1,50,0,0,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,4297,2262,1.9,0,0,2112,0,2112,0,0,859,104,158,1051,1618,205,302,2255,2042,2680,0,1,3557,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,633,124000,1407,14120,1407,5,0,0,0,0,0,0,0,0,0,0,0,1,9,207,2,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1204,573,2.1,0,0,3135,0,2508,0,627,229,38,43,261,437,87,109,610,594,718,0,1,2463,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,634,127000,1408,14070,1408,3,0,0,0,0,0,0,0,0,0,0,0,1,14,417,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2868,1509,1.9,0,0,1545,0,1545,0,0,610,79,77,681,967,130,324,1497,1371,1580,0,1,2458,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,652,99300,1409,14110,1409,8,0,0,0,0,0,0,0,0,0,0,0,1,9,206,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,1781,848,2.1,0,0,2710,0,2710,0,0,339,57,64,386,646,128,160,903,878,1061,0,1,2515,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,650,142000,1410,14080,1410,3,0,0,0,0,0,0,0,0,0,0,0,1,25,704,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3670,1668,2.2,0,0,914,0,914,0,0,868,99,104,518,1287,253,542,1897,1773,2022,0,1,2227,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,651,172000,1411,14100,1411,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40365,0,0,0,0,9,1,1,0,0,1,3263,1632,2,0,0,1193,1121,72,0,0,656,74,124,722,1072,190,423,1711,1552,1893,0,1,2597,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,1274,317000,1412,14090,1412,7,1,0,1,737,0,0,0,0,1,42,1404,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3615,1643,2.2,0,0,2804,0,2804,0,0,808,150,148,401,1216,296,596,1942,1673,1821,0,1,3356,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,1197,268000,1413,14210,1413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,0,0,0,0,0,0,10,1,1,0,0,1,3326,1584,2.1,0,0,763,239,524,0,0,641,129,174,506,1156,469,252,1692,1634,1733,0,1,2104,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,555,247000,1414,14200,1414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,163,58,2.8,0,0,1597,0,1597,0,0,31,7,9,25,56,23,12,83,80,85,0,1,632,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,557,142000,1415,14190,1415,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,2296,1044,2.2,0,0,1145,0,1145,0,0,425,159,203,644,604,119,143,1050,1246,1332,0,1,1746,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,556,124000,1416,14180,1416,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1500,9,1,1,0,0,1,1116,698,1.6,0,0,4221,0,4221,0,0,170,13,16,195,276,24,423,705,411,528,0,1,3619,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,621,81800,1417,14170,1417,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,0,0,1,89,55,1.6,0,0,6486,0,3243,0,3243,32,10,0,0,11,0,34,49,40,47,0,1,4620,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,575,77300,1418,14160,1418,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2219,0,0,0,2219,0,0,0,0,0,0,0,0,0,0,0,1,1371,0,0,0,0,0,0,0,0,0,0,0,0,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,1194,206000,1419,14140,1419,3,0,0,0,0,0,0,1,128,0,0,0,1,18,457,0,0,0,1,103522,0,0,0,0,9,1,1,0,0,1,4286,2041,2.1,0,0,2922,2876,46,0,0,805,227,162,714,1438,324,615,2167,2119,2471,0,1,4475,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,1195,183000,1420,14150,1420,8,0,0,0,0,0,0,0,0,1,35,1000,1,12,328,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3293,1646,2,0,0,2630,0,2630,0,0,635,108,122,637,1172,245,374,1699,1594,1898,0,1,3263,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,636,148000,1421,14130,1421,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3108,1554,2,0,0,2603,0,2603,0,0,510,89,140,894,1043,155,277,1615,1493,1792,0,1,3154,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,541,111000,1501,15080,1501,10,0,1,0,0,0,0,0,0,1,15,152,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,2120,1116,1.9,0,0,2106,0,2106,0,0,224,42,112,625,831,148,139,948,1172,1415,0,1,2424,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,542,165000,1502,15010,1502,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1375,688,2,0,0,4583,0,3667,0,916,114,24,52,364,523,126,172,615,760,912,0,1,3722,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,604,98600,1503,15020,1503,3,0,0,0,0,0,0,0,0,1,10,220,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2309,1283,1.8,0,0,1557,0,1557,0,0,259,60,107,724,854,151,153,1103,1206,1531,0,1,2337,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,590,101000,1504,15030,1504,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,0,0,8,1,1,0,0,1,2669,1334,2,0,0,1905,57,1848,0,0,393,102,120,692,1002,185,174,1288,1381,1691,0,1,2624,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,592,119000,1505,15040,1505,3,0,0,0,0,0,0,0,0,1,4,62,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2868,1304,2.2,0,0,1080,0,1080,0,0,431,64,156,788,1064,148,217,1429,1439,1817,0,1,2032,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,596,109000,1506,15050,1506,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3710,1953,1.9,0,0,922,0,158,764,0,640,92,150,981,1368,199,280,1858,1852,2364,0,1,2414,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,595,130000,1507,15070,1507,3,0,0,0,0,0,0,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,3400,1700,2,0,0,1791,0,1791,0,0,517,68,138,959,1278,200,240,1622,1778,2166,0,1,2908,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,569,103000,1508,15240,1508,1,0,0,0,0,0,0,0,0,0,0,0,1,8,81,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2744,1614,1.7,0,0,2144,0,23,0,2121,423,84,122,776,1032,140,167,1319,1425,1761,0,1,3007,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,594,49700,1509,15230,1509,3,0,1,0,0,0,0,0,0,0,0,0,1,8,81,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,1070,563,1.9,0,0,527,0,527,0,0,199,34,50,244,401,69,73,545,525,687,0,1,919,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,591,130000,1510,15060,1510,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,4413,2206,2,0,0,1375,0,0,1375,0,738,107,206,1278,1634,200,251,2202,2211,2812,0,1,2845,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,593,73400,1511,15180,1511,3,0,0,0,0,0,0,0,0,0,0,0,1,18,520,0,0,0,0,0,0,0,0,0,8,1,1,0,0,1,2083,1042,2,0,0,1092,0,1092,0,0,327,50,103,593,807,104,98,1064,1019,1384,0,1,1778,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,603,32300,1512,15220,1512,1,0,0,0,0,0,0,0,0,0,0,0,1,8,175,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,928,619,1.5,0,0,2156,0,1077,0,1079,67,9,48,384,343,43,35,413,515,631,0,1,2045,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,602,26700,1513,15190,1513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,794,496,1.6,0,0,1101,0,0,0,1101,97,15,29,216,292,66,79,379,415,540,0,1,1224,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
BAU,2025,601,53300,1514,15170,1514,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,1,0,0,1,957,598,1.6,0,0,1609,0,805,0,804,116,19,34,260,352,80,95,457,500,636,0,1,1691,0,0,0.005,0.036,0.156,0.279,0.084,0.004,0.028,0.123,0.219,0.066,10,גלעין (תל-א,5000,תל אביב -יפו,TEL AVIV - YAFO,תל אביב יפו,15
