taz,area,type,cultural,education,office,shopping,health,religiosit,urban,transporta,empl_indu,empl_comm,empl_serv,empl_tot,students,population,households,parkcost,parkwalk,popdens,ga21,ga22,ga23,ga24,ga25,ga26,ga11,ga12,ga13,ga14,ga15,ga16,workers,workperc,avgHH,soceco,Mlic2,Mlic3,Mlic4,Mlic5,Mlic6,Flic2,Flic3,Flic4,Flic5,Flic6,emp2pop,parkcap,parkAM,parkPM,parkOP,INTLSUME,INTLSUMO,INTLSUMS,INTLSUMW,LSIZESEC,LSIZEINTS,LSUMSIZE0,LSUMSIZES,Hh0car,HH1car,HH2car,HH3car
7123,1.92,3,0,3,0,0,0,2,1,0,0,0,1077,1077,0,6992,1638,3,3,3.6418,1196,400,328,438,880,171,1255,420,344,459,924,179,2850,0.40761,4.27,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.154,5122,0.00011,0.00043,0.00042,1.921285,2.909921,3.2599,2.12613,3.074445,4.883429,2.992736,2.689775,84,487,957,110
7124,1.882,3,2,3,0,0,0,2,1,0,968,954,964,2886,0,16393,3860,3,3,8.7099,2802,938,768,1026,2063,400,2942,985,807,1077,2166,420,6714,0.40957,4.25,5,0.32,0.78,0.76,0.8,0.84,0.21,0.45,0.41,0.51,0.51,0.176,5535,0.00021,0.00051,0.0005,2.599142,3.714371,4.089639,2.870599,3.922654,5.770692,3.810206,3.502418,516,1943,1282,119
7125,0.827,7,0,0,1,0,0,2,1,0,1873,1144,1800,4817,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,3323,0.00038,0.00089,0.00086,-0.190373,2.132985,2.877541,2.196342,3.436856,5.204457,2.490844,2.801408,0,0,0,0
7201,1.34,5,0,0,1,2,0,0,1,0,699,427,672,1798,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,3828,0.00033,0.00077,0.00075,0.292677,1.430739,2.0366,1.478837,2.536534,4.234043,1.7115,1.971056,0,0,0,0
7202,1.383,8,0,0,1,2,0,0,1,0,2874,1904,1960,6738,0,3116,1040,3,3,2.2534,267,208,185,157,659,115,257,199,177,151,633,110,1497,0.48042,3,17,0.43,0.94,0.96,0.97,0.99,0.36,0.99,0.95,0.97,1.01,2.162,5225,0.0001,0.00042,0.00041,1.504103,2.961997,3.530697,2.701803,3.950033,5.693181,3.294247,3.373262,32,205,702,101
7203,1.089,7,0,0,1,1,0,0,1,0,11949,5133,5255,22337,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,8509,0.00015,0.00035,0.00034,0.085568,3.594389,4.377769,3.662363,4.951732,6.735295,3.974676,4.298907,0,0,0,0
7205,0.565,3,0,0,0,0,0,0,1,0,92,23,135,250,0,3560,1113,3,3,6.299,539,173,124,175,702,109,515,165,118,167,670,104,1883,0.52893,3.2,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.07,1504,0.00058,0.00169,0.00163,1.361312,2.211152,2.468102,1.218434,2.39209,4.049727,2.458301,2.041722,22,147,798,146
7206,1.241,3,0,3,0,0,0,0,1,0,130,61,422,613,0,5123,1502,3,3,4.1271,445,282,265,208,933,373,463,294,277,218,975,390,2525,0.49288,3.41,17,0.43,0.94,0.96,0.97,0.99,0.36,0.99,0.95,0.97,1.01,0.12,3296,0.00019,0.00069,0.00067,1.74806,2.619143,2.906876,1.742656,2.831378,4.520696,2.826776,2.465553,21,140,1092,249
7207,1.103,3,0,1,0,0,0,0,1,0,66,84,466,616,200,3095,872,3,3,2.8065,325,181,180,151,612,99,325,181,180,151,612,99,1418,0.45816,3.55,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.199,2942,0.00016,0.00072,0.0007,2.565011,2.603617,2.978032,1.967966,3.204911,4.400285,3.112657,2.129339,12,80,634,146
7208,0.686,3,0,0,0,0,0,0,1,0,92,60,251,403,0,3622,1235,3,3,5.2808,464,121,125,249,566,258,478,124,129,258,583,266,1904,0.52568,2.93,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.111,1846,0.00041,0.00131,0.00127,1.478807,2.290042,2.536809,1.339055,2.563634,4.170325,2.589096,2.198878,291,689,233,23
7209,0.842,3,0,2,0,0,0,0,1,0,347,98,1090,1535,0,7614,2141,3,3,9.0407,970,252,323,518,1190,513,990,258,330,529,1215,524,3927,0.51576,3.56,8,0.35,0.83,0.83,0.86,0.9,0.25,0.58,0.55,0.64,0.66,0.202,2547,0.00047,0.00113,0.0011,1.982337,3.00385,3.34602,2.144126,3.31108,5.065628,3.206528,2.890211,143,763,1119,117
7210,0.801,3,2,3,0,3,0,0,1,0,109,202,734,1045,0,6579,2122,3,3,8.2132,904,212,243,444,1056,397,922,216,248,452,1077,405,3221,0.48959,3.1,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.159,2313,0.00048,0.0012,0.00117,1.96873,2.873491,3.161844,1.946218,3.184074,4.853204,3.149668,2.788516,447,1177,455,43
7211,0.768,3,2,3,0,3,0,0,1,0,109,202,734,1045,0,6579,2122,3,3,8.5677,904,212,243,444,1056,397,922,216,248,452,1077,405,3221,0.48959,3.1,9,0.36,0.85,0.85,0.88,0.92,0.26,0.63,0.59,0.69,0.7,0.159,2230,0.00051,0.00126,0.00123,1.964092,2.871617,3.16044,1.941473,3.182701,4.852946,3.148246,2.786475,447,1177,455,43
7212,0.696,3,0,3,0,0,0,0,1,0,166,97,525,788,0,4047,1423,3,3,5.817,525,135,147,314,643,248,531,136,148,319,651,250,2090,0.51643,2.84,10,0.37,0.86,0.87,0.9,0.94,0.28,0.67,0.63,0.73,0.75,0.195,1972,0.00042,0.00126,0.00122,1.60162,2.450992,2.723898,1.562328,2.827196,4.445504,2.772964,2.42865,230,756,399,37
7213,1.067,3,0,3,0,0,0,0,1,0,113,46,179,338,0,4579,1320,3,3,4.2917,556,283,240,259,855,154,529,269,228,246,814,146,2630,0.57436,3.47,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.074,2787,0.00023,0.00082,0.0008,1.614136,2.471375,2.745696,1.548611,2.612105,4.304837,2.663868,2.26883,36,229,914,142
7214,1.791,3,2,3,0,2,0,0,1,0,1381,278,1942,3601,0,13851,4618,3,3,7.7343,1187,922,820,697,2927,511,1140,886,788,669,2812,491,6650,0.48011,3,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,0.26,5481,0.00019,0.0005,0.00048,2.749383,3.687345,4.002737,2.847136,4.109703,5.779425,3.987374,3.68223,256,1452,2619,291
7215,2.676,3,2,3,0,1,0,0,1,0,899,181,1265,2345,0,12245,3354,3,3,4.5766,1029,800,711,604,2536,443,1029,800,711,604,2536,443,6308,0.51515,3.65,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.192,7363,0.00009,0.00032,0.00031,2.54388,3.506756,3.840375,2.696438,3.782555,5.525351,3.686383,3.379498,48,310,2438,558
7216,1.663,3,2,3,0,2,0,0,1,0,1381,278,1942,3601,0,13851,4618,3,3,8.3267,1187,922,820,697,2927,511,1140,886,788,669,2812,491,6650,0.48011,3,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,0.26,5162,0.00022,0.00054,0.00053,2.7412,3.68415,4.000407,2.839718,4.10761,5.779031,3.985008,3.679019,256,1452,2619,291
7301,1.917,3,2,2,0,2,0,1,1,0,257,169,1527,1953,0,12255,2725,3,3,6.3913,3378,357,295,949,995,91,3446,364,300,968,1015,93,3976,0.32444,4.5,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.159,5365,0.00017,0.00048,0.00046,2.311092,3.417061,3.794028,2.590631,3.576095,5.44496,3.47422,3.167559,61,396,1934,334
7302,0.917,3,2,2,0,2,0,1,1,0,212,139,1258,1609,0,10092,2244,3,3,11.0085,2782,294,243,781,819,75,2838,300,247,797,836,76,3274,0.32442,4.5,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.159,2763,0.00052,0.00113,0.0011,2.033787,3.196172,3.581641,2.334367,3.359284,5.247428,3.254843,2.939028,50,325,1593,276
7303,1.119,3,2,2,0,2,0,1,1,0,181,119,1078,1378,0,8651,1923,3,3,7.7286,2385,252,208,670,702,64,2432,257,212,683,716,65,2806,0.32436,4.5,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.159,3204,0.00033,0.00085,0.00082,1.929114,3.05774,3.438201,2.217055,3.218147,5.095093,3.115299,2.80489,43,278,1365,236
7304,1.293,3,2,2,0,2,0,1,1,0,408,268,2426,3102,0,19464,4328,3,3,15.0542,5366,567,468,1507,1580,145,5473,578,477,1537,1612,148,6315,0.32445,4.5,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.159,4130,0.00047,0.00087,0.00085,2.657866,3.842828,4.231523,2.96693,4.007383,5.902833,3.902076,3.582635,96,629,3072,531
7305,1.375,3,2,2,0,2,0,1,1,0,454,298,2695,3447,0,21627,4809,3,3,15.7274,5962,630,520,1675,1756,161,6081,643,531,1708,1791,164,7016,0.32441,4.5,4,0.31,0.76,0.73,0.78,0.81,0.19,0.43,0.37,0.46,0.46,0.159,4434,0.00045,0.00083,0.00081,2.759361,3.947027,4.336107,3.069476,4.111786,6.008084,4.006351,3.686499,107,697,3414,590
7401,1.261,3,2,2,0,2,0,0,1,0,656,331,682,1669,0,6600,1825,3,3,5.2327,932,379,277,237,1288,196,925,376,275,235,1279,195,3166,0.4797,3.62,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.253,3626,0.00021,0.00067,0.00065,1.906814,2.916171,3.270724,2.139991,3.264882,5.013591,3.110565,2.836444,26,168,1327,305
7402,0.988,3,2,2,0,2,0,0,1,0,983,497,1023,2503,0,9900,2737,3,3,10.0219,1398,568,416,356,1933,294,1388,564,413,353,1919,292,4749,0.4797,3.62,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.253,3171,0.00042,0.00095,0.00092,2.218312,3.288385,3.652986,2.471824,3.646868,5.414944,3.488614,3.205748,39,252,1990,457
7403,1.687,3,2,2,0,2,0,0,1,0,656,331,682,1669,0,6600,1825,3,3,3.9121,932,379,277,237,1288,196,925,376,275,235,1279,195,3166,0.4797,3.62,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.253,4691,0.00013,0.00048,0.00047,1.968145,2.938961,3.286765,2.188873,3.281017,5.016417,3.129366,2.861103,26,168,1327,305
7404,1.306,3,2,2,0,2,0,0,1,0,983,497,1023,2503,0,9900,2737,3,3,7.5817,1398,568,416,356,1933,294,1388,564,413,353,1919,292,4749,0.4797,3.62,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.253,3967,0.00026,0.00068,0.00066,2.252317,3.300179,3.661191,2.498314,3.655123,5.416358,3.498279,3.218551,39,252,1990,457
7405,5.322,3,0,0,0,0,0,0,0,0,451,183,102,736,0,1789,630,3,3,0.3361,239,75,64,91,347,108,223,70,60,85,324,101,877,0.49022,2.84,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.411,13526,0.00001,0.00014,0.00013,1.975579,2.375614,2.573774,2.051643,2.70322,4.048126,2.565288,2.424231,74,302,233,22
7501,12.135,5,0,3,0,1,0,0,0,0,2272,1559,2068,5899,0,8481,2850,3,3,0.6989,1137,463,236,471,1170,469,1306,532,271,541,1344,539,4486,0.52895,2.98,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.696,31937,0.00001,0.00006,0.00006,3.029075,3.722927,4.052744,3.327138,4.272916,5.853087,3.968129,3.860539,679,1590,530,52
7504,2.599,7,0,0,1,0,0,0,0,0,2678,1275,466,4419,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,7657,0.00017,0.00038,0.00037,0.9553,2.260072,2.898304,2.311564,3.413174,5.129181,2.558402,2.830167,0,0,0,0
7505,10.217,2,0,0,0,0,0,0,0,0,904,332,286,1522,0,6593,1867,3,3,0.6453,1124,268,239,383,978,360,1086,259,231,370,945,348,3217,0.48794,3.53,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.231,25996,0.00001,0.00007,0.00007,2.760815,3.306245,3.548127,2.845246,3.542142,5.03731,3.448188,3.249275,55,349,1274,189
7506,3.638,3,0,3,0,0,0,0,0,0,343,166,494,1003,0,1607,647,3,3,0.4417,230,53,62,67,303,89,230,53,62,67,303,89,831,0.51711,2.48,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.624,9380,0.00002,0.0002,0.00019,1.718762,2.225058,2.471556,1.8618,2.711737,4.15415,2.493576,2.358305,146,360,128,12
7507,6.178,3,0,0,0,0,0,0,0,0,133,178,137,448,0,1962,669,3,3,0.3176,245,81,72,95,338,131,254,85,75,98,351,136,1001,0.51019,2.93,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.228,15594,0.00001,0.00012,0.00011,2.102125,2.444013,2.599816,2.111773,2.659042,3.902317,2.606913,2.43676,95,343,212,20
7508,1.204,5,0,0,1,1,0,0,0,0,5695,2088,2184,9967,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,5597,0.00023,0.00053,0.00051,0.185234,2.830655,3.590787,2.895845,4.156073,5.930239,3.197467,3.513547,0,0,0,0
7509,4.958,3,0,0,0,0,0,0,0,0,463,140,207,810,0,1621,553,3,3,0.327,238,49,39,84,309,70,250,51,41,88,325,74,756,0.46638,2.93,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.5,12632,0.00001,0.00015,0.00014,1.889397,2.309195,2.527505,2.004955,2.668558,4.048602,2.491851,2.373183,80,285,172,16
7510,3.238,3,0,0,0,0,0,0,0,0,108,81,98,287,0,1437,559,3,3,0.4439,218,37,46,98,233,67,230,39,49,103,245,71,642,0.44676,2.57,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.2,8191,0.00002,0.00023,0.00022,1.591898,1.980814,2.131445,1.548103,2.247136,3.522532,2.219119,1.994304,182,301,69,7
7511,6.729,2,0,3,0,0,0,0,0,0,262,237,881,1380,0,3896,1987,3,3,0.579,574,281,98,212,630,169,564,276,96,209,619,166,1531,0.39297,1.96,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.354,17221,0.00001,0.00011,0.0001,2.5404,2.979497,3.13183,2.466011,3.437526,4.748573,3.358992,3.11374,1058,818,98,13
7512,3.603,3,0,0,0,0,0,0,0,0,717,92,93,902,0,2485,736,3,3,0.6897,348,96,115,173,384,97,365,100,120,181,403,101,1201,0.4833,3.38,12,0.39,0.89,0.9,0.94,0.98,0.31,0.76,0.72,0.82,0.85,0.363,9270,0.00002,0.0002,0.0002,1.759468,2.363824,2.63938,1.916611,2.714004,4.253878,2.539725,2.371733,35,207,442,52
7513,12.197,2,0,0,0,0,0,0,0,0,418,151,432,1001,0,3229,978,3,3,0.2647,579,85,94,198,540,109,586,86,95,200,546,110,1655,0.51254,3.3,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.31,30802,0.00001,0.00006,0.00006,2.716582,3.049783,3.223295,2.776374,3.266478,4.528985,3.169348,3.04485,60,332,529,57
7514,2.499,3,0,0,0,0,0,0,0,0,55,94,244,393,0,748,273,3,3,0.2993,120,32,31,92,92,23,110,29,29,85,85,21,330,0.44118,2.74,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.525,6369,0.00003,0.00029,0.00028,1.199289,1.595256,1.801323,1.300991,1.963901,3.31408,1.791963,1.672872,96,144,30,3
7515,6.605,2,0,3,0,2,0,0,0,0,1118,1310,1348,3776,0,6089,1864,3,3,0.9219,831,383,250,240,1221,138,821,379,247,237,1206,136,3163,0.51946,3.27,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.62,17540,0.00002,0.00011,0.00011,2.500809,3.275092,3.626984,2.838741,3.808135,5.436019,3.498485,3.383106,137,705,927,94
7601,1.938,3,2,2,0,0,0,0,1,0,277,112,1318,1707,0,12793,3956,3,3,6.6014,2342,374,245,738,2278,467,2306,368,241,726,2243,460,6824,0.53342,3.23,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.133,5355,0.00017,0.00048,0.00047,2.624361,3.522723,3.810104,2.597162,3.782878,5.464936,3.769816,3.400158,78,509,2840,528
7602,7.471,5,2,2,1,1,0,0,1,0,8129,10712,4658,23499,0,13532,4231,3,3,1.8112,2508,400,262,791,2439,501,2410,385,252,760,2343,481,6498,0.4802,3.2,19,0.45,0.95,0.97,1,0.97,0.38,1,0.99,0.95,0.96,1.737,24836,0.00002,0.00009,0.00008,3.003366,4.326148,4.863617,4.032482,5.239398,6.977197,4.62869,4.680515,342,1695,1996,199
7604,3.34,3,2,2,0,2,0,0,1,1,1023,869,3276,5168,0,22168,6732,3,3,6.6379,4639,466,273,1282,3661,673,4714,473,277,1303,3721,684,11567,0.52179,3.29,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.233,9797,0.00009,0.00026,0.00026,3.157779,4.125256,4.454363,3.295017,4.489057,6.19799,4.371117,4.067128,1355,3717,1516,144
7605,2.803,3,2,2,0,2,0,0,1,1,133,113,427,673,0,6011,1825,3,3,2.1449,1258,126,74,347,992,182,1278,128,75,353,1009,185,3136,0.52171,3.29,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.112,7222,0.00005,0.00028,0.00027,2.112977,2.863626,3.120374,2.076628,3.066236,4.680576,3.074999,2.731906,368,1008,410,39
7606,0.837,3,2,2,0,2,0,0,1,1,326,277,1044,1647,0,9393,2852,3,3,11.2175,1965,197,115,543,1551,285,1997,200,117,552,1576,290,4901,0.52177,3.29,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.175,2571,0.00057,0.00122,0.00119,2.239222,3.210221,3.524991,2.295883,3.518548,5.23305,3.4557,3.108957,574,1574,643,61
7607,0.73,3,2,2,0,0,0,0,1,0,139,56,659,854,0,6396,1978,3,3,8.7655,1171,187,122,369,1139,233,1153,184,120,363,1121,230,3412,0.53346,3.23,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.134,2084,0.00056,0.00136,0.00132,1.895909,2.81535,3.106316,1.8678,3.078925,4.769873,3.065628,2.691023,39,255,1420,264
7608,0.532,3,2,2,0,0,0,0,1,0,131,53,624,808,0,6060,1874,3,3,11.3884,1109,177,116,349,1079,221,1092,174,114,344,1062,218,3232,0.53333,3.23,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.133,1576,0.00094,0.002,0.00195,1.816339,2.751144,3.044611,1.787212,3.016815,4.714095,3.003624,2.625295,37,241,1346,251
7609,0.929,3,2,2,0,0,0,0,1,0,182,74,867,1123,0,8417,2603,3,3,9.0649,1541,246,161,485,1498,307,1517,242,159,478,1476,303,4490,0.53344,3.23,13,0.4,0.9,0.91,0.96,1,0.32,0.81,0.77,0.87,0.9,0.133,2660,0.00045,0.00108,0.00105,2.166861,3.088425,3.379716,2.138482,3.352208,5.044044,3.339012,2.963825,51,336,1868,347
7610,0.755,3,2,2,2,1,0,0,1,0,442,971,2510,3923,0,7663,2273,3,3,10.156,1097,382,273,348,1419,377,1059,369,263,336,1370,364,3526,0.46013,3.37,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.512,2945,0.00046,0.00103,0.001,2.023888,3.188001,3.606699,2.529022,3.769842,5.520026,3.447752,3.273888,415,1238,567,53
7611,0.577,3,2,2,2,1,0,0,1,0,246,539,1394,2179,0,7663,2273,3,3,13.2702,1097,382,273,348,1419,377,1059,369,263,336,1370,364,3526,0.46013,3.37,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.284,2051,0.00084,0.00165,0.00161,2.000212,3.059008,3.418795,2.241546,3.473195,5.21407,3.302533,3.024022,415,1238,567,53
7612,1.456,3,2,2,2,1,0,0,1,0,147,324,837,1308,0,7356,2182,3,3,5.0539,1053,367,262,334,1362,362,1017,354,253,323,1315,350,3385,0.46017,3.37,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.178,4021,0.00018,0.0006,0.00058,2.078929,3.001491,3.312507,2.15219,3.293096,4.996454,3.225443,2.896266,398,1188,545,51
7613,1.675,3,2,2,2,1,0,0,1,0,147,324,837,1308,0,7969,2363,3,3,4.7577,1140,398,284,362,1475,392,1101,384,274,349,1425,379,3667,0.46016,3.37,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.164,4573,0.00015,0.00052,0.0005,2.169954,3.078035,3.382912,2.222886,3.352593,5.051158,3.299445,2.962939,432,1287,589,55
7614,2.406,3,2,2,0,2,0,0,1,0,974,574,5623,7171,0,31612,9595,3,3,13.1399,7028,1208,490,997,5556,536,7016,1206,489,996,5548,536,14171,0.44828,3.29,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.227,8018,0.00021,0.00042,0.00041,3.439333,4.449275,4.784021,3.577308,4.814825,6.538712,4.700267,4.384948,160,1047,6954,1434
7615,1.251,3,2,2,0,2,0,0,1,0,108,64,625,797,0,7903,2398,3,3,6.3161,1757,302,122,249,1389,134,1754,301,122,249,1387,134,3542,0.44818,3.3,16,0.43,0.94,0.95,0.98,1.02,0.37,0.94,0.9,1,1.06,0.101,3381,0.00026,0.00075,0.00073,2.132873,3.018737,3.297439,2.067629,3.227615,4.912843,3.250852,2.860528,40,262,1738,359
7617,4.356,3,2,2,1,1,0,0,1,1,3635,4790,2083,10508,0,20655,6388,3,3,4.7415,3828,611,400,1206,3723,764,3678,587,385,1159,3577,734,9917,0.48013,3.23,20,0.45,0.97,0.97,1,0.97,0.38,0.99,0.99,0.95,0.96,0.509,13714,0.00005,0.00017,0.00017,3.157164,4.222108,4.619078,3.58475,4.794816,6.513795,4.49265,4.314678,486,2470,3117,315
7618,2.701,3,2,2,1,1,0,0,1,1,909,1197,521,2627,0,2295,709,3,3,0.8498,425,67,44,134,413,84,408,65,42,128,397,81,1101,0.47974,3.24,20,0.45,0.97,0.97,1,0.97,0.38,0.99,0.99,0.95,0.96,1.145,7457,0.00004,0.00026,0.00025,1.574007,2.492941,2.924079,2.162807,3.211279,4.883252,2.743737,2.725314,54,274,346,35
7630,2.897,3,0,3,0,0,0,0,1,0,346,281,1168,1795,0,2816,834,3,3,0.9721,207,138,191,176,582,99,212,141,195,180,595,102,1454,0.51634,3.38,18,0.45,0.95,0.97,1,0.97,0.38,1.03,0.99,0.95,0.96,0.637,7734,0.00004,0.00025,0.00024,1.685761,2.491765,2.856582,2.057572,3.033419,4.678853,2.706848,2.600178,11,74,606,143
7631,1.693,3,0,2,0,0,0,0,1,0,89,0,1196,1285,0,6720,1847,3,3,3.9699,500,411,479,360,1418,107,526,432,504,379,1492,113,3082,0.45863,3.64,17,0.43,0.94,0.96,0.97,0.99,0.36,0.99,0.95,0.97,1.01,0.191,4606,0.00013,0.00049,0.00048,1.9781,2.919566,3.24883,2.123309,3.193352,4.926716,3.099056,2.795122,24,158,1342,323
8001,2.92,3,0,3,0,0,0,0,0,0,298,320,454,1072,0,1786,774,3,3,0.6116,201,27,40,141,309,215,184,24,37,129,283,196,1110,0.6215,2.31,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.6,7602,0.00003,0.00025,0.00024,1.656369,2.221896,2.475379,1.785527,2.75843,4.225529,2.545512,2.379635,308,390,69,8
8002,2.849,3,0,0,0,0,0,0,0,0,248,71,89,408,0,1984,744,3,3,0.6964,253,65,76,124,331,110,271,70,81,133,354,117,980,0.49395,2.67,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.206,7253,0.00003,0.00026,0.00025,1.625145,2.120999,2.308106,1.586887,2.424373,3.815688,2.383663,2.128612,173,415,142,14
8003,4.809,3,0,0,0,0,0,0,0,0,561,38,103,702,0,2770,1113,3,3,0.576,287,96,117,202,446,169,317,106,129,223,492,186,1489,0.53755,2.49,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.253,12236,0.00002,0.00015,0.00015,2.097394,2.554148,2.730175,2.065481,2.89146,4.243913,2.832254,2.596385,166,579,337,31
8004,7.068,14,0,0,0,0,0,0,0,0,0,0,375,375,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.72,0.59,0.72,0.73,0.16,0.44,0.23,0.34,0.33,15,17793,0.00007,0.00017,0.00016,1.955609,2.036132,2.126717,2.041726,2.243273,3.053001,2.072369,2.114552,0,0,0,0
8005,18.504,2,0,2,0,0,0,0,0,0,1173,443,1593,3209,0,10546,3644,3,3,0.5699,1605,397,315,669,1896,381,1611,398,317,671,1904,382,4110,0.38972,2.89,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.304,47186,0,0.00004,0.00004,3.381896,3.883465,4.102118,3.436313,4.211794,5.641547,4.102491,3.904763,385,1672,1449,137
8006,8.247,3,0,3,0,0,0,0,0,0,190,108,1865,2163,0,8298,2268,3,3,1.0061,1293,651,441,294,904,111,1612,812,549,366,1128,139,3796,0.45746,3.66,15,0.42,0.92,0.94,0.99,1.03,0.35,0.9,0.86,0.96,1.01,0.261,21242,0.00001,0.00009,0.00009,2.711086,3.398626,3.688715,2.859577,3.683101,5.288639,3.54866,3.338026,39,253,1642,334
8007,13.889,2,0,0,0,0,0,0,0,0,281,78,421,780,0,2580,978,3,3,0.1858,352,75,88,180,492,127,339,73,85,173,474,123,1428,0.55349,2.64,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.302,34976,0,0.00005,0.00005,2.822581,3.065617,3.183754,2.831143,3.277979,4.365452,3.217585,3.090176,208,543,207,20
8008,11.971,2,0,0,0,0,0,0,0,0,748,375,226,1349,0,4773,1623,3,3,0.3987,556,180,180,290,829,293,584,189,189,304,870,308,2249,0.47119,2.94,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.283,30335,0.00001,0.00006,0.00006,2.823537,3.233304,3.421016,2.861144,3.504944,4.845172,3.417223,3.241726,46,297,1113,167
8009,18.377,2,0,3,0,0,0,0,0,0,1082,374,1058,2514,0,7956,3705,3,3,0.4329,920,251,274,534,1377,646,909,248,270,528,1361,638,4808,0.60432,2.15,14,0.41,0.91,0.92,0.98,1.02,0.34,0.85,0.81,0.91,0.95,0.316,46678,0,0.00004,0.00004,3.383806,3.772762,3.919258,3.336721,4.150519,5.423423,4.082933,3.86287,1679,1735,258,32
