scenario,year,taz,pop,hh,hhsize,empd,empi,empe,emp,school,yeshiva,college,ind,htl,bsn,pub,edu,agr,
base,2015,6006,3208.617907,855.1916667,3.774844596,,,,449.4321,426,100,,,,,,,,
base,2015,6007,3584.985873,923.3322759,3.920449844,,,,58.7644,200,40,,,,,,,,
base,2015,6008,2990,583.3995943,5.125132121,,,,230.478,1902,50,,,,,,,,
base,2015,6101,3375.220898,496.7741935,6.794275834,,,,213.9572,557,122,,,,,,,,
base,2015,6102,2974.58657,447.8,6.760424023,,,,172.8585,1060,336,,,,,,,,
base,2015,6201,3620.763267,972.2222222,3.724213646,,,,270.5067,579,0,,,,,,,,
base,2015,6202,0,0,,,,,115.239,,0,,,,,,,,
base,2015,6203,613.5721904,206.6284197,2.969447239,,,,23.0478,,0,,,,,,,,
base,2015,6204,0,0,,,,,0,,0,,,,,,,,
base,2015,6205,2523.931881,773.44,3.263254915,,,,270.466575,882,0,,,,,,,,
base,2015,6206,1095.700199,331.5070536,3.305209307,,,,35.738,25,0,,,,,,,,
base,2015,6207,3158.194691,955.520331,3.305209307,,,,83.3958,304,0,,,,,,,,
base,2015,6208,992.8178221,270,3.677103045,,,,23.0478,102,0,,,,,,,,
base,2015,6209,2246.543772,627.1978116,3.581874379,,,,92.1912,85,0,,,,,,,,
base,2015,6210,970.9037753,271.0602529,3.581874379,,,,72.2678,,0,,,,,,,,
base,2015,6211,5123.944813,1581,3.240951811,,,,345.717,675,0,,,,,,,,
base,2015,6301,2204.931608,594.0704562,3.711565833,,,,230.478,67,0,,,,,,,,
base,2015,6302,1852.086528,410,4.517284214,,,,99.7989,30,0,,,,,,,,
base,2015,6303,3858.563364,1218.2,3.167430113,,,,174.0141,408,0,,,,,,,,
base,2015,6304,3550.612523,888.9625862,3.994107939,,,,155.578,547,0,,,,,,,,
base,2015,6305,2043.578971,551.7262436,3.703972748,,,,283.4858,226,0,,,,,,,,
base,2015,6306,2760.374699,829.4240955,3.328061861,,,,351.4843,267,0,,,,,,,,
base,2015,6307,1558.719046,468.3563923,3.328061861,,,,417.7387,53,0,,,,,,,,
base,2015,6308,2859.328601,771.9626453,3.703972748,,,,172.8585,488,0,,,,,,,,
base,2015,6309,2620.918624,714.5818916,3.667765242,,,,273.2459,746,20,,,,,,,,
base,2015,6310,996.8965517,245,4.068965517,,,,57.6195,,0,,,,,,,,
base,2015,6401,24035.63979,4645.3836,5.174091499,,,,638.79,1012,0,,,,,,,,
base,2015,6402,15800.40789,3814.998793,4.141654753,,,,827.11,,0,,,,,,,,
base,2015,6403,4881.107233,900,5.423452481,,,,140.17,2760,0,,,,,,,,
base,2015,6501,,0,,,,,0,,0,,,,,,,,
base,2015,6502,6083.290974,1448.402613,4.2,,,,400.18,6892,0,,,,,,,,
base,2015,6503,3167.412402,754.1458099,4.2,,,,284.62,774,0,,,,,,,,
base,2015,6504,117.939988,28.64256853,4.2,,,,0,,0,,,,,,,,
base,2015,6505,4448.321085,1059.124068,4.2,,,,162.64,291,0,,,,,,,,
base,2015,6506,3807.183228,906.4721971,4.2,,,,287.83,1401,0,,,,,,,,
base,2015,6507,2661.373407,665.3433517,4,,,,239.68,290,0,,,,,,,,
base,2015,6508,4740.6036,1185.1509,4,,,,400.256505,1181,0,,,,,,,,
base,2015,6509,4792.959691,1198.239923,4,,,,221.49,2083,0,,,,,,,,
base,2015,6510,951.07357,242.5237604,4,,,,166.92,1234,0,,,,,,,,
base,2015,6511,253.3029289,61.51642558,4.2,,,,419.44,,0,,,,,,,,
base,2015,6601,4474.801038,1118.70026,4,,,,297.46,1533,0,,,,,,,,
base,2015,6602,3176.134622,794.0336554,4,,,,164.78,1989,0,,,,,,,,
base,2015,6603,4620.413142,1155.103285,4,,,,205.44,523,0,,,,,,,,
base,2015,6604,1505.153617,376.2884042,4,,,,64.2,853,0,,,,,,,,
base,2015,6605,953.5796927,243.1628216,4,,,,193.67,2424,0,3000,,,,,,,
base,2015,6606,3055.025776,763.756444,4,,,,98.44,,0,,,,,,,,
base,2015,6607,2711.323136,677.8307841,4,,,,78.11,141,0,,,,,,,,
base,2015,6608,0,0,,,,,0,,0,,,,,,,,
base,2015,6609,5409.152557,1352.288139,4,,,,447.26,2030,0,,,,,,,,
base,2015,6610,992.4245948,253.0682717,4,,,,112.35,3744,0,,,,,,,,
base,2015,6701,,0,,,,,26.75,,0,,,,,,,,
base,2015,6702,,0,,,,,1458.41,,0,,,,,,,,
base,2015,6703,,0,,,,,5210.9,644,0,,,,,,,,
base,2015,6704,494,130,3.770272187,,,,695.5,,0,,,,,,,,
base,2015,6705,608,160,3.770272187,,,,,,,,,,,,,,
base,2015,6801,22893.82354,4927.019933,4.646586345,,,,535,4912,0,,,,,,,,
base,2015,6802,22740.28658,4893.976974,4.646586345,,,,1070,5312,0,,,,,,,,
base,2015,6803,,,,,,,,,,,,,,,,,
base,2015,6901,,,,,,,,,,,,,,,,,
base,2015,6902,,,,,,,,,,,,,,,,,
base,2015,6903,,,,,,,,,,,,,,,,,
base,2015,6904,,,,,,,,,,,,,,,,,
base,2015,6905,,,,,,,,,,,,,,,,,
base,2015,6906,,,,,,,,,,,,,,,,,
base,2015,6907,,,,,,,,,,,,,,,,,
base,2015,6908,,,,,,,,,,,,,,,,,
base,2015,6909,,,,,,,,,,,,,,,,,
base,2015,6910,,,,,,,,,,,,,,,,,
base,2015,7001,3978.877456,1338.469233,2.972707445,,,,104.6,101,33,,,,,,,,
base,2015,7002,1300.519757,355.8424308,3.654763021,,,,392.25,1828,0,,,,,,,,
base,2015,7003,490.535754,124.7282747,3.932835238,,,,366.1,385,0,,,,,,,,
base,2015,7004,0,0,,,,,993.7,1228,0,,,,,,,,
base,2015,7011,2101.634239,480,4.378404664,,,,216.52,511,278,,,,,,,,
base,2015,7012,3644.838828,949.9491104,3.836877984,,,,188.28,212,0,,,,,,,,
base,2015,7013,803.4713992,218.8858939,3.670731745,,,,26.15,,0,,,,,,,,
base,2015,7014,1686.766269,525.8956342,3.207416376,,,,177.82,488,0,,,,,,,,
base,2015,7021,862.5739476,292.6829268,2.947127654,,,,70.61,452,0,,,,,,,,
base,2015,7022,2535.349194,634.1463415,3.998050652,,,,127.09,1075,0,,,,,,,,
base,2015,7023,1129.265461,341.4634146,3.307134565,,,,135.98,314,0,,,,,,,,
base,2015,7024,5391.820878,1162.923988,4.63643448,,,,167.36,1948,0,,,,,,,,
base,2015,7025,0,0,,,,,,,,,,,,,,,
base,2015,7026,,0,,,,,,,,,,,,,,,
base,2015,7027,,0,,,,,,,,,,,,,,,
base,2015,7028,,0,,,,,,,,,,,,,,,
base,2015,7031,3174.823377,916.6666667,3.463443684,,,,125.52,50,0,,,,,,,,
base,2015,7032,1279.35523,314.6454982,4.066021086,,,,197.69,621,0,,,,,,,,
base,2015,7033,3517.257237,797.9150897,4.408059557,,,,293.61,182,0,,,,,,,,
base,2015,7034,1110.48034,273.1122924,4.066021086,,,,83.89,,0,,,,,,,,
base,2015,7035,0,0,,,,,209.72,437,0,,,,,,,,
base,2015,7036,4889.879352,1181.303217,4.139393916,,,,177.82,605.5,0,,,,,,,,
base,2015,7041,1527.693932,355.2776587,4.3,118.4258862,,37.89721425,156.3231005,568.4582138,,,,,,,,,
base,2015,7042,0,0,,0,,,0,,0,,,,,,,,
base,2015,7043,0,0,,0,,,0,,0,,,,,,,,
base,2015,7051,,0,,0,,,3127.54,,0,,,,,,,,
base,2015,7052,307.7090909,68.74146341,4.476324414,13.74829268,,,,,0,,,,,,,,
base,2015,7060,,0,,0,,,250,,,,,,,,,,
base,2015,7061,0,0,,0,,,0,,0,,,,,,,,
base,2015,7062,0,0,,0,,,0,,0,,,,,,,,
base,2015,7063,0,0,,0,,,0,,0,,,,,,,,
base,2015,7064,0,0,,0,,,200,,0,,,,,,,,
base,2015,7065,,0,,0,,,,,,,,,,,,,
base,2015,7101,3979.53172,,,,,,,,,,,,,,,,
base,2015,7102,20591.76297,,,,,,,,,,,,,,,,
base,2015,7103,19388.64873,,,,,,,,,,,,,,,,
base,2015,7104,2267.407608,,,,,,,,,,,,,,,,
base,2015,7211,22132.82776,,,,,,,,,,,,,,,,
base,2015,7221,2260.329868,,,,,,,,,,,,,,,,
base,2015,7222,11901.32869,,,,,,,,,,,,,,,,
base,2015,7223,7588.250271,,,,,,,,,,,,,,,,
base,2015,7231,22082.61115,,,,,,,,,,,,,,,,
base,2015,7232,15568.56656,,,,,,,,,,,,,,,,
base,2015,7233,27098.42548,,,,,,,,,,,,,,,,
base,2015,7240,7908.820445,,,,,,,,,,,,,,,,
base,2015,7241,3163.528178,,,,,,,,,,,,,,,,
base,2015,7242,7908.820445,,,,,,,,,,,,,,,,
base,2015,7243,3163.528178,,,,,,,,,,,,,,,,
base,2015,7244,3163.528178,,,,,,,,,,,,,,,,
base,2015,7245,7908.820445,,,,,,,,,,,,,,,,
base,2015,7246,7908.820445,,,,,,,,,,,,,,,,
base,2015,7247,7908.820445,,,,,,,,,,,,,,,,
base,2015,7248,7908.820445,,,,,,,,,,,,,,,,
base,2015,7249,7908.820445,,,,,,,,,,,,,,,,
base,2015,7250,3163.528178,,,,,,,,,,,,,,,,
base,2015,7251,7908.820445,,,,,,,,,,,,,,,,
base,2015,7252,7908.820445,,,,,,,,,,,,,,,,
base,2015,7253,7908.820445,,,,,,,,,,,,,,,,
base,2015,7254,0,,,,,,,,,,,,,,,,
base,2015,7255,13708.6221,,,,,,,,,,,,,,,,
base,2015,7256,0,,,,,,,,,,,,,,,,
base,2015,7301,6331.001449,1292.041112,4.9,258.4082224,600,173.1867063,1031.594929,2597.800594,,1762,,,,,,,
base,2015,7302,5056.538011,1020,4.7,204,,150.386001,354.386001,2255.790014,,,,,,,,,
base,2015,7310,,,,0,,,,,,,,,,,,,
base,2015,7311,361.0805452,92.77460671,3.5,18.55492134,,8.791925888,27.34684723,131.8788883,,,,,,,,,
base,2015,7312,3580.812374,799.422247,4.479250343,159.8844494,,87.18895944,247.0734088,1307.834392,,,,,,,,,
base,2015,7313,5140.465108,1124.892106,4.2,224.9784213,,125.1648389,350.1432601,1877.472583,,,,,,,,,
base,2015,7321,5369.26392,1095.768147,4.9,219.1536294,,147.3239082,366.4775376,2209.858623,,,,,,,,,
base,2015,7331,997.2091631,160.8401876,6.2,32.16803752,,32.69019005,64.85822757,490.3528508,86.01804215,,,,,,,,
base,2015,7341,1499.219287,356.956973,4.2,71.3913946,200,35.96526053,307.3566551,539.478908,,,,,,,,,
base,2015,7401,0,0,,,,0,0,0,0,,,,,,,,
base,2015,7402,3816.565858,636.3636364,5.997460634,127.2727273,,122.0966135,249.3693408,1831.449203,387.8099298,,,,,,,,
base,2015,7403,6471.240741,1125,5.752213992,225,,195.0868596,420.0868596,2926.302894,697.4359096,,,,,,,,
base,2015,7404,7954.526739,1271.929825,6.253903781,254.3859649,,280.9208853,535.3068502,4213.81328,705.8919835,,,,,,,,
base,2015,7405,4332.25616,754.2857143,5.743521425,150.8571429,,148.1982799,299.0554228,2222.974199,419.2096532,,,,,,,,
base,2015,7406,3946.81769,651.5151515,6.057906221,130.3030303,,145.4804274,275.7834577,2182.206412,318.3337555,,,,,,,,
base,2015,7412,7327.619892,1322.44898,5.540947141,264.4897959,,276.7036784,541.1934743,4150.555175,516.6232541,,,,,,,,
base,2015,7413,2872.906332,454.2857143,6.324007649,90.85714286,,110.9487328,201.8058757,1664.230992,187.2924086,,,,,,,,
base,2015,7414,4490.866643,727.1232464,6.176211069,145.4246493,,169.2279746,314.6526239,2538.419619,307.3713068,,,,,,,,
base,2015,7415,2441.387445,385.7142857,6.329523004,77.14285714,,94.29656072,171.4394179,1414.448411,159.1167967,,,,,,,,
base,2015,7416,2990.558642,512.8571429,5.83117284,102.5714286,,81.60495026,184.1763788,1224.074254,326.3472173,,,,,,,,
base,2015,7417,3566.653976,600,5.944423293,120,,128.9467483,248.9467483,1934.201225,263.2411601,,,,,,,,
base,2015,7418,0,0,,0,,0,0,0,0,,,,,,,,
base,2015,7419,0,0,0,0,,0,0,0,0,,,,,,,,
base,2015,7421,0,0,,0,,0,0,0,0,,,,,,,,
base,2015,7501,6090.384976,1476.010059,4.126248964,,,,330,1900,0,,,,,,,,
base,2015,7502,1172.748092,305.3813915,3.840273589,,,,35,,0,,,,,,,,
base,2015,7503,0,0,,,,,0,,0,,,,,,,,
base,2015,7504,0,0,,,,,0,,0,,,,,,,,
base,2015,7511,2239,628,3.565286624,,,,209.2,96,0,,,,,,,,
base,2015,7512,910,260,3.5,,,,40.79,45,0,,,,,,,,
base,2015,7513,,0,,,,,0,,0,,,,,,,,
base,2015,7514,1124,388,2.896907216,,,,85.77,20,0,,,,,,,,
base,2015,7521,3739,1029.544941,3.631701592,,,,991.61,195,0,,,,,,,,
base,2015,7531,3502,1035,3.383574879,,,,451.87,169,0,,,,,,,,
base,2015,7601,2767.233629,864.7605091,3.2,,,,118,82,0,,,,,,,,
base,2015,7602,1955.9925,611.2476563,3.2,,,,88.49,689,0,,,,,,,,
base,2015,7603,1983.033871,619.6980847,3.2,,,,167.15,404,35,,,,,,,,
base,2015,7604,422.3082524,140.2714727,3.010649594,,,,457.2075,,0,,,,,,,,
base,2015,7605,1417.237864,472.8046087,2.997512795,,,,62.76,,0,,,,,,,,
base,2015,7606,1329.848685,443.2299498,3.00035836,,,,146.44,1513,0,,,,,,,,
base,2015,7611,2268.900273,567.2250683,4,,,,36.61,52,0,,,,,,,,
base,2015,7612,1299.774795,324.9436988,4,,,,57.53,84,0,,,,,,,,
base,2015,7613,4494.812943,1481.95081,3.033037881,,,,73.22,128,0,,,,,,,,
base,2015,7614,1092.756043,360.8999059,3.027864583,,,,156.9,600,0,,,,,,,,
base,2015,7615,0,0,,,,,0,108,0,,,,,,,,
base,2015,7621,278.8191384,89.24507137,3.124196487,,,,303.34,1010,0,,,,,,,,
base,2015,7622,446.1808803,139.1389689,3.20672838,,,,26.15,,0,,,,,,,,
base,2015,7623,1213,505,2.401980198,,,,104.6,29,0,,,,,,,,
base,2015,7624,3601.787466,1132.478018,3.180448018,,,,26.15,148,0,,,,,,,,
base,2015,7625,0,,,,,,100,,0,,,,,,,,
base,2015,7626,96.66064982,31.38446111,3.079888786,,,,175.73,200,0,,,,,,,,
base,2015,7627,3009.625993,950.6747645,3.165778776,,,,56.48,,71,,,,,,,,
base,2015,7628,2468.20156,782.9367546,3.152491623,,,,21.97,50,0,,,,,,,,
base,2015,7629,0,0,,,,,0,,0,,,,,,,,
base,2015,7631,3856,988.7179487,3.9,197.7435897,,83.23999996,280.9835897,1248.599999,,,,,,,,,
base,2015,7641,2936.920673,946,3.104567308,,,,831.57,619,0,,,,,,,,
base,2015,7642,2024.669078,573,3.533453888,,,,856.9722,147,0,,,,,,,,
base,2015,7651,6698.490502,1505,4.450824254,,,,732.2,1636.5,0,,,,,,,,
base,2015,7652,5426,1221,4.443898444,,,,420,1627.8,0,,,,,,,,
base,2015,7661,3597.546005,633.0815109,5.682595278,,,,461.8691,1822,422,,,,,,,,
base,2015,7701,6605,1624.148416,4.066746571,324.8296831,,137.4141896,462.2438727,2061.212844,,,,,,,,,
base,2015,7702,2071.718088,502.3654762,4.123926079,100.4730952,,38.94774593,139.4208412,584.2161889,,,,,,,,,
base,2015,7703,3759,803.3031974,4.679428655,200.8257993,,83.07976742,283.9055668,1246.196511,,,,,,,,,
base,2015,7704,0,0,,0,,0,0,0,,,,,,,,,
base,2015,7711,1548.512865,425.5444189,3.638898305,106.3861047,,28.76237767,135.1484824,431.435665,,,,,,,,,
base,2015,7712,1179.112509,240,4.912968788,60,,31.44621133,91.44621133,471.6931699,,,,,,,,,
base,2015,7721,3114.923077,610.7692308,5.1,152.6923077,,102.359256,255.0515636,1535.388839,287.1430519,,,,,,,,
base,2015,7731,1224,222.5454545,5.5,55.63636364,,32.64333333,88.27969697,489.6499999,,,,,,,,,
base,2015,7801,6029.941433,900,6.953777103,180,,206.1718714,386.1718714,3092.578072,488.7324699,,,,,,,,
base,2015,7802,3200,580,5.5,193.3333333,500,104.3900325,797.7233658,1565.850487,,,,,,,,,
base,2015,7811,5254.958067,1194.308652,4.4,238.8617303,,143.498855,382.3605853,2152.482824,,,,,,,,,
base,2015,7821,1285,305.952381,4.2,76.48809524,,30.25,106.7380952,453.75,,,,,,,,,
base,2015,7822,4042.552809,898.3450688,4.5,224.5862672,,111.7852864,336.3715536,1676.779295,,,,,,,,,
base,2015,7823,1382.32586,255.9862705,5.4,63.99656762,,43.00902514,107.0055928,645.1353772,,,,,,,,,
base,2015,7824,2256.049817,425.6697769,5.3,106.4174442,,62.83590636,169.2533506,942.5385955,,,,,,,,,
base,2015,7825,,,,,50,,50,,,,,,,,,,
base,2015,7826,760,217.1428571,3.5,72.38095238,,16.77333333,89.15428572,251.6,,,,,,,,,
base,2015,7831,5143.813758,1008.590933,5.1,201.7181866,500,142.1958289,843.9140155,2132.937434,,,,,,,,,
base,2015,7841,2485.296946,564.840215,4.4,141.2100538,,61.78071495,202.9907687,926.7107243,,,,,,,,,
base,2015,7851,2302.441534,411.150274,5.6,102.7875685,,64.36567661,167.1532451,965.4851491,,,,,,,,,
base,2015,7911,29562.99698,,,,,,,,,,,,,,,,
base,2015,7912,7442.073892,,,,,,,,,,,,,,,,
base,2015,7913,14268.25201,,,,,,,,,,,,,,,,
base,2015,7921,18811.9715,,,,,,,,,,,,,,,,
base,2015,7922,34329.19093,,,,,,,,,,,,,,,,
base,2015,7930,2326.083963,,,,,,,,,,,,,,,,
base,2015,7931,2791.300756,,,,,,,,,,,,,,,,
base,2015,7932,2791.300756,,,,,,,,,,,,,,,,
base,2015,7933,2791.300756,,,,,,,,,,,,,,,,
base,2015,7934,2326.083963,,,,,,,,,,,,,,,,
base,2015,7935,2791.300756,,,,,,,,,,,,,,,,
base,2015,7936,2326.083963,,,,,,,,,,,,,,,,
base,2015,7937,2791.300756,,,,,,,,,,,,,,,,
base,2015,7938,2326.083963,,,,,,,,,,,,,,,,
base,2015,7939,2326.083963,,,,,,,,,,,,,,,,
base,2015,7940,2791.300756,,,,,,,,,,,,,,,,
base,2015,7941,2791.300756,,,,,,,,,,,,,,,,
base,2015,7942,2791.300756,,,,,,,,,,,,,,,,
base,2015,7943,5815.209907,,,,,,,,,,,,,,,,
base,2015,7944,2791.300756,,,,,,,,,,,,,,,,
base,2015,7945,2791.300756,,,,,,,,,,,,,,,,
base,2015,7946,2791.300756,,,,,,,,,,,,,,,,
base,2015,7947,2326.083963,,,,,,,,,,,,,,,,
base,2015,7948,2791.300756,,,,,,,,,,,,,,,,
base,2015,7949,2791.300756,,,,,,,,,,,,,,,,
base,2015,7950,2326.083963,,,,,,,,,,,,,,,,
base,2015,7951,2326.083963,,,,,,,,,,,,,,,,
base,2015,7952,2791.300756,,,,,,,,,,,,,,,,
base,2015,7953,2791.300756,,,,,,,,,,,,,,,,
base,2015,7954,2791.300756,,,,,,,,,,,,,,,,
base,2015,7955,2791.300756,,,,,,,,,,,,,,,,
base,2015,7956,2791.300756,,,,,,,,,,,,,,,,
base,2015,7957,2791.300756,,,,,,,,,,,,,,,,
base,2015,7958,4652.167926,,,,,,,,,,,,,,,,
base,2015,7961,2791.300756,,,,,,,,,,,,,,,,
base,2015,7962,2791.300756,,,,,,,,,,,,,,,,
base,2015,7963,2791.300756,,,,,,,,,,,,,,,,
base,2015,7964,2791.300756,,,,,,,,,,,,,,,,
base,2015,7965,5815.209907,,,,,,,,,,,,,,,,
base,2015,7966,5815.209907,,,,,,,,,,,,,,,,
base,2015,7967,5815.209907,,,,,,,,,,,,,,,,
base,2015,7968,2791.300756,,,,,,,,,,,,,,,,
base,2015,7969,2791.300756,,,,,,,,,,,,,,,,
base,2015,8101,6614.501273,1202.636595,5.5,300.6591488,,155.1249704,455.7841192,2326.874557,601.2546661,,,,,,,,
base,2015,8111,1066.046537,205.0089494,5.2,41.00178988,,34.3948348,75.39662468,515.9225219,,,,,,,,,
base,2015,8121,742,137.4074074,5.4,27.48148148,,20.58333334,48.06481482,308.75,,,,,,,,,
base,2015,8131,287,57.4,5,11.48,,11.23666667,22.71666667,168.55,,,,,,,,,
base,2015,8141,1584,344.3478261,4.6,68.86956522,,47.26,116.1295652,708.9000001,,,,,,,,,
base,2015,8142,2511.263915,440.5726166,5.7,110.1431542,,70.20404459,180.3471987,1053.060669,,,,,,,,,
base,2015,8143,1243.448449,234.6129149,5.3,58.65322872,200,34.28903299,292.9422617,514.3354948,,,,,,,,,
base,2015,8144,566.7789001,104.9590556,5.4,26.23976389,,18.79600103,45.03576492,281.9400155,,,,,,,,,
base,2015,8211,35626.89875,,,,,,,,,,,,,,,,
base,2015,8212,25269.51663,,,,,,,,,,,,,,,,
base,2015,8221,34454.89732,,,,,,,,,,,,,,,,
base,2015,8222,34912.76971,,,,,,,,,,,,,,,,
base,2015,8223,45214.89848,,,,,,,,,,,,,,,,
base,2015,8224,55142.2417,,,,,,,,,,,,,,,,
base,2015,8225,1291.617067,,,,,,,,,,,,,,,,
base,2015,8230,10885.56198,,,,,,,,,,,,,,,,
base,2015,8231,10885.56198,,,,,,,,,,,,,,,,
base,2015,8232,5442.780989,,,,,,,,,,,,,,,,
base,2015,8233,10885.56198,,,,,,,,,,,,,,,,
base,2015,8234,10885.56198,,,,,,,,,,,,,,,,
base,2015,8235,,,,,,,0,,,,,,,,,,
base,2015,8236,10885.56198,,,,,,,,,,,,,,,,
base,2015,8237,5442.780989,,,,,,,,,,,,,,,,
base,2015,8240,5442.780989,,,,,,,,,,,,,,,,
base,2015,8241,10885.56198,,,,,,,,,,,,,,,,
base,2015,8242,5442.780989,,,,,,,,,,,,,,,,
base,2015,8243,10885.56198,,,,,,,,,,,,,,,,
base,2015,8244,10885.56198,,,,,,,,,,,,,,,,
base,2015,8245,5442.780989,,,,,,,,,,,,,,,,
base,2015,8246,10885.56198,,,,,,,,,,,,,,,,
base,2015,8247,5442.780989,,,,,,,,,,,,,,,,
base,2015,8248,0,,,,,,,,,,,,,,,,
base,2015,8249,10885.56198,,,,,,,,,,,,,,,,
base,2015,8250,10885.56198,,,,,,,,,,,,,,,,
base,2015,8251,10885.56198,,,,,,,,,,,,,,,,
base,2015,8252,10885.56198,,,,,,,,,,,,,,,,
base,2015,8253,10885.56198,,,,,,,,,,,,,,,,
base,2015,8254,10885.56198,,,,,,,,,,,,,,,,
base,2015,8255,10885.56198,,,,,,,,,,,,,,,,
base,2015,8256,10885.56198,,,,,,,,,,,,,,,,
base,2015,8261,47162.47388,,,,,,,,,,,,,,,,
base,2015,8262,45383.62562,,,,,,,,,,,,,,,,
base,2015,8271,130862.6047,,,,,,,,,,,,,,,,
base,2015,8311,3995,1130,3.53539823,,,,270,171,0,,,,,,,,
base,2015,8312,4973,1227,4.079573421,,,,353.55,600,0,,,,,,,,
base,2015,8313,1627,435,3.740229885,,,,88.91,53,0,,,,,,,,
base,2015,8314,,,,,,,,,,,,,,,,,
base,2015,8401,,643,,,,,,,,,,,,,,,
base,2015,8402,,347,,,,,,,,,,,,,,,
base,2015,8403,,742,,,,,,,,,,,,,,,
base,2015,8404,,0,,,,,,,,,,,,,,,
base,2015,8405,,428,,,,,,,,,,,,,,,
base,2015,8406,,833,,,,,,,,,,,,,,,
base,2015,8407,,457,,,,,,,,,,,,,,,
base,2015,8408,,686,,,,,,,,,,,,,,,
base,2015,8409,,0,,,,,,,,,,,,,,,
base,2015,8410,,1567,,,,,,,,,,,,,,,
base,2015,8411,,585,,,,,,,,,,,,,,,
base,2015,8412,,1148,,,,,,,,,,,,,,,
base,2015,8413,735,216,3.402777778,,,,97.28,38,0,,,,,,,,
base,2015,8414,,922,,,,,,,,,,,,,,,
base,2015,8415,,1000,,,,,,,,,,,,,,,
base,2015,8416,,1261,,,,,,,,,,,,,,,
base,2015,8417,,527,,,,,,,,,,,,,,,
base,2015,8421,,0,,,,,,,,,,,,,,,
base,2015,8422,,0,,,,,,,,,,,,,,,
base,2015,8423,,0,,,,,,,,,,,,,,,
base,2015,8431,,0,,,,,,,,,,,,,,,
base,2015,8432,,0,,,,,,,,,,,,,,,
base,2015,8433,,,,,,,,,,,,,,,,,
base,2015,8434,,0,,,,,,,,,,,,,,,
base,2015,8435,,,,,,,,,,,,,,,,,
base,2015,8436,,,,,,,,,,,,,,,,,
base,2015,8437,,0,,,,,,,,,,,,,,,
base,2015,8438,589,155,3.8,,,,38.7,69,37,,,,,,,,
base,2015,8441,,700,,,,,,,,,,,,,,,
base,2015,8442,,1250,,,,,,,,,,,,,,,
base,2015,8443,,1150,,,,,,,,,,,,,,,
base,2015,8444,,0,,,,,,,,,,,,,,,
base,2015,8445,,,,,,,,,,,,,,,,,
base,2015,8446,,,,,,,,,,,,,,,,,
